feature,score
"['EXKOUS', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",-1.987596804
"['TCU', '정책금리', 'LRUNTTTTKRM156S']",-1.987744414
"['LREMTTTTUSM156S', 'UMCSENT', '통화량']",-1.987841337
"['Volume', 'PPIACO', '수출물가지수']",-1.987970842
"['AMBNS', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",-1.988124866
"['TCU', 'CPIAUCSL', 'UMCSENT']",-1.98820279
"['ISM_PMI_Actual', '자가주거비포함지수', '통화량']",-1.988548509
"['INDPRO', 'UMCSENT', '통화량']",-1.989014677
"['NEWORDER', 'EXJPUS', 'KORPROINDMISMEI']",-1.989178902
"['PCE', 'INDPRO', 'GACDFSA066MSFRBPHI']",-1.989285846
"['Volume', '통화량', '환율평균']",-1.989300471
"['Volume', 'PPIACO', 'GACDFSA066MSFRBPHI']",-1.989322764
"['TWEXBMTH', 'EXKOUS', 'XTIMVA01KRM667S']",-1.989376125
"['XTIMVA01KRM667S', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",-1.990129507
"['상품수지', 'LREMTTTTUSM156S', 'EXKOUS']",-1.99013815
"['ISM_PMI_Actual', 'UNRATE', '자가주거비포함지수']",-1.990191164
"['DGORDER', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",-1.990287301
"['DGORDER', 'UMCSENT', '환율평균']",-1.990579953
"['EXKOUS', '통화량', 'XTIMVA01KRM667S']",-1.99062336
"['BAA', 'T10Y2YM', 'LREMTTTTUSM156S']",-1.990872911
"['LREMTTTTUSM156S', 'KORPROINDMISMEI', '환율평균']",-1.991342514
"['BAA', 'HSN1F', 'AMBNS']",-1.99160758
"['BAA', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",-1.991655221
"['TCU', '자가주거비', 'EXJPUS']",-1.991670258
"['CPIAUCSL', 'HSN1F', '환율평균']",-1.991770738
"['XTIMVA01KRM667S', 'KORPROINDMISMEI', '한국실업률']",-1.991832886
"['TCU', 'UMCSENT', 'XTEXVA01CNM667S']",-1.991909487
"['BAA', 'USSLIND', '자가주거비']",-1.991963506
"['NEWORDER', '수출물가지수', '정책금리']",-1.99243967
"['NEWORDER', '자가주거비', '수출물가지수']",-1.992619449
"['BAA', 'T10Y2YM', 'HOUST']",-1.992727337
"['ISM_PMI_Actual', 'DGORDER', 'XTEXVA01CNM667S']",-1.99281531
"['ISM_PMI_Actual', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",-1.992816489
"['DGORDER', 'EXJPUS', 'KORPROINDMISMEI']",-1.992903346
"['HOUST', '수출물가지수', 'GACDFSA066MSFRBPHI']",-1.992993356
"['PCE', 'TCU', '한국실업률']",-1.993124388
"['BAA', 'XTEXVA01CNM667S', '통화량']",-1.993551153
"['TCU', '수출물가지수', '환율평균']",-1.99367934
"['TCU', 'FEDFUNDS', 'IR3TCD01KRM156N']",-1.993866838
"['PPIACO', 'UMCSENT', 'EXKOUS']",-1.994613504
"['UMCSENT', '자가주거비포함지수', 'XTIMVA01KRM667S']",-1.994694479
"['CPIAUCSL', '통화량', 'GACDFSA066MSFRBPHI']",-1.994745422
"['NEWORDER', 'TOTALSA', 'EXJPUS']",-1.994838098
"['ISM_PMI_Actual', 'PCE', 'KORCPIALLMINMEI']",-1.995085147
"['ISM_PMI_Actual', '상품수지', '통화량']",-1.995090649
"['ISM_PMI_Actual', '통화량', 'KORCPIALLMINMEI']",-1.99538105
"['INDPRO', 'UMCSENT', '환율평균']",-1.995616235
"['수출물가지수', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",-1.995705298
"['EXJPUS', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",-1.99575126
"['BAA', 'HSN1F', 'FEDFUNDS']",-1.995888449
"['상품수지', 'PPIACO', '수출물가지수']",-1.995976255
"['ISM_PMI_Actual', '상품수지', 'PPIACO']",-1.996113905
"['ISM_PMI_Actual', 'CPIAUCSL', 'XTIMVA01KRM667S']",-1.996159907
"['PPIACO', 'UMCSENT', '자가주거비']",-1.996282144
"['서울아파트매매가격지수', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",-1.996532296
"['PPIACO', 'UMCSENT', 'IR3TCD01KRM156N']",-1.99679212
"['LREMTTTTUSM156S', 'PPIACO', 'KORPROINDMISMEI']",-1.996795363
"['UMCSENT', '수출물가지수', 'GACDFSA066MSFRBPHI']",-1.996803681
"['TWEXBMTH', 'PPIACO', 'GACDFSA066MSFRBPHI']",-1.997023172
"['FEDFUNDS', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",-1.997112332
"['BAA', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",-1.997240173
"['PPIACO', 'USSLIND', 'GACDFSA066MSFRBPHI']",-1.99724235
"['ISM_PMI_Actual', 'TCU', 'PPIACO']",-1.997298036
"['UMCSENT', '통화량', 'IR3TCD01KRM156N']",-1.997350898
"['UNRATENSA', '수출물가지수', '환율평균']",-1.997573086
"['UMCSENT', 'XTIMVA01KRM667S', '한국실업률']",-1.997636687
"['수출물가지수', '한국실업률', 'IR3TCD01KRM156N']",-1.997842374
"['HOUST', 'EXKOUS', 'KORPROINDMISMEI']",-1.998041354
"['CPIAUCSL', 'IR3TCD01KRM156N', '환율평균']",-1.998287168
"['LREMTTTTUSM156S', 'TOTALSA', '환율평균']",-1.998583288
"['EXJPUS', 'EXKOUS', 'KORCPIALLMINMEI']",-1.998584542
"['BAA', 'PCE', '서울아파트매매가격지수']",-1.99868912
"['GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",-1.998741474
"['UNRATENSA', 'CPIAUCSL', '환율평균']",-1.99876339
"['BAA', 'UNRATE', 'EXJPUS']",-1.998811377
"['AMBNS', 'EXKOUS', 'KORCPIALLMINMEI']",-1.998850784
"['TWEXBMTH', 'CPIAUCSL', 'UMCSENT']",-1.999060982
"['ISM_PMI_Actual', '통화량', 'XTIMVA01KRM667S']",-1.999063455
"['HOUST', 'UMCSENT', '자가주거비']",-1.999141313
"['BAA', 'AMBNS', '자가주거비포함지수']",-1.999243027
"['NEWORDER', 'INDPRO', 'LRUNTTTTKRM156S']",-1.999400271
"['자가주거비포함지수', '한국실업률', '환율평균']",-1.999478932
"['INDPRO', 'LRUNTTTTKRM156S', '환율평균']",-1.999536091
"['ISM_PMI_Actual', 'EXJPUS', '통화량']",-1.999605134
"['NEWORDER', '자가주거비', '환율평균']",-1.999703364
"['BAA', 'INDPRO', 'EXJPUS']",-1.999829388
"['경상수지', 'INDPRO', 'IR3TCD01KRM156N']",-1.999908803
"['UMCSENT', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",-1.999955899
"['INDPRO', 'KORPROINDMISMEI', '한국실업률']",-2.000217992
"['상품수지', '통화량', 'GACDFSA066MSFRBPHI']",-2.000296334
"['Volume', 'BAA', 'XTEXVA01CNM667S']",-2.000602494
"['UMCSENT', 'KORPROINDMISMEI', '환율평균']",-2.000862868
"['PCE', 'UNRATENSA', 'GACDFSA066MSFRBPHI']",-2.001312149
"['NEWORDER', 'TCU', '자가주거비포함지수']",-2.001763976
"['AMBNS', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",-2.001932312
"['서울아파트매매가격지수', 'XTEXVA01CNM667S', '정책금리']",-2.002068269
"['상품수지', 'DGORDER', '수출물가지수']",-2.002099661
"['상품수지', 'HSN1F', 'EXKOUS']",-2.002216602
"['경상수지', 'PPIACO', 'TOTALSA']",-2.002429657
"['BAA', 'AMBNS', 'XTIMVA01KRM667S']",-2.002628529
"['EXJPUS', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",-2.002860525
"['BAA', 'NEWORDER', 'XTEXVA01CNM667S']",-2.002880033
"['EXJPUS', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",-2.002925954
"['NEWORDER', '자가주거비', 'GACDFSA066MSFRBPHI']",-2.003125389
"['UMCSENT', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",-2.003299367
"['TCU', 'USSLIND', '자가주거비']",-2.003461705
"['경상수지', '자가주거비포함지수', '수출물가지수']",-2.004027378
"['TCU', 'KORPROINDMISMEI', '한국실업률']",-2.004238907
"['XTIMVA01KRM667S', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",-2.004507588
"['Volume', 'TOTALSA', 'KORPROINDMISMEI']",-2.004557647
"['UNRATE', 'PPIACO', 'LRUNTTTTKRM156S']",-2.004598978
"['BAA', 'HOUST', 'EXJPUS']",-2.004654585
"['PPIACO', '정책금리', '환율평균']",-2.004776395
"['상품수지', 'BAA', 'FEDFUNDS']",-2.004947933
"['ISM_PMI_Actual', 'CPIAUCSL', '정책금리']",-2.005318408
"['UNRATENSA', 'PPIACO', 'KORPROINDMISMEI']",-2.005352872
"['UNRATE', 'EXJPUS', 'KORPROINDMISMEI']",-2.005554352
"['ISM_PMI_Actual', 'PPIACO', 'UMCSENT']",-2.005930566
"['BAA', 'TCU', 'XTIMVA01KRM667S']",-2.005954799
"['ISM_PMI_Actual', 'DGORDER', '정책금리']",-2.006036679
"['ISM_PMI_Actual', 'UNRATENSA', '통화량']",-2.006107688
"['경상수지', 'TCU', 'TOTALSA']",-2.00643836
"['Volume', 'PPIACO', 'TOTALSA']",-2.006663008
"['BAA', 'INDPRO', 'HSN1F']",-2.006681535
"['INDPRO', '한국실업률', 'IR3TCD01KRM156N']",-2.006716763
"['BAA', 'T10Y2YM', 'EXJPUS']",-2.006737281
"['USSLIND', '자가주거비', '환율평균']",-2.006859118
"['USSLIND', '통화량', '환율평균']",-2.006887897
"['PCE', 'FEDFUNDS', 'GACDFSA066MSFRBPHI']",-2.007326244
"['Volume', 'KORCPIALLMINMEI', '환율평균']",-2.007614918
"['PCE', 'TCU', 'HOUST']",-2.007624467
"['HSN1F', '통화량', 'GACDFSA066MSFRBPHI']",-2.007755353
"['AMBNS', '자가주거비포함지수', '환율평균']",-2.007780397
"['경상수지', 'PPIACO', '한국실업률']",-2.008073021
"['UNRATENSA', 'EXKOUS', 'LRUNTTTTKRM156S']",-2.008139596
"['TWEXBMTH', 'INDPRO', '한국실업률']",-2.008158311
"['BAA', 'CSUSHPINSA', 'TCU']",-2.008692604
"['BAA', 'HOUST', 'FEDFUNDS']",-2.008716547
"['ISM_PMI_Actual', 'INDPRO', 'KORPROINDMISMEI']",-2.009072259
"['PCE', 'TWEXBMTH', 'GACDFSA066MSFRBPHI']",-2.009341191
"['PPIACO', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",-2.009370327
"['ISM_PMI_Actual', 'CPIAUCSL', 'HOUST']",-2.00942052
"['LREMTTTTUSM156S', 'UMCSENT', '수출물가지수']",-2.009444693
"['TCU', '통화량', '한국실업률']",-2.009533756
"['HSN1F', '정책금리', 'XTIMVA01KRM667S']",-2.009772315
"['TCU', 'HSN1F', '정책금리']",-2.009821507
"['INDPRO', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",-2.009925109
"['BAA', 'LREMTTTTUSM156S', 'FEDFUNDS']",-2.00994731
"['HOUST', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",-2.010050078
"['NEWORDER', 'TOTALSA', '자가주거비포함지수']",-2.010753944
"['PCE', 'UMCSENT', '자가주거비']",-2.010761366
"['CPIAUCSL', 'KORCPIALLMINMEI', '환율평균']",-2.010963021
"['BAA', 'FEDFUNDS', 'KORPROINDMISMEI']",-2.011022514
"['DGORDER', '서울아파트매매가격지수', 'KORCPIALLMINMEI']",-2.011247537
"['DGORDER', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",-2.011610974
"['Volume', 'ISM_PMI_Actual', '상품수지']",-2.011869727
"['PPIACO', '통화량', 'LRUNTTTTKRM156S']",-2.011958496
"['ISM_PMI_Actual', 'NEWORDER', 'INDPRO']",-2.012289499
"['HSN1F', 'UMCSENT', '자가주거비']",-2.012385633
"['NEWORDER', 'TWEXBMTH', 'LRUNTTTTKRM156S']",-2.012446176
"['TWEXBMTH', 'INDPRO', 'KORPROINDMISMEI']",-2.01263723
"['CPIAUCSL', 'EXKOUS', 'KORPROINDMISMEI']",-2.012919138
"['상품수지', 'TCU', 'KORPROINDMISMEI']",-2.012966264
"['NEWORDER', 'LREMTTTTUSM156S', 'TOTALSA']",-2.012984996
"['TCU', 'EXJPUS', 'IR3TCD01KRM156N']",-2.013081988
"['NEWORDER', 'TOTALSA', '통화량']",-2.01329484
"['NEWORDER', 'TOTALSA', 'IR3TCD01KRM156N']",-2.013320584
"['NEWORDER', '수출물가지수', 'IR3TCD01KRM156N']",-2.01338989
"['UMCSENT', '정책금리', '한국실업률']",-2.013403222
"['TCU', '정책금리', 'KORCPIALLMINMEI']",-2.013438578
"['DGORDER', '자가주거비', 'GACDFSA066MSFRBPHI']",-2.013486278
"['UMCSENT', '수출물가지수', 'EXJPUS']",-2.013895733
"['TCU', 'XTEXVA01CNM667S', '한국실업률']",-2.013914462
"['LREMTTTTUSM156S', 'UMCSENT', '자가주거비']",-2.014008633
"['INDPRO', 'TOTALSA', 'XTEXVA01CNM667S']",-2.014029821
"['ISM_PMI_Actual', '경상수지', '자가주거비']",-2.014163771
"['USSLIND', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",-2.014436006
"['경상수지', 'BAA', 'GACDFSA066MSFRBPHI']",-2.01460515
"['NEWORDER', '자가주거비포함지수', '수출물가지수']",-2.014645151
"['PCE', 'TCU', 'EXJPUS']",-2.01494816
"['경상수지', 'BAA', 'HSN1F']",-2.014985221
"['CPIAUCSL', '자가주거비포함지수', 'GACDFSA066MSFRBPHI']",-2.015473522
"['한국실업률', 'IR3TCD01KRM156N', '환율평균']",-2.015480717
"['LREMTTTTUSM156S', 'HOUST', 'EXKOUS']",-2.015494874
"['UMCSENT', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",-2.015608509
"['ISM_PMI_Actual', 'DGORDER', 'CPIAUCSL']",-2.015764199
"['UMCSENT', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",-2.01580471
"['BAA', 'CPIAUCSL', 'XTEXVA01CNM667S']",-2.016174042
"['PPIACO', '수출물가지수', 'IR3TCD01KRM156N']",-2.01636327
"['BAA', 'FEDFUNDS', 'IR3TCD01KRM156N']",-2.016752784
"['ISM_PMI_Actual', 'CSUSHPINSA', 'KORCPIALLMINMEI']",-2.017034387
"['UNRATENSA', 'TCU', 'XTEXVA01CNM667S']",-2.017229414
"['BAA', 'T10Y2YM', 'HSN1F']",-2.017284728
"['NEWORDER', 'TCU', 'KORCPIALLMINMEI']",-2.017365687
"['BAA', 'CPIAUCSL', 'USSLIND']",-2.017388471
"['CSUSHPINSA', 'TCU', 'IR3TCD01KRM156N']",-2.017467015
"['INDPRO', '수출물가지수', '한국실업률']",-2.017590981
"['UNRATE', 'TOTALSA', 'EXKOUS']",-2.017631994
"['ISM_PMI_Actual', 'NEWORDER', '정책금리']",-2.017957424
"['PPIACO', 'UMCSENT', 'KORCPIALLMINMEI']",-2.018064446
"['HOUST', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",-2.018338491
"['INDPRO', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",-2.01840878
"['PPIACO', '수출물가지수', 'EXKOUS']",-2.01885328
"['수출물가지수', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",-2.018864026
"['상품수지', 'UMCSENT', 'EXJPUS']",-2.018971856
"['Volume', 'UMCSENT', 'GACDFSA066MSFRBPHI']",-2.01909864
"['HSN1F', 'UMCSENT', 'KORPROINDMISMEI']",-2.019312526
"['LREMTTTTUSM156S', 'CPIAUCSL', 'EXKOUS']",-2.019317904
"['자가주거비포함지수', '수출물가지수', 'LRUNTTTTKRM156S']",-2.01957925
"['TCU', 'TOTALSA', 'AMBNS']",-2.01973287
"['BAA', 'EXKOUS', 'KORPROINDMISMEI']",-2.019771394
"['NEWORDER', 'PCE', 'GACDFSA066MSFRBPHI']",-2.019791535
"['NEWORDER', 'LREMTTTTUSM156S', '수출물가지수']",-2.020246316
"['UNRATENSA', 'INDPRO', 'IR3TCD01KRM156N']",-2.020709977
"['Volume', 'UMCSENT', 'KORCPIALLMINMEI']",-2.020929649
"['상품수지', 'NEWORDER', '한국실업률']",-2.020984211
"['INDPRO', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",-2.02119407
"['TCU', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",-2.021300073
"['TCU', 'INDPRO', '자가주거비포함지수']",-2.022189536
"['Volume', 'NEWORDER', 'LRUNTTTTKRM156S']",-2.022375408
"['ISM_PMI_Actual', 'UMCSENT', 'XTIMVA01KRM667S']",-2.022545213
"['ISM_PMI_Actual', '정책금리', '통화량']",-2.022672064
"['PCE', 'TCU', 'INDPRO']",-2.022682744
"['ISM_PMI_Actual', 'CPIAUCSL', 'UMCSENT']",-2.022704186
"['INDPRO', 'PPIACO', 'UMCSENT']",-2.022766045
"['HOUST', 'KORPROINDMISMEI', '환율평균']",-2.022918651
"['EXJPUS', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",-2.022920486
"['LREMTTTTUSM156S', '수출물가지수', 'XTIMVA01KRM667S']",-2.022983169
"['PCE', 'UMCSENT', 'XTIMVA01KRM667S']",-2.023018817
"['CPIAUCSL', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",-2.02304025
"['NEWORDER', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",-2.023144541
"['EXJPUS', '정책금리', 'KORPROINDMISMEI']",-2.023371635
"['상품수지', 'INDPRO', 'LRUNTTTTKRM156S']",-2.023404105
"['ISM_PMI_Actual', 'NEWORDER', 'IR3TCD01KRM156N']",-2.023418386
"['경상수지', 'TOTALSA', 'EXKOUS']",-2.023498024
"['TCU', 'UMCSENT', 'XTIMVA01KRM667S']",-2.023828246
"['BAA', '한국실업률', '환율평균']",-2.024109237
"['BAA', 'PPIACO', 'AMBNS']",-2.024189903
"['EXJPUS', 'KORPROINDMISMEI', '한국실업률']",-2.024349755
"['PPIACO', 'TOTALSA', 'IR3TCD01KRM156N']",-2.024354883
"['ISM_PMI_Actual', 'KORPROINDMISMEI', '환율평균']",-2.024370024
"['HOUST', 'EXKOUS', 'LRUNTTTTKRM156S']",-2.024559715
"['LREMTTTTUSM156S', 'EXKOUS', '한국실업률']",-2.024867431
"['UMCSENT', '통화량', 'XTIMVA01KRM667S']",-2.024942756
"['경상수지', 'BAA', 'UNRATE']",-2.024959188
"['PCE', 'HOUST', 'UMCSENT']",-2.025219365
"['ISM_PMI_Actual', '자가주거비포함지수', 'IR3TCD01KRM156N']",-2.02582511
"['상품수지', 'PPIACO', 'KORPROINDMISMEI']",-2.025830502
"['BAA', 'EXKOUS', '한국실업률']",-2.02594989
"['BAA', 'DGORDER', 'PPIACO']",-2.026084184
"['상품수지', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",-2.026178913
"['TCU', '자가주거비포함지수', 'XTIMVA01KRM667S']",-2.026363809
"['BAA', 'INDPRO', 'XTEXVA01CNM667S']",-2.026453847
"['PCE', 'TCU', 'USSLIND']",-2.026593366
"['NEWORDER', 'PCE', '환율평균']",-2.026754294
"['Volume', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",-2.026900627
"['EXKOUS', 'KORPROINDMISMEI', '한국실업률']",-2.026918268
"['ISM_PMI_Actual', 'INDPRO', '자가주거비']",-2.026932861
"['RMFSL', '자가주거비포함지수', 'EXKOUS']",-2.026972381
"['CSUSHPINSA', 'PCE', 'GACDFSA066MSFRBPHI']",-2.027365723
"['UNRATENSA', '통화량', 'GACDFSA066MSFRBPHI']",-2.027731842
"['DGORDER', 'EXJPUS', 'LRUNTTTTKRM156S']",-2.027815577
"['USSLIND', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",-2.027817231
"['상품수지', 'UMCSENT', '자가주거비포함지수']",-2.028136041
"['INDPRO', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",-2.028159005
"['T10Y2YM', 'LRUNTTTTKRM156S', '환율평균']",-2.028357496
"['PPIACO', 'KORPROINDMISMEI', '한국실업률']",-2.02843844
"['BAA', 'CSUSHPINSA', 'DGORDER']",-2.028552047
"['TWEXBMTH', '수출물가지수', 'KORPROINDMISMEI']",-2.028558578
"['LREMTTTTUSM156S', 'EXKOUS', 'XTEXVA01CNM667S']",-2.028741829
"['PCE', '수출물가지수', 'LRUNTTTTKRM156S']",-2.028772244
"['NEWORDER', 'PCE', '수출물가지수']",-2.028960773
"['BAA', 'USSLIND', 'UMCSENT']",-2.029000511
"['ISM_PMI_Actual', 'CPIAUCSL', 'FEDFUNDS']",-2.029073997
"['FEDFUNDS', '자가주거비포함지수', 'GACDFSA066MSFRBPHI']",-2.029188702
"['INDPRO', 'KORCPIALLMINMEI', '환율평균']",-2.029329092
"['BAA', 'INDPRO', '환율평균']",-2.029452475
"['상품수지', 'CSUSHPINSA', 'EXKOUS']",-2.029550279
"['TCU', 'PPIACO', 'KORCPIALLMINMEI']",-2.029573587
"['NEWORDER', 'UMCSENT', '자가주거비포함지수']",-2.029754342
"['CPIAUCSL', '정책금리', '환율평균']",-2.030005738
"['LREMTTTTUSM156S', 'TWEXBMTH', '환율평균']",-2.030214965
"['NEWORDER', 'DGORDER', 'GACDFSA066MSFRBPHI']",-2.030246147
"['TCU', 'HSN1F', 'UMCSENT']",-2.030312221
"['INDPRO', 'EXJPUS', 'KORPROINDMISMEI']",-2.030401582
"['BAA', 'T10Y2YM', 'INDPRO']",-2.030599524
"['ISM_PMI_Actual', 'TCU', 'AMBNS']",-2.030734993
"['PCE', 'USSLIND', '환율평균']",-2.030813032
"['T10Y2YM', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",-2.030846908
"['경상수지', '상품수지', 'XTIMVA01KRM667S']",-2.031002999
"['NEWORDER', 'DGORDER', 'KORPROINDMISMEI']",-2.031102223
"['CPIAUCSL', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",-2.031216253
"['PPIACO', '자가주거비포함지수', 'LRUNTTTTKRM156S']",-2.031332033
"['UMCSENT', '자가주거비', '통화량']",-2.031355074
"['경상수지', 'DGORDER', 'LRUNTTTTKRM156S']",-2.031481235
"['XTEXVA01CNM667S', 'IR3TCD01KRM156N', '환율평균']",-2.031564762
"['ISM_PMI_Actual', 'NEWORDER', 'PPIACO']",-2.031714037
"['ISM_PMI_Actual', 'FEDFUNDS', 'XTEXVA01CNM667S']",-2.031717889
"['INDPRO', 'XTEXVA01CNM667S', '한국실업률']",-2.031881106
"['TCU', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",-2.031995118
"['BAA', 'CSUSHPINSA', 'XTEXVA01CNM667S']",-2.032002352
"['ISM_PMI_Actual', 'PPIACO', '환율평균']",-2.032019224
"['TCU', 'CPIAUCSL', 'KORCPIALLMINMEI']",-2.032065641
"['CSUSHPINSA', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",-2.032502904
"['PCE', 'UMCSENT', '통화량']",-2.032519033
"['UMCSENT', '통화량', 'LRUNTTTTKRM156S']",-2.032565038
"['TCU', 'FEDFUNDS', '자가주거비']",-2.032764772
"['UNRATE', 'NEWORDER', 'KORPROINDMISMEI']",-2.033266082
"['TCU', 'INDPRO', 'KORPROINDMISMEI']",-2.03327826
"['상품수지', 'NEWORDER', 'GACDFSA066MSFRBPHI']",-2.033358998
"['TCU', 'PPIACO', 'KORPROINDMISMEI']",-2.033388398
"['ISM_PMI_Actual', '자가주거비', '정책금리']",-2.033561065
"['PCE', '수출물가지수', 'KORPROINDMISMEI']",-2.03363478
"['PPIACO', 'EXKOUS', '한국실업률']",-2.033820268
"['ISM_PMI_Actual', 'UMCSENT', '한국실업률']",-2.034057638
"['ISM_PMI_Actual', 'NEWORDER', 'DGORDER']",-2.034200811
"['ISM_PMI_Actual', 'PPIACO', 'HOUST']",-2.034250749
"['FEDFUNDS', '통화량', 'GACDFSA066MSFRBPHI']",-2.034256941
"['DGORDER', '자가주거비포함지수', '환율평균']",-2.034895866
"['ISM_PMI_Actual', 'PPIACO', 'XTEXVA01CNM667S']",-2.035132132
"['TWEXBMTH', 'PPIACO', 'UMCSENT']",-2.035633326
"['BAA', 'PPIACO', 'HSN1F']",-2.035644431
"['TCU', 'EXJPUS', 'KORPROINDMISMEI']",-2.035705753
"['HOUST', 'UMCSENT', 'XTIMVA01KRM667S']",-2.035706902
"['NEWORDER', 'DGORDER', 'TOTALSA']",-2.036168052
"['경상수지', 'UMCSENT', '자가주거비']",-2.036270781
"['INDPRO', '수출물가지수', 'XTIMVA01KRM667S']",-2.036421964
"['KORPROINDMISMEI', 'LRUNTTTTKRM156S', '한국실업률']",-2.036475671
"['T10Y2YM', 'KORCPIALLMINMEI', '환율평균']",-2.036496033
"['상품수지', 'EXKOUS', 'KORPROINDMISMEI']",-2.036633431
"['UNRATE', 'PCE', 'UMCSENT']",-2.037182427
"['수출물가지수', '통화량', 'LRUNTTTTKRM156S']",-2.037190234
"['GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",-2.03728578
"['ISM_PMI_Actual', '경상수지', 'PCE']",-2.037355636
"['경상수지', 'KORPROINDMISMEI', '한국실업률']",-2.037364949
"['ISM_PMI_Actual', 'PCE', '수출물가지수']",-2.037427247
"['경상수지', 'NEWORDER', 'KORCPIALLMINMEI']",-2.037472722
"['ISM_PMI_Actual', 'CPIAUCSL', 'LRUNTTTTKRM156S']",-2.037894851
"['ISM_PMI_Actual', 'LREMTTTTUSM156S', '통화량']",-2.037948478
"['PPIACO', 'UMCSENT', '자가주거비포함지수']",-2.037999561
"['PCE', 'AMBNS', '환율평균']",-2.038213243
"['INDPRO', 'UMCSENT', 'XTIMVA01KRM667S']",-2.038421702
"['ISM_PMI_Actual', 'PCE', 'UNRATENSA']",-2.038486816
"['USSLIND', 'UMCSENT', 'KORPROINDMISMEI']",-2.038505364
"['INDPRO', 'UMCSENT', '수출물가지수']",-2.038799457
"['XTEXVA01CNM667S', 'XTIMVA01KRM667S', '한국실업률']",-2.03881438
"['UMCSENT', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",-2.0388936
"['TWEXBMTH', 'TCU', 'LRUNTTTTKRM156S']",-2.039206861
"['자가주거비', 'XTEXVA01CNM667S', '환율평균']",-2.039217397
"['ISM_PMI_Actual', 'CPIAUCSL', '자가주거비']",-2.039528541
"['UMCSENT', '정책금리', 'XTIMVA01KRM667S']",-2.039779478
"['ISM_PMI_Actual', 'PCE', '정책금리']",-2.04010736
"['BAA', 'AMBNS', 'IR3TCD01KRM156N']",-2.040386043
"['PPIACO', 'UMCSENT', 'AMBNS']",-2.040386342
"['BAA', 'UNRATE', 'XTEXVA01CNM667S']",-2.040785351
"['DGORDER', 'UMCSENT', 'KORCPIALLMINMEI']",-2.041022631
"['HSN1F', 'UMCSENT', 'IR3TCD01KRM156N']",-2.041046014
"['PCE', 'PPIACO', 'LRUNTTTTKRM156S']",-2.041073881
"['DGORDER', '수출물가지수', 'XTEXVA01CNM667S']",-2.041337207
"['XTIMVA01KRM667S', 'LRUNTTTTKRM156S', '환율평균']",-2.0413716
"['경상수지', 'BAA', 'EXJPUS']",-2.041559473
"['ISM_PMI_Actual', 'UNRATENSA', 'CPIAUCSL']",-2.041680034
"['ISM_PMI_Actual', 'AMBNS', '한국실업률']",-2.042067903
"['UNRATENSA', 'TCU', '수출물가지수']",-2.042180817
"['NEWORDER', 'TWEXBMTH', 'GACDFSA066MSFRBPHI']",-2.042192084
"['ISM_PMI_Actual', 'FEDFUNDS', '자가주거비포함지수']",-2.042248489
