,feature,accuracy,precision,recall
3780,"['BAA', '서울아파트매매가격지수', 'KORCPIALLMINMEI']",0.789473684,0,0
3781,"['BAA', '서울아파트매매가격지수', 'LRUNTTTTKRM156S']",0.763157895,0,0
3783,"['BAA', '서울아파트매매가격지수', 'IR3TCD01KRM156N']",0.789473684,0,0
3785,"['BAA', 'AMBNS', '수출물가지수']",0.789473684,0,0
3786,"['BAA', 'AMBNS', 'EXJPUS']",0.789473684,0,0
3787,"['BAA', 'AMBNS', 'EXKOUS']",0.789473684,0,0
3788,"['BAA', 'AMBNS', 'EXCHUS']",0.789473684,0,0
3789,"['BAA', 'AMBNS', 'XTEXVA01CNM667S']",0.789473684,0,0
3790,"['BAA', 'AMBNS', '정책금리']",0.789473684,0,0
3791,"['BAA', 'AMBNS', '통화량']",0.789473684,0,0
3792,"['BAA', 'AMBNS', 'GACDFSA066MSFRBPHI']",0.789473684,0,0
3793,"['BAA', 'AMBNS', 'XTIMVA01KRM667S']",0.789473684,0,0
3794,"['BAA', 'AMBNS', 'KORPROINDMISMEI']",0.789473684,0,0
3795,"['BAA', 'AMBNS', 'KORCPIALLMINMEI']",0.789473684,0,0
3796,"['BAA', 'AMBNS', 'LRUNTTTTKRM156S']",0.789473684,0,0
3797,"['BAA', 'AMBNS', '한국실업률']",0.789473684,0,0
3798,"['BAA', 'AMBNS', 'IR3TCD01KRM156N']",0.789473684,0,0
3799,"['BAA', 'AMBNS', '환율평균']",0.789473684,0,0
3800,"['BAA', '수출물가지수', 'EXJPUS']",0.789473684,0,0
3801,"['BAA', '수출물가지수', 'EXKOUS']",0.789473684,0,0
3802,"['BAA', '수출물가지수', 'EXCHUS']",0.789473684,0,0
3803,"['BAA', '수출물가지수', 'XTEXVA01CNM667S']",0.789473684,0,0
3804,"['BAA', '수출물가지수', '정책금리']",0.789473684,0,0
3805,"['BAA', '수출물가지수', '통화량']",0.763157895,0,0
3806,"['BAA', '수출물가지수', 'GACDFSA066MSFRBPHI']",0.789473684,0,0
3807,"['BAA', '수출물가지수', 'XTIMVA01KRM667S']",0.789473684,0,0
3808,"['BAA', '수출물가지수', 'KORPROINDMISMEI']",0.789473684,0,0
3809,"['BAA', '수출물가지수', 'KORCPIALLMINMEI']",0.789473684,0,0
3810,"['BAA', '수출물가지수', 'LRUNTTTTKRM156S']",0.789473684,0,0
3811,"['BAA', '수출물가지수', '한국실업률']",0.789473684,0,0
3812,"['BAA', '수출물가지수', 'IR3TCD01KRM156N']",0.789473684,0,0
3813,"['BAA', '수출물가지수', '환율평균']",0.789473684,0,0
3814,"['BAA', 'EXJPUS', 'EXKOUS']",0.789473684,0,0
3816,"['BAA', 'EXJPUS', 'XTEXVA01CNM667S']",0.789473684,0,0
3817,"['BAA', 'EXJPUS', '정책금리']",0.789473684,0,0
3818,"['BAA', 'EXJPUS', '통화량']",0.789473684,0,0
3819,"['BAA', 'EXJPUS', 'GACDFSA066MSFRBPHI']",0.789473684,0,0
3820,"['BAA', 'EXJPUS', 'XTIMVA01KRM667S']",0.789473684,0,0
3821,"['BAA', 'EXJPUS', 'KORPROINDMISMEI']",0.789473684,0,0
3822,"['BAA', 'EXJPUS', 'KORCPIALLMINMEI']",0.789473684,0,0
3823,"['BAA', 'EXJPUS', 'LRUNTTTTKRM156S']",0.789473684,0,0
3824,"['BAA', 'EXJPUS', '한국실업률']",0.789473684,0,0
3825,"['BAA', 'EXJPUS', 'IR3TCD01KRM156N']",0.789473684,0,0
3826,"['BAA', 'EXJPUS', '환율평균']",0.789473684,0,0
3827,"['BAA', 'EXKOUS', 'EXCHUS']",0.789473684,0,0
3829,"['BAA', 'EXKOUS', '정책금리']",0.789473684,0,0
3830,"['BAA', 'EXKOUS', '통화량']",0.763157895,0,0
3832,"['BAA', 'EXKOUS', 'XTIMVA01KRM667S']",0.789473684,0,0
3833,"['BAA', 'EXKOUS', 'KORPROINDMISMEI']",0.789473684,0,0
3834,"['BAA', 'EXKOUS', 'KORCPIALLMINMEI']",0.789473684,0,0
3835,"['BAA', 'EXKOUS', 'LRUNTTTTKRM156S']",0.789473684,0,0
3836,"['BAA', 'EXKOUS', '한국실업률']",0.789473684,0,0
3837,"['BAA', 'EXKOUS', 'IR3TCD01KRM156N']",0.789473684,0,0
3838,"['BAA', 'EXKOUS', '환율평균']",0.789473684,0,0
3839,"['BAA', 'EXCHUS', 'XTEXVA01CNM667S']",0.763157895,0,0
3840,"['BAA', 'EXCHUS', '정책금리']",0.763157895,0,0
3841,"['BAA', 'EXCHUS', '통화량']",0.789473684,0,0
3844,"['BAA', 'EXCHUS', 'KORPROINDMISMEI']",0.789473684,0,0
3845,"['BAA', 'EXCHUS', 'KORCPIALLMINMEI']",0.789473684,0,0
3846,"['BAA', 'EXCHUS', 'LRUNTTTTKRM156S']",0.789473684,0,0
3849,"['BAA', 'EXCHUS', '환율평균']",0.789473684,0,0
3850,"['BAA', 'XTEXVA01CNM667S', '정책금리']",0.789473684,0,0
3851,"['BAA', 'XTEXVA01CNM667S', '통화량']",0.789473684,0,0
3852,"['BAA', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0.763157895,0,0
3853,"['BAA', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0.789473684,0,0
3854,"['BAA', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0.789473684,0,0
3855,"['BAA', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0.789473684,0,0
3856,"['BAA', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0.763157895,0,0
3857,"['BAA', 'XTEXVA01CNM667S', '한국실업률']",0.789473684,0,0
3858,"['BAA', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0.789473684,0,0
3859,"['BAA', 'XTEXVA01CNM667S', '환율평균']",0.710526316,0,0
3860,"['BAA', '정책금리', '통화량']",0.789473684,0,0
3861,"['BAA', '정책금리', 'GACDFSA066MSFRBPHI']",0.789473684,0,0
3862,"['BAA', '정책금리', 'XTIMVA01KRM667S']",0.789473684,0,0
3863,"['BAA', '정책금리', 'KORPROINDMISMEI']",0.789473684,0,0
3864,"['BAA', '정책금리', 'KORCPIALLMINMEI']",0.789473684,0,0
3865,"['BAA', '정책금리', 'LRUNTTTTKRM156S']",0.789473684,0,0
3866,"['BAA', '정책금리', '한국실업률']",0.789473684,0,0
3867,"['BAA', '정책금리', 'IR3TCD01KRM156N']",0.789473684,0,0
3868,"['BAA', '정책금리', '환율평균']",0.789473684,0,0
3869,"['BAA', '통화량', 'GACDFSA066MSFRBPHI']",0.789473684,0,0
3870,"['BAA', '통화량', 'XTIMVA01KRM667S']",0.763157895,0,0
3871,"['BAA', '통화량', 'KORPROINDMISMEI']",0.789473684,0,0
3872,"['BAA', '통화량', 'KORCPIALLMINMEI']",0.789473684,0,0
3873,"['BAA', '통화량', 'LRUNTTTTKRM156S']",0.789473684,0,0
3874,"['BAA', '통화량', '한국실업률']",0.789473684,0,0
3875,"['BAA', '통화량', 'IR3TCD01KRM156N']",0.763157895,0,0
3876,"['BAA', '통화량', '환율평균']",0.763157895,0,0
3877,"['BAA', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0.789473684,0,0
3878,"['BAA', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0.789473684,0,0
3879,"['BAA', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0.789473684,0,0
3880,"['BAA', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0.789473684,0,0
3881,"['BAA', 'GACDFSA066MSFRBPHI', '한국실업률']",0.789473684,0,0
3882,"['BAA', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.789473684,0,0
3884,"['BAA', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0.789473684,0,0
3885,"['BAA', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0.789473684,0,0
3886,"['BAA', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0.789473684,0,0
3887,"['BAA', 'XTIMVA01KRM667S', '한국실업률']",0.789473684,0,0
3888,"['BAA', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.789473684,0,0
3889,"['BAA', 'XTIMVA01KRM667S', '환율평균']",0.789473684,0,0
3890,"['BAA', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0.789473684,0,0
3891,"['BAA', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0.789473684,0,0
3892,"['BAA', 'KORPROINDMISMEI', '한국실업률']",0.789473684,0,0
3893,"['BAA', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0.789473684,0,0
3894,"['BAA', 'KORPROINDMISMEI', '환율평균']",0.789473684,0,0
3895,"['BAA', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0.789473684,0,0
3896,"['BAA', 'KORCPIALLMINMEI', '한국실업률']",0.789473684,0,0
3897,"['BAA', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.789473684,0,0
3898,"['BAA', 'KORCPIALLMINMEI', '환율평균']",0.789473684,0,0
3899,"['BAA', 'LRUNTTTTKRM156S', '한국실업률']",0.789473684,0,0
3900,"['BAA', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.789473684,0,0
3901,"['BAA', 'LRUNTTTTKRM156S', '환율평균']",0.789473684,0,0
3902,"['BAA', '한국실업률', 'IR3TCD01KRM156N']",0.789473684,0,0
3903,"['BAA', '한국실업률', '환율평균']",0.789473684,0,0
3904,"['BAA', 'IR3TCD01KRM156N', '환율평균']",0.789473684,0,0
3907,"['UNRATE', 'T10Y2YM', 'PCE']",0.789473684,0,0
3908,"['UNRATE', 'T10Y2YM', 'LREMTTTTUSM156S_x']",0.789473684,0,0
3909,"['UNRATE', 'T10Y2YM', 'LREMTTTTUSM156S_y']",0.789473684,0,0
3915,"['UNRATE', 'T10Y2YM', 'PPIACO']",0.789473684,0,0
3917,"['UNRATE', 'T10Y2YM', 'CPIAUCSL']",0.789473684,0,0
3920,"['UNRATE', 'T10Y2YM', 'FEDFUNDS']",0.789473684,0,0
3922,"['UNRATE', 'T10Y2YM', 'TOTALSA']",0.736842105,0,0
3925,"['UNRATE', 'T10Y2YM', 'AMBNS']",0.789473684,0,0
3930,"['UNRATE', 'T10Y2YM', 'XTEXVA01CNM667S']",0.789473684,0,0
3931,"['UNRATE', 'T10Y2YM', '정책금리']",0.789473684,0,0
3932,"['UNRATE', 'T10Y2YM', '통화량']",0.763157895,0,0
3934,"['UNRATE', 'T10Y2YM', 'XTIMVA01KRM667S']",0.789473684,0,0
3935,"['UNRATE', 'T10Y2YM', 'KORPROINDMISMEI']",0.789473684,0,0
3936,"['UNRATE', 'T10Y2YM', 'KORCPIALLMINMEI']",0.789473684,0,0
3938,"['UNRATE', 'T10Y2YM', '한국실업률']",0.473684211,0,0
3939,"['UNRATE', 'T10Y2YM', 'IR3TCD01KRM156N']",0.789473684,0,0
3942,"['UNRATE', 'NEWORDER', 'PCE']",0.789473684,0,0
3943,"['UNRATE', 'NEWORDER', 'LREMTTTTUSM156S_x']",0.789473684,0,0
3944,"['UNRATE', 'NEWORDER', 'LREMTTTTUSM156S_y']",0.789473684,0,0
3945,"['UNRATE', 'NEWORDER', 'DGORDER']",0.657894737,0,0
3949,"['UNRATE', 'NEWORDER', 'INDPRO']",0.763157895,0,0
3950,"['UNRATE', 'NEWORDER', 'PPIACO']",0.789473684,0,0
3952,"['UNRATE', 'NEWORDER', 'CPIAUCSL']",0.789473684,0,0
3953,"['UNRATE', 'NEWORDER', 'HOUST']",0.789473684,0,0
3954,"['UNRATE', 'NEWORDER', 'HSN1F']",0.789473684,0,0
3955,"['UNRATE', 'NEWORDER', 'FEDFUNDS']",0.789473684,0,0
3957,"['UNRATE', 'NEWORDER', 'TOTALSA']",0.736842105,0,0
3960,"['UNRATE', 'NEWORDER', 'AMBNS']",0.789473684,0,0
3963,"['UNRATE', 'NEWORDER', 'EXKOUS']",0.789473684,0,0
3964,"['UNRATE', 'NEWORDER', 'EXCHUS']",0.789473684,0,0
3965,"['UNRATE', 'NEWORDER', 'XTEXVA01CNM667S']",0.789473684,0,0
3966,"['UNRATE', 'NEWORDER', '정책금리']",0.789473684,0,0
3967,"['UNRATE', 'NEWORDER', '통화량']",0.789473684,0,0
3969,"['UNRATE', 'NEWORDER', 'XTIMVA01KRM667S']",0.789473684,0,0
3970,"['UNRATE', 'NEWORDER', 'KORPROINDMISMEI']",0.789473684,0,0
3971,"['UNRATE', 'NEWORDER', 'KORCPIALLMINMEI']",0.789473684,0,0
3974,"['UNRATE', 'NEWORDER', 'IR3TCD01KRM156N']",0.789473684,0,0
3975,"['UNRATE', 'NEWORDER', '환율평균']",0.789473684,0,0
3976,"['UNRATE', 'CSUSHPINSA', 'PCE']",0.789473684,0,0
3977,"['UNRATE', 'CSUSHPINSA', 'LREMTTTTUSM156S_x']",0.789473684,0,0
3978,"['UNRATE', 'CSUSHPINSA', 'LREMTTTTUSM156S_y']",0.789473684,0,0
3984,"['UNRATE', 'CSUSHPINSA', 'PPIACO']",0.789473684,0,0
3986,"['UNRATE', 'CSUSHPINSA', 'CPIAUCSL']",0.789473684,0,0
3989,"['UNRATE', 'CSUSHPINSA', 'FEDFUNDS']",0.789473684,0,0
3991,"['UNRATE', 'CSUSHPINSA', 'TOTALSA']",0.710526316,0,0
3994,"['UNRATE', 'CSUSHPINSA', 'AMBNS']",0.789473684,0,0
3997,"['UNRATE', 'CSUSHPINSA', 'EXKOUS']",0.789473684,0,0
3999,"['UNRATE', 'CSUSHPINSA', 'XTEXVA01CNM667S']",0.789473684,0,0
4000,"['UNRATE', 'CSUSHPINSA', '정책금리']",0.789473684,0,0
4001,"['UNRATE', 'CSUSHPINSA', '통화량']",0.763157895,0,0
4003,"['UNRATE', 'CSUSHPINSA', 'XTIMVA01KRM667S']",0.736842105,0,0
4004,"['UNRATE', 'CSUSHPINSA', 'KORPROINDMISMEI']",0.789473684,0,0
4005,"['UNRATE', 'CSUSHPINSA', 'KORCPIALLMINMEI']",0.789473684,0,0
4008,"['UNRATE', 'CSUSHPINSA', 'IR3TCD01KRM156N']",0.789473684,0,0
4009,"['UNRATE', 'CSUSHPINSA', '환율평균']",0.789473684,0,0
4010,"['UNRATE', 'PCE', 'LREMTTTTUSM156S_x']",0.789473684,0,0
4011,"['UNRATE', 'PCE', 'LREMTTTTUSM156S_y']",0.789473684,0,0
4012,"['UNRATE', 'PCE', 'DGORDER']",0.789473684,0,0
4013,"['UNRATE', 'PCE', 'TWEXBMTH']",0.789473684,0,0
4014,"['UNRATE', 'PCE', 'UNRATENSA']",0.789473684,0,0
4015,"['UNRATE', 'PCE', 'TCU']",0.789473684,0,0
4016,"['UNRATE', 'PCE', 'INDPRO']",0.789473684,0,0
4017,"['UNRATE', 'PCE', 'PPIACO']",0.789473684,0,0
4018,"['UNRATE', 'PCE', 'RMFSL']",0.789473684,0,0
4019,"['UNRATE', 'PCE', 'CPIAUCSL']",0.789473684,0,0
4020,"['UNRATE', 'PCE', 'HOUST']",0.789473684,0,0
4021,"['UNRATE', 'PCE', 'HSN1F']",0.789473684,0,0
4022,"['UNRATE', 'PCE', 'FEDFUNDS']",0.789473684,0,0
4023,"['UNRATE', 'PCE', 'USSLIND']",0.789473684,0,0
4024,"['UNRATE', 'PCE', 'TOTALSA']",0.789473684,0,0
4025,"['UNRATE', 'PCE', 'UMCSENT']",0.789473684,0,0
4026,"['UNRATE', 'PCE', '서울아파트매매가격지수']",0.789473684,0,0
4027,"['UNRATE', 'PCE', 'AMBNS']",0.789473684,0,0
4028,"['UNRATE', 'PCE', '수출물가지수']",0.789473684,0,0
4029,"['UNRATE', 'PCE', 'EXJPUS']",0.789473684,0,0
4030,"['UNRATE', 'PCE', 'EXKOUS']",0.789473684,0,0
4031,"['UNRATE', 'PCE', 'EXCHUS']",0.789473684,0,0
4032,"['UNRATE', 'PCE', 'XTEXVA01CNM667S']",0.789473684,0,0
4033,"['UNRATE', 'PCE', '정책금리']",0.789473684,0,0
4034,"['UNRATE', 'PCE', '통화량']",0.789473684,0,0
4036,"['UNRATE', 'PCE', 'XTIMVA01KRM667S']",0.789473684,0,0
4037,"['UNRATE', 'PCE', 'KORPROINDMISMEI']",0.789473684,0,0
4038,"['UNRATE', 'PCE', 'KORCPIALLMINMEI']",0.789473684,0,0
4039,"['UNRATE', 'PCE', 'LRUNTTTTKRM156S']",0.789473684,0,0
4040,"['UNRATE', 'PCE', '한국실업률']",0.789473684,0,0
4041,"['UNRATE', 'PCE', 'IR3TCD01KRM156N']",0.789473684,0,0
4042,"['UNRATE', 'PCE', '환율평균']",0.789473684,0,0
4043,"['UNRATE', 'LREMTTTTUSM156S_x', 'LREMTTTTUSM156S_y']",0.789473684,0,0
4044,"['UNRATE', 'LREMTTTTUSM156S_x', 'DGORDER']",0.789473684,0,0
4045,"['UNRATE', 'LREMTTTTUSM156S_x', 'TWEXBMTH']",0.789473684,0,0
4046,"['UNRATE', 'LREMTTTTUSM156S_x', 'UNRATENSA']",0.789473684,0,0
4047,"['UNRATE', 'LREMTTTTUSM156S_x', 'TCU']",0.789473684,0,0
4048,"['UNRATE', 'LREMTTTTUSM156S_x', 'INDPRO']",0.789473684,0,0
4049,"['UNRATE', 'LREMTTTTUSM156S_x', 'PPIACO']",0.789473684,0,0
4050,"['UNRATE', 'LREMTTTTUSM156S_x', 'RMFSL']",0.789473684,0,0
4051,"['UNRATE', 'LREMTTTTUSM156S_x', 'CPIAUCSL']",0.789473684,0,0
4052,"['UNRATE', 'LREMTTTTUSM156S_x', 'HOUST']",0.789473684,0,0
4053,"['UNRATE', 'LREMTTTTUSM156S_x', 'HSN1F']",0.789473684,0,0
4054,"['UNRATE', 'LREMTTTTUSM156S_x', 'FEDFUNDS']",0.789473684,0,0
4055,"['UNRATE', 'LREMTTTTUSM156S_x', 'USSLIND']",0.789473684,0,0
4056,"['UNRATE', 'LREMTTTTUSM156S_x', 'TOTALSA']",0.789473684,0,0
4057,"['UNRATE', 'LREMTTTTUSM156S_x', 'UMCSENT']",0.789473684,0,0
4059,"['UNRATE', 'LREMTTTTUSM156S_x', 'AMBNS']",0.789473684,0,0
4060,"['UNRATE', 'LREMTTTTUSM156S_x', '수출물가지수']",0.789473684,0,0
4061,"['UNRATE', 'LREMTTTTUSM156S_x', 'EXJPUS']",0.789473684,0,0
4062,"['UNRATE', 'LREMTTTTUSM156S_x', 'EXKOUS']",0.789473684,0,0
4063,"['UNRATE', 'LREMTTTTUSM156S_x', 'EXCHUS']",0.789473684,0,0
4064,"['UNRATE', 'LREMTTTTUSM156S_x', 'XTEXVA01CNM667S']",0.789473684,0,0
4065,"['UNRATE', 'LREMTTTTUSM156S_x', '정책금리']",0.789473684,0,0
4066,"['UNRATE', 'LREMTTTTUSM156S_x', '통화량']",0.789473684,0,0
4068,"['UNRATE', 'LREMTTTTUSM156S_x', 'XTIMVA01KRM667S']",0.789473684,0,0
4069,"['UNRATE', 'LREMTTTTUSM156S_x', 'KORPROINDMISMEI']",0.789473684,0,0
4070,"['UNRATE', 'LREMTTTTUSM156S_x', 'KORCPIALLMINMEI']",0.789473684,0,0
4071,"['UNRATE', 'LREMTTTTUSM156S_x', 'LRUNTTTTKRM156S']",0.789473684,0,0
4072,"['UNRATE', 'LREMTTTTUSM156S_x', '한국실업률']",0.789473684,0,0
4073,"['UNRATE', 'LREMTTTTUSM156S_x', 'IR3TCD01KRM156N']",0.789473684,0,0
4074,"['UNRATE', 'LREMTTTTUSM156S_x', '환율평균']",0.789473684,0,0
4075,"['UNRATE', 'LREMTTTTUSM156S_y', 'DGORDER']",0.789473684,0,0
4076,"['UNRATE', 'LREMTTTTUSM156S_y', 'TWEXBMTH']",0.789473684,0,0
4077,"['UNRATE', 'LREMTTTTUSM156S_y', 'UNRATENSA']",0.789473684,0,0
4078,"['UNRATE', 'LREMTTTTUSM156S_y', 'TCU']",0.789473684,0,0
4079,"['UNRATE', 'LREMTTTTUSM156S_y', 'INDPRO']",0.789473684,0,0
4080,"['UNRATE', 'LREMTTTTUSM156S_y', 'PPIACO']",0.789473684,0,0
4081,"['UNRATE', 'LREMTTTTUSM156S_y', 'RMFSL']",0.789473684,0,0
4082,"['UNRATE', 'LREMTTTTUSM156S_y', 'CPIAUCSL']",0.789473684,0,0
4083,"['UNRATE', 'LREMTTTTUSM156S_y', 'HOUST']",0.789473684,0,0
4084,"['UNRATE', 'LREMTTTTUSM156S_y', 'HSN1F']",0.789473684,0,0
4085,"['UNRATE', 'LREMTTTTUSM156S_y', 'FEDFUNDS']",0.789473684,0,0
4086,"['UNRATE', 'LREMTTTTUSM156S_y', 'USSLIND']",0.789473684,0,0
4087,"['UNRATE', 'LREMTTTTUSM156S_y', 'TOTALSA']",0.789473684,0,0
4088,"['UNRATE', 'LREMTTTTUSM156S_y', 'UMCSENT']",0.789473684,0,0
4090,"['UNRATE', 'LREMTTTTUSM156S_y', 'AMBNS']",0.789473684,0,0
4091,"['UNRATE', 'LREMTTTTUSM156S_y', '수출물가지수']",0.789473684,0,0
4092,"['UNRATE', 'LREMTTTTUSM156S_y', 'EXJPUS']",0.789473684,0,0
4093,"['UNRATE', 'LREMTTTTUSM156S_y', 'EXKOUS']",0.789473684,0,0
4094,"['UNRATE', 'LREMTTTTUSM156S_y', 'EXCHUS']",0.789473684,0,0
4095,"['UNRATE', 'LREMTTTTUSM156S_y', 'XTEXVA01CNM667S']",0.789473684,0,0
4096,"['UNRATE', 'LREMTTTTUSM156S_y', '정책금리']",0.789473684,0,0
4097,"['UNRATE', 'LREMTTTTUSM156S_y', '통화량']",0.789473684,0,0
4099,"['UNRATE', 'LREMTTTTUSM156S_y', 'XTIMVA01KRM667S']",0.789473684,0,0
4100,"['UNRATE', 'LREMTTTTUSM156S_y', 'KORPROINDMISMEI']",0.789473684,0,0
4101,"['UNRATE', 'LREMTTTTUSM156S_y', 'KORCPIALLMINMEI']",0.789473684,0,0
4102,"['UNRATE', 'LREMTTTTUSM156S_y', 'LRUNTTTTKRM156S']",0.789473684,0,0
4103,"['UNRATE', 'LREMTTTTUSM156S_y', '한국실업률']",0.789473684,0,0
4104,"['UNRATE', 'LREMTTTTUSM156S_y', 'IR3TCD01KRM156N']",0.789473684,0,0
4105,"['UNRATE', 'LREMTTTTUSM156S_y', '환율평균']",0.789473684,0,0
4109,"['UNRATE', 'DGORDER', 'INDPRO']",0.657894737,0,0
4110,"['UNRATE', 'DGORDER', 'PPIACO']",0.789473684,0,0
4112,"['UNRATE', 'DGORDER', 'CPIAUCSL']",0.789473684,0,0
4113,"['UNRATE', 'DGORDER', 'HOUST']",0.789473684,0,0
4115,"['UNRATE', 'DGORDER', 'FEDFUNDS']",0.710526316,0,0
4117,"['UNRATE', 'DGORDER', 'TOTALSA']",0.736842105,0,0
4120,"['UNRATE', 'DGORDER', 'AMBNS']",0.789473684,0,0
4122,"['UNRATE', 'DGORDER', 'EXJPUS']",0.789473684,0,0
4123,"['UNRATE', 'DGORDER', 'EXKOUS']",0.789473684,0,0
4124,"['UNRATE', 'DGORDER', 'EXCHUS']",0.789473684,0,0
4125,"['UNRATE', 'DGORDER', 'XTEXVA01CNM667S']",0.789473684,0,0
4126,"['UNRATE', 'DGORDER', '정책금리']",0.789473684,0,0
4127,"['UNRATE', 'DGORDER', '통화량']",0.763157895,0,0
4130,"['UNRATE', 'DGORDER', 'KORPROINDMISMEI']",0.789473684,0,0
4131,"['UNRATE', 'DGORDER', 'KORCPIALLMINMEI']",0.789473684,0,0
4134,"['UNRATE', 'DGORDER', 'IR3TCD01KRM156N']",0.789473684,0,0
4135,"['UNRATE', 'DGORDER', '환율평균']",0.789473684,0,0
4136,"['UNRATE', 'TWEXBMTH', 'UNRATENSA']",0.789473684,0,0
4137,"['UNRATE', 'TWEXBMTH', 'TCU']",0.763157895,0,0
4139,"['UNRATE', 'TWEXBMTH', 'PPIACO']",0.789473684,0,0
4140,"['UNRATE', 'TWEXBMTH', 'RMFSL']",0.789473684,0,0
4141,"['UNRATE', 'TWEXBMTH', 'CPIAUCSL']",0.789473684,0,0
4142,"['UNRATE', 'TWEXBMTH', 'HOUST']",0.789473684,0,0
4143,"['UNRATE', 'TWEXBMTH', 'HSN1F']",0.789473684,0,0
4144,"['UNRATE', 'TWEXBMTH', 'FEDFUNDS']",0.789473684,0,0
4145,"['UNRATE', 'TWEXBMTH', 'USSLIND']",0.789473684,0,0
4146,"['UNRATE', 'TWEXBMTH', 'TOTALSA']",0.789473684,0,0
4147,"['UNRATE', 'TWEXBMTH', 'UMCSENT']",0.789473684,0,0
4149,"['UNRATE', 'TWEXBMTH', 'AMBNS']",0.789473684,0,0
4150,"['UNRATE', 'TWEXBMTH', '수출물가지수']",0.789473684,0,0
4151,"['UNRATE', 'TWEXBMTH', 'EXJPUS']",0.789473684,0,0
4152,"['UNRATE', 'TWEXBMTH', 'EXKOUS']",0.789473684,0,0
4154,"['UNRATE', 'TWEXBMTH', 'XTEXVA01CNM667S']",0.789473684,0,0
4155,"['UNRATE', 'TWEXBMTH', '정책금리']",0.789473684,0,0
4156,"['UNRATE', 'TWEXBMTH', '통화량']",0.763157895,0,0
4158,"['UNRATE', 'TWEXBMTH', 'XTIMVA01KRM667S']",0.789473684,0,0
4159,"['UNRATE', 'TWEXBMTH', 'KORPROINDMISMEI']",0.789473684,0,0
4160,"['UNRATE', 'TWEXBMTH', 'KORCPIALLMINMEI']",0.789473684,0,0
4161,"['UNRATE', 'TWEXBMTH', 'LRUNTTTTKRM156S']",0.789473684,0,0
4163,"['UNRATE', 'TWEXBMTH', 'IR3TCD01KRM156N']",0.789473684,0,0
4164,"['UNRATE', 'TWEXBMTH', '환율평균']",0.789473684,0,0
4165,"['UNRATE', 'UNRATENSA', 'TCU']",0.552631579,0,0
4167,"['UNRATE', 'UNRATENSA', 'PPIACO']",0.789473684,0,0
4169,"['UNRATE', 'UNRATENSA', 'CPIAUCSL']",0.789473684,0,0
4170,"['UNRATE', 'UNRATENSA', 'HOUST']",0.789473684,0,0
4171,"['UNRATE', 'UNRATENSA', 'HSN1F']",0.789473684,0,0
4172,"['UNRATE', 'UNRATENSA', 'FEDFUNDS']",0.789473684,0,0
4174,"['UNRATE', 'UNRATENSA', 'TOTALSA']",0.789473684,0,0
4177,"['UNRATE', 'UNRATENSA', 'AMBNS']",0.789473684,0,0
4179,"['UNRATE', 'UNRATENSA', 'EXJPUS']",0.789473684,0,0
4180,"['UNRATE', 'UNRATENSA', 'EXKOUS']",0.789473684,0,0
4181,"['UNRATE', 'UNRATENSA', 'EXCHUS']",0.789473684,0,0
4182,"['UNRATE', 'UNRATENSA', 'XTEXVA01CNM667S']",0.789473684,0,0
4183,"['UNRATE', 'UNRATENSA', '정책금리']",0.789473684,0,0
4184,"['UNRATE', 'UNRATENSA', '통화량']",0.763157895,0,0
4186,"['UNRATE', 'UNRATENSA', 'XTIMVA01KRM667S']",0.789473684,0,0
4187,"['UNRATE', 'UNRATENSA', 'KORPROINDMISMEI']",0.789473684,0,0
4188,"['UNRATE', 'UNRATENSA', 'KORCPIALLMINMEI']",0.789473684,0,0
4189,"['UNRATE', 'UNRATENSA', 'LRUNTTTTKRM156S']",0.789473684,0,0
4191,"['UNRATE', 'UNRATENSA', 'IR3TCD01KRM156N']",0.789473684,0,0
4192,"['UNRATE', 'UNRATENSA', '환율평균']",0.789473684,0,0
4193,"['UNRATE', 'TCU', 'INDPRO']",0.789473684,0,0
4194,"['UNRATE', 'TCU', 'PPIACO']",0.789473684,0,0
4195,"['UNRATE', 'TCU', 'RMFSL']",0.789473684,0,0
4196,"['UNRATE', 'TCU', 'CPIAUCSL']",0.789473684,0,0
