,bias,미국 내구재 주문,미국 생산 자원사용률,미국 신규 실업수당 청구건수,"미국 항공기 제외, 비국방 자본재 주문",중국 차이신 PMI Actual
2164,1,218603.0,77.0278,3323000.0,66981.0,48.1
5680,1,218603.0,77.0278,3325000.0,66981.0,48.1
2163,1,218603.0,77.0278,3325000.0,66981.0,48.1
2162,1,218603.0,77.0278,3325000.0,66981.0,48.1
2161,1,218603.0,77.0278,3325000.0,66981.0,48.1
2160,1,218603.0,77.0278,3325000.0,66981.0,48.1
2159,1,218603.0,77.0278,3325000.0,66981.0,48.1
5681,1,218603.0,77.0278,3304000.0,66981.0,48.1
396,1,223677.0,77.0989,3304000.0,65108.0,48.1
2158,1,223677.0,77.0989,3304000.0,65108.0,48.2
2157,1,223677.0,77.0989,3304000.0,65108.0,48.2
2156,1,223677.0,77.0989,3304000.0,65108.0,48.2
2155,1,223677.0,77.0989,3304000.0,65108.0,48.2
2154,1,223677.0,77.0989,3304000.0,65108.0,48.2
5682,1,223677.0,77.0989,3314000.0,65108.0,48.2
2153,1,223677.0,77.0989,3314000.0,65108.0,48.2
2152,1,223677.0,77.0989,3314000.0,65108.0,48.2
2151,1,223677.0,77.0989,3314000.0,65108.0,48.2
2150,1,223677.0,77.0989,3314000.0,65108.0,48.2
2149,1,223677.0,77.0989,3314000.0,65108.0,48.2
5683,1,223677.0,77.0989,3307000.0,65108.0,48.2
2148,1,223677.0,77.0989,3307000.0,65108.0,48.2
2147,1,223677.0,77.0989,3307000.0,65108.0,48.2
2146,1,223677.0,77.0989,3307000.0,65108.0,48.2
2145,1,223677.0,77.0989,3307000.0,65108.0,48.2
2144,1,223677.0,77.0989,3307000.0,65108.0,48.2
5684,1,223677.0,77.0989,3290000.0,65108.0,48.2
2143,1,223677.0,77.0989,3290000.0,65108.0,48.2
2142,1,223677.0,77.0989,3290000.0,65108.0,49.5
2141,1,223677.0,77.0989,3290000.0,65108.0,49.5
2140,1,223677.0,77.0989,3290000.0,65108.0,49.5
2139,1,223677.0,77.0989,3290000.0,65108.0,49.5
5685,1,223677.0,77.0989,3312000.0,65108.0,49.5
2138,1,223677.0,77.0989,3312000.0,65108.0,49.5
2137,1,223677.0,77.0989,3312000.0,65108.0,49.5
397,1,203112.0,76.6028,3312000.0,63671.0,49.3
2136,1,203112.0,76.6028,3312000.0,63671.0,49.3
2135,1,203112.0,76.6028,3312000.0,63671.0,49.3
5686,1,203112.0,76.6028,3302000.0,63671.0,49.3
2134,1,203112.0,76.6028,3302000.0,63671.0,49.3
2133,1,203112.0,76.6028,3302000.0,63671.0,49.3
2132,1,203112.0,76.6028,3302000.0,63671.0,49.3
2131,1,203112.0,76.6028,3302000.0,63671.0,49.3
2130,1,203112.0,76.6028,3302000.0,63671.0,49.3
5687,1,203112.0,76.6028,3296000.0,63671.0,49.3
2129,1,203112.0,76.6028,3296000.0,63671.0,49.3
2128,1,203112.0,76.6028,3296000.0,63671.0,49.3
2127,1,203112.0,76.6028,3296000.0,63671.0,49.3
2126,1,203112.0,76.6028,3296000.0,63671.0,49.3
5688,1,203112.0,76.6028,3306000.0,63671.0,49.3
2125,1,203112.0,76.6028,3306000.0,63671.0,49.3
2124,1,203112.0,76.6028,3306000.0,63671.0,49.3
2123,1,203112.0,76.6028,3306000.0,63671.0,49.3
2122,1,203112.0,76.6028,3306000.0,63671.0,47.8
2121,1,203112.0,76.6028,3306000.0,63671.0,47.8
5689,1,203112.0,76.6028,3321000.0,63671.0,47.8
2120,1,203112.0,76.6028,3321000.0,63671.0,47.8
2119,1,203112.0,76.6028,3321000.0,63671.0,47.8
2118,1,203112.0,76.6028,3321000.0,63671.0,47.8
2117,1,203112.0,76.6028,3321000.0,63671.0,47.8
2116,1,203112.0,76.6028,3321000.0,63671.0,47.8
398,1,216283.0,76.5147,3327000.0,63851.0,47.8
2115,1,216283.0,76.5147,3327000.0,63851.0,47.6
2114,1,216283.0,76.5147,3327000.0,63851.0,47.6
2113,1,216283.0,76.5147,3327000.0,63851.0,47.6
2112,1,216283.0,76.5147,3327000.0,63851.0,47.6
2111,1,216283.0,76.5147,3327000.0,63851.0,47.6
5690,1,216283.0,76.5147,3312000.0,63851.0,47.6
7750,1,216283.0,76.5147,3312000.0,63851.0,47.6
2110,1,216283.0,76.5147,3312000.0,63851.0,47.6
2109,1,216283.0,76.5147,3312000.0,63851.0,47.6
2108,1,216283.0,76.5147,3312000.0,63851.0,47.6
2107,1,216283.0,76.5147,3312000.0,63851.0,47.6
2106,1,216283.0,76.5147,3312000.0,63851.0,47.6
5691,1,216283.0,76.5147,3316000.0,63851.0,47.6
2105,1,216283.0,76.5147,3316000.0,63851.0,47.6
2104,1,216283.0,76.5147,3316000.0,63851.0,47.6
2103,1,216283.0,76.5147,3316000.0,63851.0,47.6
2102,1,216283.0,76.5147,3316000.0,63851.0,47.8
2101,1,216283.0,76.5147,3316000.0,63851.0,47.8
5692,1,216283.0,76.5147,3308000.0,63851.0,47.8
2100,1,216283.0,76.5147,3308000.0,63851.0,47.8
2099,1,216283.0,76.5147,3308000.0,63851.0,47.8
2098,1,216283.0,76.5147,3308000.0,63851.0,47.8
2097,1,216283.0,76.5147,3308000.0,63851.0,47.8
2096,1,216283.0,76.5147,3308000.0,63851.0,47.8
5693,1,216283.0,76.5147,3309000.0,63851.0,47.9
399,1,217712.0,76.5534,3309000.0,65817.0,47.9
2095,1,217712.0,76.5534,3309000.0,65817.0,47.9
2094,1,217712.0,76.5534,3309000.0,65817.0,47.9
2093,1,217712.0,76.5534,3309000.0,65817.0,47.9
5694,1,217712.0,76.5534,3295000.0,65817.0,47.9
2092,1,217712.0,76.5534,3295000.0,65817.0,47.9
2091,1,217712.0,76.5534,3295000.0,65817.0,47.9
2090,1,217712.0,76.5534,3295000.0,65817.0,47.9
2089,1,217712.0,76.5534,3295000.0,65817.0,47.9
2088,1,217712.0,76.5534,3295000.0,65817.0,47.9
5695,1,217712.0,76.5534,3302000.0,65817.0,47.9
2087,1,217712.0,76.5534,3302000.0,65817.0,47.9
2086,1,217712.0,76.5534,3302000.0,65817.0,47.9
2085,1,217712.0,76.5534,3302000.0,65817.0,47.9
2084,1,217712.0,76.5534,3302000.0,65817.0,47.9
2083,1,217712.0,76.5534,3302000.0,65817.0,47.9
5696,1,217712.0,76.5534,3285000.0,65817.0,47.9
2082,1,217712.0,76.5534,3285000.0,65817.0,47.9
2081,1,217712.0,76.5534,3285000.0,65817.0,47.9
2080,1,217712.0,76.5534,3285000.0,65817.0,49.1
2079,1,217712.0,76.5534,3285000.0,65817.0,49.1
2078,1,217712.0,76.5534,3285000.0,65817.0,49.1
5697,1,217712.0,76.5534,3223000.0,65817.0,49.1
2077,1,217712.0,76.5534,3223000.0,65817.0,49.1
2076,1,217712.0,76.5534,3223000.0,65817.0,49.1
2075,1,217712.0,76.5534,3223000.0,65817.0,49.1
400,1,218940.0,76.8008,3223000.0,66737.0,50.4
2074,1,218940.0,76.8008,3223000.0,66737.0,50.4
5698,1,218940.0,76.8008,3368000.0,66737.0,50.4
2073,1,218940.0,76.8008,3368000.0,66737.0,50.4
2072,1,218940.0,76.8008,3368000.0,66737.0,50.4
2071,1,218940.0,76.8008,3368000.0,66737.0,50.4
2070,1,218940.0,76.8008,3368000.0,66737.0,50.4
2069,1,218940.0,76.8008,3368000.0,66737.0,50.4
5699,1,218940.0,76.8008,3364000.0,66737.0,50.4
2068,1,218940.0,76.8008,3364000.0,66737.0,50.4
2067,1,218940.0,76.8008,3364000.0,66737.0,50.4
2066,1,218940.0,76.8008,3364000.0,66737.0,50.4
2065,1,218940.0,76.8008,3364000.0,66737.0,50.4
2064,1,218940.0,76.8008,3364000.0,66737.0,50.4
5700,1,218940.0,76.8008,3325000.0,66737.0,50.4
2063,1,218940.0,76.8008,3325000.0,66737.0,50.4
2062,1,218940.0,76.8008,3325000.0,66737.0,50.4
2061,1,218940.0,76.8008,3325000.0,66737.0,50.4
2060,1,218940.0,76.8008,3325000.0,66737.0,50.4
2059,1,218940.0,76.8008,3325000.0,66737.0,50.4
5701,1,218940.0,76.8008,3248000.0,66737.0,50.4
2058,1,218940.0,76.8008,3248000.0,66737.0,50.4
2057,1,218940.0,76.8008,3248000.0,66737.0,50.4
2056,1,218940.0,76.8008,3248000.0,66737.0,50.4
2055,1,218940.0,76.8008,3248000.0,66737.0,50.4
2054,1,218940.0,76.8008,3248000.0,66737.0,50.4
401,1,229511.0,76.9541,3195000.0,66397.0,50.4
2053,1,229511.0,76.9541,3195000.0,66397.0,50.5
2052,1,229511.0,76.9541,3195000.0,66397.0,50.5
2051,1,229511.0,76.9541,3195000.0,66397.0,50.5
2050,1,229511.0,76.9541,3195000.0,66397.0,50.5
2049,1,229511.0,76.9541,3195000.0,66397.0,50.5
5702,1,229511.0,76.9541,3229000.0,66397.0,50.5
7749,1,229511.0,76.9541,3229000.0,66397.0,50.5
2048,1,229511.0,76.9541,3229000.0,66397.0,50.5
2047,1,229511.0,76.9541,3229000.0,66397.0,50.5
2046,1,229511.0,76.9541,3229000.0,66397.0,50.5
2045,1,229511.0,76.9541,3229000.0,66397.0,50.5
2044,1,229511.0,76.9541,3229000.0,66397.0,50.9
5703,1,229511.0,76.9541,3179000.0,66397.0,50.9
2043,1,229511.0,76.9541,3179000.0,66397.0,50.9
2042,1,229511.0,76.9541,3179000.0,66397.0,50.9
2041,1,229511.0,76.9541,3179000.0,66397.0,50.9
2040,1,229511.0,76.9541,3179000.0,66397.0,50.9
5704,1,229511.0,76.9541,3221000.0,66397.0,50.9
2039,1,229511.0,76.9541,3221000.0,66397.0,50.9
2038,1,229511.0,76.9541,3221000.0,66397.0,50.9
2037,1,229511.0,76.9541,3221000.0,66397.0,50.9
2036,1,229511.0,76.9541,3221000.0,66397.0,50.9
5705,1,229511.0,76.9541,3127000.0,66397.0,50.9
2035,1,229511.0,76.9541,3127000.0,66397.0,51.9
5,1,218392.0,76.7396,3127000.0,69666.0,51.9
2034,1,218392.0,76.7396,3127000.0,69666.0,51.9
2033,1,218392.0,76.7396,3127000.0,69666.0,51.9
2032,1,218392.0,76.7396,3127000.0,69666.0,51.9
5706,1,218392.0,76.7396,3147000.0,69666.0,51.9
2031,1,218392.0,76.7396,3147000.0,69666.0,51.9
2030,1,218392.0,76.7396,3147000.0,69666.0,51.9
2029,1,218392.0,76.7396,3147000.0,69666.0,51.9
2028,1,218392.0,76.7396,3147000.0,69666.0,51.9
2027,1,218392.0,76.7396,3147000.0,69666.0,51.9
5707,1,218392.0,76.7396,3108000.0,69666.0,51.9
2026,1,218392.0,76.7396,3108000.0,69666.0,51.9
2025,1,218392.0,76.7396,3108000.0,69666.0,51.9
2024,1,218392.0,76.7396,3108000.0,69666.0,51.9
2023,1,218392.0,76.7396,3108000.0,69666.0,51.9
2022,1,218392.0,76.7396,3108000.0,69666.0,51.9
5708,1,218392.0,76.7396,3138000.0,69666.0,51.9
2021,1,218392.0,76.7396,3138000.0,69666.0,51.9
2020,1,218392.0,76.7396,3138000.0,69666.0,51.9
2019,1,218392.0,76.7396,3138000.0,69666.0,51.9
2018,1,218392.0,76.7396,3138000.0,69666.0,51.9
2017,1,218392.0,76.7396,3138000.0,69666.0,51.9
5709,1,218392.0,76.7396,3138000.0,69666.0,51.9
2016,1,218392.0,76.7396,3138000.0,69666.0,51.9
2015,1,218392.0,76.7396,3138000.0,69666.0,51.9
2014,1,218392.0,76.7396,3138000.0,69666.0,51.9
2013,1,218392.0,76.7396,3138000.0,69666.0,51.9
402,1,229342.0,77.0716,3138000.0,66186.0,52.3
5710,1,229342.0,77.0716,3075000.0,66186.0,52.3
2012,1,229342.0,77.0716,3075000.0,66186.0,52.3
2011,1,229342.0,77.0716,3075000.0,66186.0,52.3
2010,1,229342.0,77.0716,3075000.0,66186.0,52.3
2009,1,229342.0,77.0716,3075000.0,66186.0,52.3
2008,1,229342.0,77.0716,3075000.0,66186.0,52.3
5711,1,229342.0,77.0716,3081000.0,66186.0,52.3
2007,1,229342.0,77.0716,3081000.0,66186.0,52.3
2006,1,229342.0,77.0716,3081000.0,66186.0,52.3
2005,1,229342.0,77.0716,3081000.0,66186.0,52.3
2004,1,229342.0,77.0716,3081000.0,66186.0,52.3
5712,1,229342.0,77.0716,3036000.0,66186.0,52.3
2003,1,229342.0,77.0716,3036000.0,66186.0,52.3
2002,1,229342.0,77.0716,3036000.0,66186.0,52.3
2001,1,229342.0,77.0716,3036000.0,66186.0,52.3
2000,1,229342.0,77.0716,3036000.0,66186.0,52.3
1999,1,229342.0,77.0716,3036000.0,66186.0,52.3
5713,1,229342.0,77.0716,3043000.0,66186.0,52.3
1998,1,229342.0,77.0716,3043000.0,66186.0,52.3
1997,1,229342.0,77.0716,3043000.0,66186.0,52.3
1996,1,229342.0,77.0716,3043000.0,66186.0,52.3
1995,1,229342.0,77.0716,3043000.0,66186.0,52.3
403,1,210493.0,77.2816,3043000.0,65911.0,50.4
5714,1,210493.0,77.2816,3011000.0,65911.0,50.4
1994,1,210493.0,77.2816,3011000.0,65911.0,50.4
1993,1,210493.0,77.2816,3011000.0,65911.0,50.4
1992,1,210493.0,77.2816,3011000.0,65911.0,50.4
1991,1,210493.0,77.2816,3011000.0,65911.0,50.4
1990,1,210493.0,77.2816,3011000.0,65911.0,50.4
5715,1,210493.0,77.2816,3024000.0,65911.0,50.4
1989,1,210493.0,77.2816,3024000.0,65911.0,50.4
1988,1,210493.0,77.2816,3024000.0,65911.0,50.4
1987,1,210493.0,77.2816,3024000.0,65911.0,50.4
1986,1,210493.0,77.2816,3024000.0,65911.0,50.4
1985,1,210493.0,77.2816,3024000.0,65911.0,50.4
5716,1,210493.0,77.2816,3028000.0,65911.0,50.4
1984,1,210493.0,77.2816,3028000.0,65911.0,50.4
1983,1,210493.0,77.2816,3028000.0,65911.0,50.4
1982,1,210493.0,77.2816,3028000.0,65911.0,50.4
1981,1,210493.0,77.2816,3028000.0,65911.0,51.7
1980,1,210493.0,77.2816,3028000.0,65911.0,51.7
5717,1,210493.0,77.2816,3046000.0,65911.0,51.7
1979,1,210493.0,77.2816,3046000.0,65911.0,51.7
1978,1,210493.0,77.2816,3046000.0,65911.0,51.7
1977,1,210493.0,77.2816,3046000.0,65911.0,51.7
1976,1,210493.0,77.2816,3046000.0,65911.0,51.7
1975,1,210493.0,77.2816,3046000.0,65911.0,51.7
5718,1,210493.0,77.2816,3080000.0,65911.0,51.7
404,1,221382.0,77.0537,3080000.0,67245.0,51.6
1974,1,221382.0,77.0537,3080000.0,67245.0,51.6
1973,1,221382.0,77.0537,3080000.0,67245.0,51.6
1972,1,221382.0,77.0537,3080000.0,67245.0,51.6
1971,1,221382.0,77.0537,3080000.0,67245.0,51.6
5719,1,221382.0,77.0537,3076000.0,67245.0,51.6
1970,1,221382.0,77.0537,3076000.0,67245.0,51.6
1969,1,221382.0,77.0537,3076000.0,67245.0,51.6
1968,1,221382.0,77.0537,3076000.0,67245.0,51.6
1967,1,221382.0,77.0537,3076000.0,67245.0,51.6
1966,1,221382.0,77.0537,3076000.0,67245.0,51.6
5720,1,221382.0,77.0537,3024000.0,67245.0,51.6
1965,1,221382.0,77.0537,3024000.0,67245.0,51.6
1964,1,221382.0,77.0537,3024000.0,67245.0,51.6
1963,1,221382.0,77.0537,3024000.0,67245.0,51.6
1962,1,221382.0,77.0537,3024000.0,67245.0,51.6
1961,1,221382.0,77.0537,3024000.0,67245.0,51.6
5721,1,221382.0,77.0537,3027000.0,67245.0,51.6
1960,1,221382.0,77.0537,3027000.0,67245.0,51.6
1959,1,221382.0,77.0537,3027000.0,67245.0,50.5
1958,1,221382.0,77.0537,3027000.0,67245.0,50.5
1957,1,221382.0,77.0537,3027000.0,67245.0,50.5
1956,1,221382.0,77.0537,3027000.0,67245.0,50.5
5722,1,221382.0,77.0537,3039000.0,67245.0,50.5
1955,1,221382.0,77.0537,3039000.0,67245.0,50.5
1954,1,221382.0,77.0537,3039000.0,67245.0,50.5
405,1,230679.0,77.0493,3039000.0,69054.0,50.5
1953,1,230679.0,77.0493,3039000.0,69054.0,50.4
1952,1,230679.0,77.0493,3039000.0,69054.0,50.4
5723,1,230679.0,77.0493,3042000.0,69054.0,50.4
1951,1,230679.0,77.0493,3042000.0,69054.0,50.4
1950,1,230679.0,77.0493,3042000.0,69054.0,50.4
1949,1,230679.0,77.0493,3042000.0,69054.0,50.4
1948,1,230679.0,77.0493,3042000.0,69054.0,50.4
1947,1,230679.0,77.0493,3042000.0,69054.0,50.4
5724,1,230679.0,77.0493,2975000.0,69054.0,50.4
1946,1,230679.0,77.0493,2975000.0,69054.0,50.4
1945,1,230679.0,77.0493,2975000.0,69054.0,50.4
1944,1,230679.0,77.0493,2975000.0,69054.0,50.4
1943,1,230679.0,77.0493,2975000.0,69054.0,50.4
5725,1,230679.0,77.0493,3020000.0,69054.0,50.4
1942,1,230679.0,77.0493,3020000.0,69054.0,50.4
1941,1,230679.0,77.0493,3020000.0,69054.0,50.4
1940,1,230679.0,77.0493,3020000.0,69054.0,50.4
1939,1,230679.0,77.0493,3020000.0,69054.0,49.6
1938,1,230679.0,77.0493,3020000.0,69054.0,49.6
5726,1,230679.0,77.0493,3012000.0,69054.0,49.6
1937,1,230679.0,77.0493,3012000.0,69054.0,49.6
1936,1,230679.0,77.0493,3012000.0,69054.0,49.6
1935,1,230679.0,77.0493,3012000.0,69054.0,49.6
1934,1,230679.0,77.0493,3012000.0,69054.0,49.6
1933,1,230679.0,77.0493,3012000.0,69054.0,49.6
406,1,240657.0,77.124,2999000.0,68803.0,49.6
1932,1,240657.0,77.124,2999000.0,68803.0,49.2
1931,1,240657.0,77.124,2999000.0,68803.0,49.2
1930,1,240657.0,77.124,2999000.0,68803.0,49.2
1929,1,240657.0,77.124,2999000.0,68803.0,49.2
5727,1,240657.0,77.124,3004000.0,68803.0,49.2
7748,1,240657.0,77.124,3004000.0,68803.0,49.2
1928,1,240657.0,77.124,3004000.0,68803.0,49.2
1927,1,240657.0,77.124,3004000.0,68803.0,49.2
1926,1,240657.0,77.124,3004000.0,68803.0,49.2
1925,1,240657.0,77.124,3004000.0,68803.0,49.2
1924,1,240657.0,77.124,3004000.0,68803.0,49.2
5728,1,240657.0,77.124,2996000.0,68803.0,49.2
1923,1,240657.0,77.124,2996000.0,68803.0,49.2
1922,1,240657.0,77.124,2996000.0,68803.0,49.2
1921,1,240657.0,77.124,2996000.0,68803.0,49.2
1920,1,240657.0,77.124,2996000.0,68803.0,48.3
1919,1,240657.0,77.124,2996000.0,68803.0,48.3
5729,1,240657.0,77.124,2962000.0,68803.0,48.3
1918,1,240657.0,77.124,2962000.0,68803.0,48.3
1917,1,240657.0,77.124,2962000.0,68803.0,48.3
1916,1,240657.0,77.124,2962000.0,68803.0,48.3
1915,1,240657.0,77.124,2962000.0,68803.0,48.3
1914,1,240657.0,77.124,2962000.0,68803.0,48.3
5730,1,240657.0,77.124,3003000.0,68803.0,48.3
407,1,214999.0,76.7206,3003000.0,65978.0,48.2
1913,1,214999.0,76.7206,3003000.0,65978.0,48.2
1912,1,214999.0,76.7206,3003000.0,65978.0,48.2
1911,1,214999.0,76.7206,3003000.0,65978.0,48.2
1910,1,214999.0,76.7206,3003000.0,65978.0,48.2
5731,1,214999.0,76.7206,3113000.0,65978.0,48.2
1909,1,214999.0,76.7206,3113000.0,65978.0,48.2
1908,1,214999.0,76.7206,3113000.0,65978.0,48.2
1907,1,214999.0,76.7206,3113000.0,65978.0,48.2
1906,1,214999.0,76.7206,3113000.0,65978.0,48.2
1905,1,214999.0,76.7206,3113000.0,65978.0,48.2
5732,1,214999.0,76.7206,3011000.0,65978.0,48.2
1904,1,214999.0,76.7206,3011000.0,65978.0,48.2
1903,1,214999.0,76.7206,3011000.0,65978.0,48.2
1902,1,214999.0,76.7206,3011000.0,65978.0,48.2
1901,1,214999.0,76.7206,3011000.0,65978.0,48.2
1900,1,214999.0,76.7206,3011000.0,65978.0,48.2
5733,1,214999.0,76.7206,2947000.0,65978.0,48.2
1899,1,214999.0,76.7206,2947000.0,65978.0,48.2
1898,1,214999.0,76.7206,2947000.0,65978.0,48.2
1897,1,214999.0,76.7206,2947000.0,65978.0,47.7
1896,1,214999.0,76.7206,2947000.0,65978.0,47.7
1895,1,214999.0,76.7206,2947000.0,65978.0,47.7
5734,1,214999.0,76.7206,3010000.0,65978.0,47.7
1894,1,214999.0,76.7206,3010000.0,65978.0,47.7
1893,1,214999.0,76.7206,3010000.0,65978.0,47.7
1892,1,214999.0,76.7206,3010000.0,65978.0,47.7
408,1,222323.0,77.1577,3010000.0,65882.0,47.7
1891,1,222323.0,77.1577,3010000.0,65882.0,47.7
5735,1,222323.0,77.1577,2944000.0,65882.0,47.7
1890,1,222323.0,77.1577,2944000.0,65882.0,47.7
1889,1,222323.0,77.1577,2944000.0,65882.0,47.7
1888,1,222323.0,77.1577,2944000.0,65882.0,47.7
1887,1,222323.0,77.1577,2944000.0,65882.0,47.7
1886,1,222323.0,77.1577,2944000.0,65882.0,47.7
5736,1,222323.0,77.1577,2987000.0,65882.0,47.7
1885,1,222323.0,77.1577,2987000.0,65882.0,47.7
1884,1,222323.0,77.1577,2987000.0,65882.0,47.7
1883,1,222323.0,77.1577,2987000.0,65882.0,47.7
7756,1,222323.0,77.1577,2987000.0,65882.0,47.7
1882,1,222323.0,77.1577,2987000.0,65882.0,47.7
5737,1,222323.0,77.1577,2968000.0,65882.0,47.7
1881,1,222323.0,77.1577,2968000.0,65882.0,47.7
1880,1,222323.0,77.1577,2968000.0,65882.0,47.7
1879,1,222323.0,77.1577,2968000.0,65882.0,47.7
1878,1,222323.0,77.1577,2968000.0,65882.0,50.1
1877,1,222323.0,77.1577,2968000.0,65882.0,50.1
5738,1,222323.0,77.1577,2934000.0,65882.0,50.1
1876,1,222323.0,77.1577,2934000.0,65882.0,50.1
1875,1,222323.0,77.1577,2934000.0,65882.0,50.1
1874,1,222323.0,77.1577,2934000.0,65882.0,50.1
1873,1,222323.0,77.1577,2934000.0,65882.0,50.1
1872,1,222323.0,77.1577,2934000.0,65882.0,50.1
5739,1,222323.0,77.1577,2839000.0,65882.0,50.1
409,1,230374.0,77.4882,2839000.0,66200.0,50.1
1871,1,230374.0,77.4882,2839000.0,66200.0,50.1
1870,1,230374.0,77.4882,2839000.0,66200.0,50.1
1869,1,230374.0,77.4882,2839000.0,66200.0,50.1
1868,1,230374.0,77.4882,2839000.0,66200.0,50.1
1867,1,230374.0,77.4882,2839000.0,66200.0,50.1
5740,1,230374.0,77.4882,2822000.0,66200.0,50.1
1866,1,230374.0,77.4882,2822000.0,66200.0,50.1
1865,1,230374.0,77.4882,2822000.0,66200.0,50.1
1864,1,230374.0,77.4882,2822000.0,66200.0,50.1
1863,1,230374.0,77.4882,2822000.0,66200.0,50.1
1862,1,230374.0,77.4882,2822000.0,66200.0,50.1
5741,1,230374.0,77.4882,2863000.0,66200.0,50.1
1861,1,230374.0,77.4882,2863000.0,66200.0,50.1
1860,1,230374.0,77.4882,2863000.0,66200.0,50.1
7755,1,230374.0,77.4882,2863000.0,66200.0,50.1
5742,1,230374.0,77.4882,2954000.0,66200.0,50.1
1859,1,230374.0,77.4882,2954000.0,66200.0,51.2
1858,1,230374.0,77.4882,2954000.0,66200.0,51.2
1857,1,230374.0,77.4882,2954000.0,66200.0,51.2
1856,1,230374.0,77.4882,2954000.0,66200.0,51.2
1855,1,230374.0,77.4882,2954000.0,66200.0,51.2
5743,1,230374.0,77.4882,2944000.0,66200.0,51.2
1854,1,230374.0,77.4882,2944000.0,66200.0,50.2
410,1,225155.0,77.2874,2944000.0,64322.0,50.2
1853,1,225155.0,77.2874,2944000.0,64322.0,50.2
1852,1,225155.0,77.2874,2944000.0,64322.0,50.2
5744,1,225155.0,77.2874,2929000.0,64322.0,50.2
1851,1,225155.0,77.2874,2929000.0,64322.0,50.2
1850,1,225155.0,77.2874,2929000.0,64322.0,50.2
1849,1,225155.0,77.2874,2929000.0,64322.0,50.2
1848,1,225155.0,77.2874,2929000.0,64322.0,50.2
5745,1,225155.0,77.2874,2925000.0,64322.0,50.2
1847,1,225155.0,77.2874,2925000.0,64322.0,50.2
1846,1,225155.0,77.2874,2925000.0,64322.0,50.2
1845,1,225155.0,77.2874,2925000.0,64322.0,50.2
1844,1,225155.0,77.2874,2925000.0,64322.0,50.2
1843,1,225155.0,77.2874,2925000.0,64322.0,50.2
5746,1,225155.0,77.2874,2933000.0,64322.0,50.2
1842,1,225155.0,77.2874,2933000.0,64322.0,50.2
1841,1,225155.0,77.2874,2933000.0,64322.0,50.2
1840,1,225155.0,77.2874,2933000.0,64322.0,50.2
1839,1,225155.0,77.2874,2933000.0,64322.0,50.9
1838,1,225155.0,77.2874,2933000.0,64322.0,50.9
5747,1,225155.0,77.2874,2927000.0,64322.0,50.9
1837,1,225155.0,77.2874,2927000.0,64322.0,50.9
1836,1,225155.0,77.2874,2927000.0,64322.0,50.9
1835,1,225155.0,77.2874,2927000.0,64322.0,50.9
1834,1,225155.0,77.2874,2927000.0,64322.0,50.9
411,1,238012.0,77.4494,2927000.0,68263.0,50.9
5748,1,238012.0,77.4494,2873000.0,68263.0,50.9
1833,1,238012.0,77.4494,2873000.0,68263.0,50.9
1832,1,238012.0,77.4494,2873000.0,68263.0,50.9
1831,1,238012.0,77.4494,2873000.0,68263.0,50.9
1830,1,238012.0,77.4494,2873000.0,68263.0,50.9
1829,1,238012.0,77.4494,2873000.0,68263.0,50.9
5749,1,238012.0,77.4494,2925000.0,68263.0,50.9
1828,1,238012.0,77.4494,2925000.0,68263.0,50.9
1827,1,238012.0,77.4494,2925000.0,68263.0,50.9
1826,1,238012.0,77.4494,2925000.0,68263.0,50.9
1825,1,238012.0,77.4494,2925000.0,68263.0,50.9
1824,1,238012.0,77.4494,2925000.0,68263.0,50.9
5750,1,238012.0,77.4494,2837000.0,68263.0,50.9
1823,1,238012.0,77.4494,2837000.0,68263.0,50.9
1822,1,238012.0,77.4494,2837000.0,68263.0,50.9
1821,1,238012.0,77.4494,2837000.0,68263.0,50.9
1820,1,238012.0,77.4494,2837000.0,68263.0,50.4
1819,1,238012.0,77.4494,2837000.0,68263.0,50.4
5751,1,238012.0,77.4494,2813000.0,68263.0,50.4
1818,1,238012.0,77.4494,2813000.0,68263.0,50.4
1817,1,238012.0,77.4494,2813000.0,68263.0,50.4
1816,1,238012.0,77.4494,2813000.0,68263.0,50.4
1815,1,238012.0,77.4494,2813000.0,68263.0,50.4
1814,1,238012.0,77.4494,2813000.0,68263.0,50.4
5752,1,238012.0,77.4494,2808000.0,68263.0,50.4
412,1,230535.0,77.6192,2808000.0,66857.0,50.4
1813,1,230535.0,77.6192,2808000.0,66857.0,50.8
1812,1,230535.0,77.6192,2808000.0,66857.0,50.8
1811,1,230535.0,77.6192,2808000.0,66857.0,50.8
1810,1,230535.0,77.6192,2808000.0,66857.0,50.8
1809,1,230535.0,77.6192,2808000.0,66857.0,50.8
5753,1,230535.0,77.6192,2892000.0,66857.0,50.8
1808,1,230535.0,77.6192,2892000.0,66857.0,50.8
1807,1,230535.0,77.6192,2892000.0,66857.0,50.8
1806,1,230535.0,77.6192,2892000.0,66857.0,50.8
1805,1,230535.0,77.6192,2892000.0,66857.0,50.8
1804,1,230535.0,77.6192,2892000.0,66857.0,50.8
5754,1,230535.0,77.6192,2903000.0,66857.0,50.8
1803,1,230535.0,77.6192,2903000.0,66857.0,50.5
1802,1,230535.0,77.6192,2903000.0,66857.0,50.5
1801,1,230535.0,77.6192,2903000.0,66857.0,50.5
1800,1,230535.0,77.6192,2903000.0,66857.0,50.5
1799,1,230535.0,77.6192,2903000.0,66857.0,50.5
5755,1,230535.0,77.6192,2832000.0,66857.0,50.5
