,Date,Open,High,Low,Close,Adj Close,Volume,Hammer,Upinclude,3UP,5days,10days,15days,5days_avgUpRate
310,1998-09-08,329.76001,334.420013,324.769989,326.339996,326.339996,8631100,0,0,0,-0.05843600917369618,-0.10335849547537534,-0.04293071389263603,-0.013121286549258926
311,1998-09-09,327.429993,329.97000099999997,324.109985,329.22000099999997,329.22000099999997,9164400,0,0,0,-0.04875155808045817,-0.11326774766640002,-0.0574084015023133,-0.031504778471827775
312,1998-09-10,329.269989,338.950012,326.859985,338.950012,338.950012,10587100,0,0,0,-0.08281459214109732,-0.08319814427385241,-0.09827406939286376,-0.07586964062417571
313,1998-09-11,329.23999,329.23999,320.609985,320.609985,320.609985,7942400,0,0,0,-0.05739058314107093,-0.052462420969203394,-0.03855146619965688,-0.034484226684331175
314,1998-09-14,319.23999,319.23999,313.839996,314.23999,314.23999,7755700,0,0,0,-0.053430430671793094,-0.027081145846523214,-1.0,-0.025598231466338994
315,1998-09-15,313.910004,315.450012,307.269989,307.269989,307.269989,7942400,0,0,0,-0.04771049736328148,0.016467595864039897,-1.0,-0.013037354585253702
316,1998-09-16,310.420013,314.820007,310.420013,313.170013,313.170013,6360100,0,0,0,-0.06782264941822502,-0.009100507333695496,0.001021735756034925,-0.045195948566122725
317,1998-09-17,313.390015,315.0,310.880005,310.880005,310.880005,6733900,0,0,0,-0.00041818385843106487,-0.016855345843165392,-0.018206394457565778,-0.03824629634832899
318,1998-09-18,308.309998,309.309998,299.170013,302.209991,302.209991,6867800,0,0,0,0.0052282123260445346,0.019986132754955754,0.0852056542366264,-0.00960918330459819
319,1998-09-21,301.25,301.25,295.630005,297.450012,297.450012,6109000,0,0,0,0.027836606710239353,-1.0,0.1839636873169801,0.011806984226983275
320,1998-09-22,297.100006,299.649994,292.579987,292.609985,292.609985,5645300,0,0,0,0.06739346915998112,-1.0,0.18273471426479193,0.04202185718303504
321,1998-09-23,291.809998,292.829987,287.459991,291.929993,291.929993,5247900,0,0,0,0.06299460295605863,0.07385331249605431,0.18566099167480865,0.05704795738476918
322,1998-09-24,293.480011,310.75,293.480011,310.75,310.75,5247900,0,0,0,-0.01644403861625099,-0.01779565245374104,0.18661300080450505,-0.0102590320193082
323,1998-09-25,309.97000099999997,309.97000099999997,302.579987,303.790009,303.790009,5247900,0,0,0,0.01468116418535681,0.0795614776126492,0.23114651212904125,0.015352693840566723
324,1998-09-28,307.820007,312.920013,305.380005,305.730011,305.730011,5397200,0,0,0,-1.0,0.15189873525370068,0.22320343945560506,-0.19109020082428216
325,1998-09-29,305.77999900000003,312.359985,305.140015,312.329987,312.329987,6159800,0,0,0,-1.0,0.10805878847617656,0.24339647860965719,-0.4081836131860116
326,1998-09-30,311.97000099999997,313.51001,308.959991,310.320007,310.320007,6159800,0,0,0,0.010215206652789188,0.11539700049052914,0.22712032550321526,-0.40230730595465597
327,1998-10-01,309.519989,309.519989,304.299988,305.640015,305.640015,6135900,0,0,0,-0.0013742114232000446,0.20645194314625326,0.25153765942591,-0.3934302149540204
328,1998-10-02,304.77999900000003,308.440002,302.709991,308.25,308.25,6847900,0,0,0,0.06394157664233568,0.21333336577453377,0.2289699497161395,-0.38577778945661
329,1998-10-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,inf,inf,inf,inf
330,1998-10-06,0.0,0.0,0.0,0.0,0.0,0,0,0,0,inf,inf,inf,inf
331,1998-10-07,309.839996,315.980011,309.839996,313.48999,313.48999,7043600,0,0,0,0.10411820485878986,0.2147117935089411,0.16083452616780547,0.07024788702184707
332,1998-10-08,315.410004,320.97000099999997,305.22000099999997,305.22000099999997,305.22000099999997,9308700,0,0,0,0.20811214465594619,0.2532599035015404,0.2132232055133243,0.14086886855098335
333,1998-10-09,310.369995,328.609985,310.369995,327.959991,327.959991,1132900,0,0,0,0.14041352684388886,0.15511037137453765,0.17316139333593283,0.08984635567940362
334,1998-10-12,339.709991,353.540009,336.119995,352.170013,352.170013,1315200,0,0,0,0.06190188600754021,0.06005620359278008,0.14890527320393976,0.02730495284957719
335,1998-10-13,352.769989,358.309998,344.910004,346.079987,346.079987,1363500,0,0,0,0.1221394492250718,0.04146442018908192,0.17787803488330578,0.06981049557193834
336,1998-10-14,347.25,347.959991,340.02999900000003,346.130005,346.130005,9800100,0,0,0,0.1001646274497352,0.051367979496605765,0.19455116582568444,0.08968882660143844
337,1998-10-15,347.98999,369.040009,347.98999,368.73999,368.73999,1358200,0,0,0,0.03737050326437341,0.004230617894196875,0.1341325143497456,0.030346610358155068
338,1998-10-16,375.339996,385.02999900000003,370.27999900000003,374.01001,374.01001,14356200,0,0,0,0.012887294112796654,0.028715782232673348,0.11307178115366479,0.018405882238285366
339,1998-10-19,385.119995,387.329987,371.25,373.97000099999997,373.97000099999997,14356200,0,0,0,-0.0017380912860975872,0.08193166274853159,0.13498411868603344,0.01816721764267939
340,1998-10-20,372.869995,388.350006,370.190002,388.350006,388.350006,12252400,0,0,0,-0.07189394249681047,0.04967171031793427,0.038341660280545975,-0.03391274107512192
341,1998-10-21,390.410004,394.589996,379.519989,380.799988,380.799988,16786900,0,0,0,-0.04435395097754036,0.08579310406911045,0.0522584680333551,-0.023629181416885813
342,1998-10-22,380.329987,388.160004,378.820007,382.519989,382.519989,13923400,0,0,0,-0.031946045569921866,0.09327623137623808,0.05489909182236219,-0.034408641583433666
343,1998-10-23,383.130005,384.839996,374.140015,378.829987,378.829987,12577700,0,0,0,0.015627097123121825,0.09890980726401666,0.06723332860130737,-0.0218778578370566
344,1998-10-26,380.600006,380.600006,372.100006,373.320007,373.320007,9288800,0,0,0,0.08381543290820748,0.13696025940554546,0.1309599889726778,0.009321726494021122
345,1998-10-27,371.570007,371.570007,353.690002,360.429993,360.429993,9381700,0,0,0,0.1309825012259731,0.11877479075388697,0.17756568887983737,0.07161447687845435
346,1998-10-28,360.579987,367.700012,359.119995,363.910004,363.910004,9345500,0,0,0,0.13618750915130096,0.10109644581246524,0.16440874211306378,0.08860430723415877
347,1998-10-29,365.109985,374.309998,363.679993,370.299988,370.299988,9692700,0,0,0,0.1293546463739017,0.08971105070627239,0.19108833997585783,0.09569002362484547
348,1998-10-30,373.230011,389.059998,373.230011,384.75,384.75,11962600,0,0,0,0.08200126835607535,0.050812184535412586,0.17720595971410003,0.07093957166991541
349,1998-11-02,406.97000099999997,410.839996,403.019989,404.609985,404.609985,14579500,0,0,0,0.04903494163645017,0.043498694180767794,0.12194465986794678,0.02818027488866832
350,1998-11-03,405.119995,416.100006,402.700012,407.640015,407.640015,16344900,0,0,0,-0.010793898631369703,0.04118824792016551,0.1303600776287872,0.018378925827485303
351,1998-11-04,407.5,413.48999,401.790009,413.47000099999997,413.47000099999997,15280500,0,0,0,-0.030884922652465785,0.024838534779213717,0.11497813356476128,-0.0021573468397770414
352,1998-11-05,415.450012,420.459991,410.540009,418.200012,418.200012,20412200,0,0,0,-0.03510287560680414,0.054662805700732564,0.06788613865463011,-0.020463925285588224
353,1998-11-06,419.339996,436.119995,416.070007,416.299988,416.299988,23351200,0,0,0,-0.028825367153265447,0.08798944524591246,0.07374492645913788,-0.02175832347129436
354,1998-11-09,416.73999,424.450012,413.059998,424.450012,424.450012,20581400,0,0,0,-0.005277467161433402,0.06950170612788198,0.06462479025680867,-0.04159740252286781
355,1998-11-10,423.200012,423.200012,403.23999,403.23999,403.23999,20699500,0,0,0,0.052549359005787055,0.14269420302286995,0.10594187595332505,0.019323491700314756
356,1998-11-11,401.600006,406.72000099999997,393.980011,400.700012,400.700012,14334600,0,0,0,0.05749931946595499,0.15051159519306423,0.1139256117616485,0.037284696163173515
357,1998-11-12,402.700012,407.630005,400.72000099999997,403.519989,403.519989,13265200,0,0,0,0.09303134918552947,0.1067357458715632,0.11050257041913225,0.04864195959323343
358,1998-11-13,402.609985,405.369995,396.51001,404.299988,404.299988,12267100,0,0,0,0.12028198477215879,0.10561467540780645,0.15345043245462575,0.07067525562231776
359,1998-11-16,418.609985,426.07000700000003,412.559998,422.209991,422.209991,16694600,0,0,0,0.07517591169461446,0.07027312150933906,0.21863534963103248,0.040292760859844456
360,1998-11-17,423.589996,432.299988,423.589996,424.42999299999997,424.42999299999997,16698400,0,0,0,0.08564429140143281,0.050726853321131804,0.2012581919487486,0.05198031657484688
361,1998-11-18,425.77999900000003,428.329987,420.64001500000006,423.73999000000003,423.73999000000003,16222200,0,0,0,0.08795492726565635,0.0533582303619724,0.24255447308619615,0.07128430904055101
362,1998-11-19,422.0,441.05999800000006,422.0,441.05999800000006,441.05999800000006,18542200,0,1,0,0.012537972214836657,0.01598419043206878,0.28692238601062137,0.031723584236718595
363,1998-11-20,443.339996,464.119995,440.869995,452.92999299999997,452.92999299999997,24318600,0,0,0,-0.013092515602074473,0.02960723115547803,0.22573022670194431,0.0020665674926943823
364,1998-11-23,452.910004,458.170013,446.39999400000005,453.950012,453.950012,18609400,0,0,0,-0.004559988865029507,0.1334288058130948,0.23207395795817254,-0.001097059118482946
365,1998-11-24,454.5,466.339996,454.5,460.77999900000003,460.77999900000003,18719800,0,0,0,-0.032162871722216435,0.10649335280718186,0.25843132570517646,-0.022336035900725016
366,1998-11-25,461.26998899999995,467.130005,457.869995,461.01000999999997,461.01000999999997,22086300,0,0,0,-0.03179975202707641,0.14210105763213265,0.18429092461571495,-0.02918377065174784
367,1998-11-26,462.950012,465.23001100000005,446.589996,446.589996,446.589996,21350100,0,0,0,0.0034035446687434856,0.2709867889651518,0.18428540660816783,0.0028437748524934746
368,1998-11-27,445.97000099999997,450.290009,439.19000199999994,447.0,447.0,16764300,0,0,0,0.04326621029082767,0.2419910134228187,0.17416102013422807,0.010577173601789802
369,1998-11-30,455.44000199999994,461.160004,450.130005,451.880005,451.880005,23835300,0,0,0,0.13862090445891728,0.23771793797337848,0.2509294807146867,0.02738778981822847
370,1998-12-01,451.85000599999995,451.85000599999995,438.420013,445.959991,445.959991,19170700,0,0,0,0.14326400638930847,0.30025113620562416,0.22824919511669828,0.069678922385663
371,1998-12-02,446.170013,449.60000599999995,442.14001500000006,446.35000599999995,446.35000599999995,20668200,0,0,0,0.17961244073557858,0.2231879996882986,0.2401255103825406,0.1046667385952718
372,1998-12-03,447.869995,455.660004,447.869995,448.10998499999994,448.10998499999994,20690400,0,0,0,0.266675601973029,0.18026831069162652,0.23933856327704905,0.15366321373088815
373,1998-12-04,449.14999400000005,466.339996,446.82000700000003,466.339996,466.339996,24484100,0,0,0,0.19048331209403702,0.12546635609612178,-1.0,0.14666125013218884
374,1998-12-07,491.98001100000005,518.219971,491.98001100000005,514.52002,514.52002,32826300,0,0,0,0.08703250847265376,0.09863561771609985,0.09317422089814875,0.056693569280355585
375,1998-12-08,514.679993,541.22998,505.35000599999995,509.85000599999995,509.85000599999995,32946000,0,0,0,0.13731485373366858,0.07433557625573517,-1.0,0.09383541362555156
376,1998-12-09,511.89999400000005,526.52002,511.89999400000005,526.52002,526.52002,30474400,0,0,0,0.03694057255410721,0.05129911109552854,-1.0,0.066591888376818
377,1998-12-10,534.469971,568.799988,534.469971,567.6099849999999,567.6099849999999,35746600,0,0,0,-0.06821580138340921,-0.021581720413181293,-1.0,-0.024263133073671915
378,1998-12-11,561.299988,576.1400150000001,551.669983,555.169983,555.169983,33546300,0,0,0,-0.05461391632911827,-1.0,-1.0,-0.01332203870251405
379,1998-12-14,558.429993,570.539978,541.26001,559.299988,559.299988,33002200,0,0,0,0.01067411430017784,0.005649980453781067,0.05054535956828965,-0.01847308210562666
380,1998-12-15,558.01001,586.1099849999999,554.200012,579.8599849999999,579.8599849999999,33113500,0,0,0,-0.05537541101409149,-1.0,-0.005311551201450659,-0.06434999752569581
381,1998-12-16,582.159973,599.320007,539.549988,545.969971,545.969971,39413600,0,0,0,0.01384702163408913,-1.0,0.12160012001832232,-0.0035019563374484976
382,1998-12-17,537.090027,544.039978,518.570007,528.8900150000001,528.8900150000001,24399000,0,0,0,0.05004815604242374,-1.0,0.20552479516936972,0.0386885485066303
383,1998-12-18,528.400024,537.5599980000001,515.73999,524.849976,524.849976,23448300,0,0,0,-1.0,-1.0,0.1933505680488019,-0.15331613390413867
384,1998-12-21,533.219971,565.27002,533.219971,565.27002,565.27002,25894300,0,0,0,-0.00497107205508629,0.03945014985935402,0.1338829043153571,-0.2148530941018242
385,1998-12-22,565.179993,572.8599849999999,546.030029,547.75,547.75,30412600,0,0,0,-1.0,0.052998683706070304,0.15233227202190758,-0.38973983167503434
386,1998-12-23,554.47998,564.210022,545.299988,553.530029,553.530029,23104200,0,0,0,-1.0,0.10628141729958407,0.14362364431000008,-0.5961122438038498
387,1998-12-24,554.5599980000001,561.469971,547.799988,555.3599849999999,555.3599849999999,23184100,0,0,0,-1.0,0.14806619889980022,0.08833909414629515,-0.7974430865774386
388,1998-12-25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,inf,inf,inf
389,1998-12-28,557.880005,571.02002,556.960022,562.460022,562.460022,24846400,0,0,0,0.044643146211020834,0.13954767793256617,0.10678091891124675,-0.7910713707577959
390,1998-12-29,0.0,0.0,0.0,0.0,0.0,0,0,0,0,inf,inf,inf,inf
391,1998-12-30,0.0,0.0,0.0,0.0,0.0,0,0,0,0,inf,inf,inf,inf
392,1998-12-31,0.0,0.0,0.0,0.0,0.0,0,0,0,0,inf,inf,inf,inf
393,1999-01-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,inf,inf,inf,inf
394,1999-01-04,575.409973,600.450012,575.409973,587.570007,587.570007,19836800,0,0,0,0.09084875736347775,0.05948229586878839,-0.08136902229592546,0.053154529039805
395,1999-01-05,590.030029,599.900024,574.6900019999999,576.780029,576.780029,25257900,0,0,0,0.09433400995928021,0.07167371254457922,-0.07897299960085835,0.091722973993609
396,1999-01-06,602.659973,612.380005,596.549988,612.3599849999999,612.3599849999999,26031900,0,0,0,0.03375472680501823,0.0017473512741039698,-0.07701347925273061,0.035041532637048435
397,1999-01-07,620.98999,638.409973,617.460022,637.590027,637.590027,29901900,0,0,0,-0.05202409478716641,-0.08712502807074163,-0.10370309007358425,-0.01632086130481447
398,1999-01-08,635.159973,642.539978,625.5599980000001,626.330017,626.330017,29223100,0,0,0,-0.01877606003353971,-0.12094263079203504,-0.08765350934793215,-0.0023917269799316188
399,1999-01-11,632.450012,642.02002,629.6900019999999,640.950012,640.950012,33697900,0,0,0,-0.02875417997495877,-0.15787502941805087,-0.09248775706396273,-0.03089789130076497
400,1999-01-12,648.130005,651.950012,621.669983,631.1900019999999,631.1900019999999,31390500,0,0,0,-0.020706929701969412,-0.1583675623556534,-0.1012531453246941,-0.020054175699696763
401,1999-01-13,634.919983,640.049988,622.369995,633.030029,633.030029,32684200,0,0,0,-0.03096225313507217,-0.10715134178887431,-0.12590241907781596,-0.029095032709735947
402,1999-01-14,628.3099980000001,628.3099980000001,597.549988,604.419983,604.419983,31640200,0,0,0,-0.03702724203279684,-0.054515093687761196,-0.08978849231727004,0.009457026175125626
403,1999-01-15,604.5,619.299988,600.380005,614.570007,614.570007,29553800,0,0,0,-0.1041215634852809,-0.0701954431694225,-0.1028035720591226,-0.028039126875256136
404,1999-01-18,617.380005,630.210022,617.380005,622.52002,622.52002,29553800,0,0,0,-0.13294353167951145,-0.06562043900210635,-0.12391571760214248,-0.06704044859472962
405,1999-01-19,622.159973,631.580017,606.52002,618.119995,618.119995,28952000,0,0,0,-0.14057143548640594,-0.08224934707054732,-0.15327119453561766,-0.08851355698338156
406,1999-01-20,622.6400150000001,627.75,611.73999,613.429993,613.429993,21527600,0,0,0,-0.07862344774524244,-0.09797365092319499,-0.14498802473781214,-0.09726944277405121
407,1999-01-21,609.840027,609.840027,581.880005,582.039978,582.039978,20678900,0,0,0,-0.01816027661247699,-0.054789971832484685,-0.09973539652631902,-0.05221631013119179
408,1999-01-22,576.969971,576.969971,550.580017,550.580017,550.580017,21685600,0,0,0,0.0378691114029297,0.00147117217296322,0.0021613624963798816,0.009513560315066805
409,1999-01-25,554.450012,557.0599980000001,538.349976,539.76001,539.76001,16283800,0,0,0,0.07764556881492579,0.01041202552223175,-1.0,0.045279341461402646
410,1999-01-26,550.849976,562.460022,531.200012,531.22998,531.22998,16970000,0,0,0,0.06786147310436075,-0.014776980395571737,-1.0,0.07563582461968732
411,1999-01-27,534.780029,565.200012,534.780029,565.200012,565.200012,19197600,0,0,0,-0.02100140613585133,-0.07202763824428227,-1.0,0.006786954208345008
412,1999-01-28,567.880005,578.099976,565.179993,571.469971,571.469971,20655000,0,0,0,-0.03730720437102364,-0.08308394738032521,-0.06135055169854231,-0.011720584002479485
413,1999-01-29,570.530029,576.1400150000001,563.72998,571.429993,571.429993,17793200,0,0,0,-0.03506987425492014,-0.034404867159291586,-0.08618728558758026,-0.018665417515107485
414,1999-02-01,572.950012,582.169983,570.340027,581.669983,581.669983,18506900,0,0,0,-0.06238929128306081,-1.0,-0.12581015891961533,-0.04841914801025595
415,1999-02-02,582.820007,583.26001,562.369995,567.280029,567.280029,20199100,0,0,0,-0.07738686672504036,-1.0,-0.11352422209102664,-0.03975816994608152
416,1999-02-03,566.669983,566.669983,549.950012,553.330017,553.330017,17747900,0,0,0,-0.052120843102571035,-1.0,-0.09923554174361737,-0.025973666272292563
417,1999-02-04,552.48999,558.26001,542.9400019999999,550.150024,550.150024,13316300,0,0,0,-0.047550727726588304,-0.024975098428787867,-0.0927201795414263,-0.029853716774535678
418,1999-02-05,550.400024,557.9400019999999,543.3900150000001,551.3900150000001,551.3900150000001,14348500,0,0,0,0.0006891764262362265,-0.05297524656843866,-0.05682006592012734,-0.03189759067363607
419,1999-02-08,552.47998,558.880005,545.380005,545.380005,545.380005,13583200,0,0,0,-1.0,-0.06764093780812508,-1.0,-0.22122923996819424
420,1999-02-09,539.419983,539.419983,518.219971,523.380005,523.380005,12997800,0,0,0,-1.0,-0.03916848141724483,0.02023379934050018,-0.3884940254834534
421,1999-02-10,519.909973,525.539978,507.869995,524.48999,524.48999,14832400,0,0,0,-1.0,-0.04970538522575052,0.019066140804708143,-0.5897881635453138
422,1999-02-11,524.590027,534.880005,523.080017,523.98999,523.98999,12033100,0,0,0,0.023702710427731644,-0.047424522365398514,0.015839974347601427,-0.5846561904741729
423,1999-02-12,529.5599980000001,551.869995,529.5599980000001,551.77002,551.77002,15476200,0,0,0,-0.0536274642105421,-0.057469635628264015,-0.022799386599511307,-0.6162930468748555
424,1999-02-15,0.0,0.0,0.0,0.0,0.0,0,0,0,0,inf,,inf,inf
425,1999-02-16,0.0,0.0,0.0,0.0,0.0,0,0,0,0,inf,inf,inf,inf
426,1999-02-17,0.0,0.0,0.0,0.0,0.0,0,0,0,0,inf,inf,inf,inf
427,1999-02-18,556.429993,556.960022,536.159973,536.409973,536.409973,12291900,0,0,0,-0.0694803599410333,-0.007680683073355232,0.08512152327190226,-0.056277793701647025
428,1999-02-19,532.169983,532.169983,509.14001500000006,522.179993,522.179993,13279900,0,0,0,-0.004059893194720554,0.03257499181896062,0.1314106168751663,-0.03137230269180371
429,1999-02-22,514.51001,514.51001,502.89001500000006,508.48999000000003,508.48999000000003,11754100,0,0,0,-1.0,0.12458462948306992,0.16427074601802882,-0.2052940782570764
430,1999-02-23,508.27999900000003,515.77002,495.69000199999994,502.880005,502.880005,11171800,0,0,0,0.06182382614317694,0.1391385028323009,0.19676664615050665,-0.18406380186064464
431,1999-02-24,501.73999000000003,509.790009,498.420013,498.420013,498.420013,11483200,0,0,0,0.07236863701137142,0.14214920178175117,0.20484732622484025,-0.16228886499387
432,1999-02-25,494.839996,506.89999400000005,489.75,499.14001500000006,499.14001500000006,12943900,0,0,0,0.06641415635650838,0.1661457497051202,0.1599550478837084,-0.15021441949509917
433,1999-02-26,503.97000099999997,520.0599980000001,503.97000099999997,520.0599980000001,520.0599980000001,12701200,0,0,0,0.03678422503858836,0.13602274789840663,0.16182743014970336,-0.17704113016590828
434,1999-03-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,inf,inf,inf,inf
435,1999-03-02,524.97998,543.580017,524.9400019999999,533.969971,533.969971,15681500,0,0,0,0.07281309270479563,0.12708588438580937,0.15051418687362839,0.030267663872056972
436,1999-03-03,535.659973,541.099976,528.469971,534.48999,534.48999,13070400,0,0,0,0.06507143379803981,0.12353838469453837,0.14404383887526118,0.042279576835479914
437,1999-03-04,535.090027,537.030029,527.549988,532.289978,532.289978,11940800,0,0,0,0.09352050772595977,0.08771535052271817,0.14800208956780314,0.06529153250373607
438,1999-03-05,530.219971,540.820007,525.4400019999999,539.1900019999999,539.1900019999999,14529900,0,1,0,0.09571762422998353,0.12060677823918553,0.13093710146353965,0.07080250275115443
439,1999-03-08,544.5,573.25,544.5,571.840027,571.840027,22309500,0,0,0,0.035289577586705256,0.06277973087742605,0.051115659310081885,0.01672141639011233
440,1999-03-09,575.530029,580.580017,565.340027,572.849976,572.849976,21788900,0,0,0,0.05058923315726904,0.07242742906215982,0.07890375123276616,0.02504675744282494
441,1999-03-10,571.219971,571.219971,560.679993,569.27002,569.27002,15742600,0,0,0,0.054894863425268836,0.0741475196603536,0.08732228688241817,0.042471919388974655
442,1999-03-11,568.340027,587.650024,568.340027,582.070007,582.070007,24264500,0,1,0,-0.005308686176644151,0.049822185735812985,0.09418112484878471,0.01848574547837849
443,1999-03-12,585.950012,593.23999,583.450012,590.799988,590.799988,24765200,0,0,0,0.022714934449186153,0.03214284086952279,0.09475294877629548,0.007979034691517128
444,1999-03-15,595.619995,604.820007,589.630005,592.02002,592.02002,23466400,0,0,0,0.02655310541694189,0.015286623246288267,-1.0,0.011212417444937017
445,1999-03-16,591.48999,602.169983,587.030029,601.830017,601.830017,20341700,0,1,0,0.020786616896179222,0.026951083431918654,0.10783769696884349,-0.0011133033931075786
446,1999-03-17,606.72998,613.349976,598.48999,600.52002,600.52002,27695000,0,0,0,0.018250782047199543,0.030739957678679763,0.12129481545011589,0.0047158620956549765
447,1999-03-18,597.719971,605.960022,578.73999,578.97998,578.97998,18812100,0,0,0,0.05542510640868814,0.10002079001073594,0.176534639418793,0.05317975761441698
448,1999-03-19,580.75,606.0,580.75,604.219971,604.219971,18382900,0,0,0,0.009218508601729125,0.07043801933518012,0.13769821587045827,0.01102913792963669
449,1999-03-22,605.219971,620.530029,598.960022,607.73999,607.73999,19640100,0,0,0,-0.010975060239165724,-1.0,0.13476161902724226,0.0029782634511180462
450,1999-03-23,610.070007,614.340027,603.4400019999999,614.340027,614.340027,16381200,0,0,0,0.00603893745637385,0.0852784300183651,0.12283093675092749,-0.006589241823892955
451,1999-03-24,610.26001,613.419983,603.25,611.47998,611.47998,19383900,0,0,0,0.012265323878632994,0.10119710705819007,0.12417412749964463,0.0005102570978694487
452,1999-03-25,607.450012,621.179993,604.619995,611.070007,611.070007,20500600,0,0,0,0.04225376422377747,0.11474952819931139,0.1815503980381088,0.009632262314586092
453,1999-03-26,611.429993,619.799988,609.130005,609.789978,609.789978,15396300,0,0,0,0.0606603131152148,0.12730613457212314,0.1891635500116402,0.023883675241379798
454,1999-03-29,603.710022,606.8099980000001,596.72998,601.070007,601.070007,15117200,0,0,0,-1.0,0.14735389716426162,0.2753756102822811,-0.16126242113424905
455,1999-03-30,609.0599980000001,619.280029,609.0599980000001,618.049988,618.049988,16000000,0,0,0,0.07876384264244973,0.1160909334084479,0.24654964478374852,-0.16855268865404457
456,1999-03-31,618.200012,622.909973,614.830017,618.97998,618.97998,16000000,0,0,0,0.0878542226842296,0.11055283726623943,0.20078198651917623,-0.15223105955704722
457,1999-04-01,618.340027,638.289978,616.840027,636.8900150000001,636.8900150000001,20611100,0,0,0,0.06955673029353404,0.13364944181139338,0.16252415104984808,-0.1621598916101709
458,1999-04-02,640.150024,651.9400019999999,640.150024,646.780029,646.780029,26274800,0,0,0,0.06283427468042624,0.12115399747446443,0.16112117926881764,-0.16240458005854724
459,1999-04-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,inf,inf,inf,inf
460,1999-04-06,650.710022,669.280029,650.710022,666.72998,666.72998,26913400,0,0,0,0.034601725874093825,0.15553524831746723,0.19085687432264553,0.02632552176519809
461,1999-04-07,668.599976,690.52002,668.599976,673.3599849999999,673.3599849999999,31890300,0,0,0,0.0208654929205514,0.10380780942900847,0.17326548443474876,0.02039326289933907
462,1999-04-08,672.3599849999999,683.340027,667.150024,681.1900019999999,681.1900019999999,27058200,0,0,0,0.05992455538124597,0.08692144897335141,0.10484590612062439,0.020649145992603833
463,1999-04-09,685.8099980000001,692.02002,677.469971,687.419983,687.419983,34203000,0,0,0,0.05487188754010952,0.09247622788411136,0.09480382533482445,0.022373538128582206
464,1999-04-12,692.599976,700.4400019999999,681.869995,689.6400150000001,689.6400150000001,34331700,0,0,0,0.11157996973246953,0.12565972263079872,0.09707965104084026,0.0413983918842062
465,1999-04-13,689.01001,701.030029,683.090027,689.799988,689.799988,31818400,0,0,0,0.11688896260172155,0.15102927488018447,0.11796172284073747,0.06453467146189613
466,1999-04-14,692.630005,695.599976,684.75,687.409973,687.409973,27260800,0,0,0,0.0812470566236605,0.14928508463754864,-1.0,0.08448530030273496
467,1999-04-15,688.6400150000001,722.030029,688.6400150000001,722.01001,722.01001,37069700,0,0,0,0.025470580387105812,0.042381649251649556,0.12261598422991393,0.03760890212588617
468,1999-04-16,721.1099849999999,740.280029,718.219971,725.1400150000001,725.1400150000001,38793800,0,0,0,0.03564825339282929,0.037854774846482364,0.1178806550897622,0.040259802515518396
469,1999-04-19,742.51001,766.590027,739.380005,766.590027,766.590027,31535400,0,0,0,0.012666432718932308,-0.0130447822796943,0.06215833929704906,-0.013454422359710705
470,1999-04-20,768.130005,780.72998,759.8099980000001,770.429993,770.429993,34010500,0,0,0,0.030567328912388225,0.0009604896054455914,0.014251755642644248,-0.01225808274055602
471,1999-04-21,769.049988,772.669983,743.26001,743.26001,743.26001,33626300,0,0,0,0.06292551512357036,-1.0,0.04018781395221316,0.03643407668334007
472,1999-04-22,742.840027,750.349976,721.6400150000001,740.400024,740.400024,26828400,0,0,0,0.016491032690728158,0.09473251178608821,0.002660684678746028,0.04373577708041783
473,1999-04-23,742.8099980000001,762.5599980000001,742.460022,750.98999,750.98999,30324300,0,0,0,0.0021305703422225264,0.07940186393163517,-0.017523499880471194,0.02944381695420457
474,1999-04-26,752.369995,778.0599980000001,749.8900150000001,776.299988,776.299988,34006100,0,0,0,-0.02538961909658055,0.048872861762816466,-0.0753187838513788,-0.009197447520764257
475,1999-04-27,779.8599849999999,795.9400019999999,774.25,793.97998,793.97998,37236000,0,0,1,-0.028728680287379516,-0.015831642253750444,-0.08147560849078328,-0.03700593281961577
476,1999-04-28,791.4400019999999,806.409973,779.6099849999999,790.030029,790.030029,39237400,0,0,0,-1.0,-0.021391622317687875,-0.06968095765888926,-0.2321912052282255
477,1999-04-29,787.5599980000001,789.929993,752.6099849999999,752.6099849999999,752.6099849999999,33269200,0,0,0,0.07697212919650553,-0.013605971491329472,-0.05847651489768635,-0.17862104500247894
478,1999-04-30,756.380005,761.780029,739.299988,752.590027,752.590027,31475500,0,0,0,0.07710701167715595,-0.019612284870205943,-0.05594020049378079,-0.16317786044751834
479,1999-05-03,757.599976,765.169983,747.169983,756.590027,756.590027,31972700,0,0,0,0.07619709610578851,-0.05122987168320148,-0.08061175646450858,-0.15236261870525566
480,1999-05-04,757.599976,776.26001,757.599976,771.169983,771.169983,32740300,0,0,0,0.01327851216428888,-0.05430709950234147,-0.09398703605920833,-0.16573258635249566
481,1999-05-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,inf,inf,inf,inf
482,1999-05-06,775.679993,810.590027,775.679993,810.539978,810.539978,38361800,0,0,0,-0.08410440552014331,-0.1257680123953122,-0.103486573490148,-0.032306841254904836
