,feature,accuracy,precision,recall
152,"['Volume', 'BAA', 'KORPROINDMISMEI']",0.47368421052631576,0.3684210526315789,0.4666666666666667
153,"['Volume', 'BAA', 'KORCPIALLMINMEI']",0.5789473684210527,0.47368421052631576,0.6
154,"['Volume', 'BAA', 'LRUNTTTTKRM156S']",0.5,0.3888888888888889,0.4666666666666667
155,"['Volume', 'BAA', '한국실업률']",0.47368421052631576,0.4,0.6666666666666666
156,"['Volume', 'BAA', 'IR3TCD01KRM156N']",0.39473684210526316,0.39473684210526316,1.0
157,"['Volume', 'BAA', '환율평균']",0.5789473684210527,0.4666666666666667,0.4666666666666667
158,"['Volume', 'UNRATE', 'T10Y2YM']",0.5789473684210527,0.47368421052631576,0.6
159,"['Volume', 'UNRATE', 'NEWORDER']",0.5,0.4166666666666667,0.6666666666666666
160,"['Volume', 'UNRATE', 'CSUSHPINSA']",0.5263157894736842,0.42105263157894735,0.5333333333333333
161,"['Volume', 'UNRATE', 'PCE']",0.5789473684210527,0.42857142857142855,0.2
162,"['Volume', 'UNRATE', 'LREMTTTTUSM156S_x']",0.6052631578947368,0.5,0.5333333333333333
163,"['Volume', 'UNRATE', 'LREMTTTTUSM156S_y']",0.6052631578947368,0.5,0.5333333333333333
164,"['Volume', 'UNRATE', 'DGORDER']",0.5263157894736842,0.42857142857142855,0.6
165,"['Volume', 'UNRATE', 'TWEXBMTH']",0.631578947368421,0.5384615384615384,0.4666666666666667
166,"['Volume', 'UNRATE', 'UNRATENSA']",0.5526315789473685,0.45454545454545453,0.6666666666666666
167,"['Volume', 'UNRATE', 'TCU']",0.5789473684210527,0.47058823529411764,0.5333333333333333
168,"['Volume', 'UNRATE', 'INDPRO']",0.5,0.4,0.5333333333333333
169,"['Volume', 'UNRATE', 'PPIACO']",0.34210526315789475,0.35294117647058826,0.8
170,"['Volume', 'UNRATE', 'RMFSL']",0.47368421052631576,0.3333333333333333,0.3333333333333333
171,"['Volume', 'UNRATE', 'CPIAUCSL']",0.631578947368421,0.5384615384615384,0.4666666666666667
172,"['Volume', 'UNRATE', 'HOUST']",0.5263157894736842,0.42105263157894735,0.5333333333333333
173,"['Volume', 'UNRATE', 'HSN1F']",0.47368421052631576,0.38095238095238093,0.5333333333333333
174,"['Volume', 'UNRATE', 'FEDFUNDS']",0.4473684210526316,0.4117647058823529,0.9333333333333333
175,"['Volume', 'UNRATE', 'USSLIND']",0.5526315789473685,0.4,0.26666666666666666
176,"['Volume', 'UNRATE', 'TOTALSA']",0.6578947368421053,0.5714285714285714,0.5333333333333333
177,"['Volume', 'UNRATE', 'UMCSENT']",0.5,0.25,0.13333333333333333
178,"['Volume', 'UNRATE', '서울아파트매매가격지수']",0.39473684210526316,0.38235294117647056,0.8666666666666667
179,"['Volume', 'UNRATE', 'AMBNS']",0.6052631578947368,0.5,0.4
180,"['Volume', 'UNRATE', '수출물가지수']",0.5526315789473685,0.45454545454545453,0.6666666666666666
181,"['Volume', 'UNRATE', 'EXJPUS']",0.47368421052631576,0.4,0.6666666666666666
182,"['Volume', 'UNRATE', 'EXKOUS']",0.6052631578947368,0.5,0.5333333333333333
183,"['Volume', 'UNRATE', 'EXCHUS']",0.5789473684210527,0.4666666666666667,0.4666666666666667
184,"['Volume', 'UNRATE', 'XTEXVA01CNM667S']",0.5263157894736842,0.4117647058823529,0.4666666666666667
185,"['Volume', 'UNRATE', '정책금리']",0.5789473684210527,0.42857142857142855,0.2
186,"['Volume', 'UNRATE', '통화량']",0.631578947368421,0.5333333333333333,0.5333333333333333
187,"['Volume', 'UNRATE', 'GACDFSA066MSFRBPHI']",0.5789473684210527,0.47619047619047616,0.6666666666666666
188,"['Volume', 'UNRATE', 'XTIMVA01KRM667S']",0.47368421052631576,0.38095238095238093,0.5333333333333333
189,"['Volume', 'UNRATE', 'KORPROINDMISMEI']",0.47368421052631576,0.38095238095238093,0.5333333333333333
190,"['Volume', 'UNRATE', 'KORCPIALLMINMEI']",0.5526315789473685,0.3333333333333333,0.13333333333333333
191,"['Volume', 'UNRATE', 'LRUNTTTTKRM156S']",0.5789473684210527,0.42857142857142855,0.2
192,"['Volume', 'UNRATE', '한국실업률']",0.5,0.375,0.4
193,"['Volume', 'UNRATE', 'IR3TCD01KRM156N']",0.5526315789473685,0.375,0.2
194,"['Volume', 'UNRATE', '환율평균']",0.5789473684210527,0.47058823529411764,0.5333333333333333
195,"['Volume', 'T10Y2YM', 'NEWORDER']",0.6052631578947368,0.5,0.6666666666666666
196,"['Volume', 'T10Y2YM', 'CSUSHPINSA']",0.5526315789473685,0.4375,0.4666666666666667
197,"['Volume', 'T10Y2YM', 'PCE']",0.5789473684210527,0.42857142857142855,0.2
198,"['Volume', 'T10Y2YM', 'LREMTTTTUSM156S_x']",0.5789473684210527,0.4666666666666667,0.4666666666666667
199,"['Volume', 'T10Y2YM', 'LREMTTTTUSM156S_y']",0.5789473684210527,0.4666666666666667,0.4666666666666667
200,"['Volume', 'T10Y2YM', 'DGORDER']",0.5789473684210527,0.47368421052631576,0.6
201,"['Volume', 'T10Y2YM', 'TWEXBMTH']",0.5789473684210527,0.42857142857142855,0.2
202,"['Volume', 'T10Y2YM', 'UNRATENSA']",0.5263157894736842,0.42857142857142855,0.6
203,"['Volume', 'T10Y2YM', 'TCU']",0.6052631578947368,0.5,0.4666666666666667
204,"['Volume', 'T10Y2YM', 'INDPRO']",0.5789473684210527,0.47058823529411764,0.5333333333333333
205,"['Volume', 'T10Y2YM', 'PPIACO']",0.42105263157894735,0.3333333333333333,0.4666666666666667
206,"['Volume', 'T10Y2YM', 'RMFSL']",0.3684210526315789,0.23529411764705882,0.26666666666666666
207,"['Volume', 'T10Y2YM', 'CPIAUCSL']",0.631578947368421,0.5384615384615384,0.4666666666666667
208,"['Volume', 'T10Y2YM', 'HOUST']",0.5263157894736842,0.42105263157894735,0.5333333333333333
209,"['Volume', 'T10Y2YM', 'HSN1F']",0.5526315789473685,0.45,0.6
210,"['Volume', 'T10Y2YM', 'FEDFUNDS']",0.5526315789473685,0.4444444444444444,0.5333333333333333
211,"['Volume', 'T10Y2YM', 'USSLIND']",0.5526315789473685,0.4,0.26666666666666666
212,"['Volume', 'T10Y2YM', 'TOTALSA']",0.5526315789473685,0.4444444444444444,0.5333333333333333
213,"['Volume', 'T10Y2YM', 'UMCSENT']",0.5263157894736842,0.36363636363636365,0.26666666666666666
214,"['Volume', 'T10Y2YM', '서울아파트매매가격지수']",0.3684210526315789,0.37142857142857144,0.8666666666666667
215,"['Volume', 'T10Y2YM', 'AMBNS']",0.5526315789473685,0.375,0.2
216,"['Volume', 'T10Y2YM', '수출물가지수']",0.5,0.4,0.5333333333333333
217,"['Volume', 'T10Y2YM', 'EXJPUS']",0.39473684210526316,0.35714285714285715,0.6666666666666666
218,"['Volume', 'T10Y2YM', 'EXKOUS']",0.5789473684210527,0.42857142857142855,0.2
219,"['Volume', 'T10Y2YM', 'EXCHUS']",0.5789473684210527,0.45454545454545453,0.3333333333333333
220,"['Volume', 'T10Y2YM', 'XTEXVA01CNM667S']",0.631578947368421,0.5384615384615384,0.4666666666666667
221,"['Volume', 'T10Y2YM', '정책금리']",0.5526315789473685,0.3333333333333333,0.13333333333333333
222,"['Volume', 'T10Y2YM', '통화량']",0.6052631578947368,0.5,0.3333333333333333
223,"['Volume', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0.631578947368421,0.5263157894736842,0.6666666666666666
224,"['Volume', 'T10Y2YM', 'XTIMVA01KRM667S']",0.4473684210526316,0.35,0.4666666666666667
225,"['Volume', 'T10Y2YM', 'KORPROINDMISMEI']",0.6052631578947368,0.5,0.4
226,"['Volume', 'T10Y2YM', 'KORCPIALLMINMEI']",0.631578947368421,1.0,0.06666666666666667
227,"['Volume', 'T10Y2YM', 'LRUNTTTTKRM156S']",0.6578947368421053,0.6666666666666666,0.26666666666666666
228,"['Volume', 'T10Y2YM', '한국실업률']",0.5,0.35714285714285715,0.3333333333333333
229,"['Volume', 'T10Y2YM', 'IR3TCD01KRM156N']",0.6052631578947368,0.0,0.0
230,"['Volume', 'T10Y2YM', '환율평균']",0.5789473684210527,0.42857142857142855,0.2
231,"['Volume', 'NEWORDER', 'CSUSHPINSA']",0.5,0.4,0.5333333333333333
232,"['Volume', 'NEWORDER', 'PCE']",0.5263157894736842,0.42105263157894735,0.5333333333333333
233,"['Volume', 'NEWORDER', 'LREMTTTTUSM156S_x']",0.5263157894736842,0.43478260869565216,0.6666666666666666
234,"['Volume', 'NEWORDER', 'LREMTTTTUSM156S_y']",0.5263157894736842,0.43478260869565216,0.6666666666666666
235,"['Volume', 'NEWORDER', 'DGORDER']",0.5526315789473685,0.4444444444444444,0.5333333333333333
236,"['Volume', 'NEWORDER', 'TWEXBMTH']",0.47368421052631576,0.2727272727272727,0.2
237,"['Volume', 'NEWORDER', 'UNRATENSA']",0.5,0.4090909090909091,0.6
238,"['Volume', 'NEWORDER', 'TCU']",0.5526315789473685,0.4583333333333333,0.7333333333333333
239,"['Volume', 'NEWORDER', 'INDPRO']",0.5263157894736842,0.42105263157894735,0.5333333333333333
240,"['Volume', 'NEWORDER', 'PPIACO']",0.3684210526315789,0.3333333333333333,0.6
241,"['Volume', 'NEWORDER', 'RMFSL']",0.4473684210526316,0.35,0.4666666666666667
242,"['Volume', 'NEWORDER', 'CPIAUCSL']",0.5263157894736842,0.4117647058823529,0.4666666666666667
243,"['Volume', 'NEWORDER', 'HOUST']",0.5263157894736842,0.42105263157894735,0.5333333333333333
244,"['Volume', 'NEWORDER', 'HSN1F']",0.5263157894736842,0.43478260869565216,0.6666666666666666
245,"['Volume', 'NEWORDER', 'FEDFUNDS']",0.47368421052631576,0.42857142857142855,1.0
246,"['Volume', 'NEWORDER', 'USSLIND']",0.5263157894736842,0.42105263157894735,0.5333333333333333
247,"['Volume', 'NEWORDER', 'TOTALSA']",0.5263157894736842,0.42105263157894735,0.5333333333333333
248,"['Volume', 'NEWORDER', 'UMCSENT']",0.5526315789473685,0.4375,0.4666666666666667
249,"['Volume', 'NEWORDER', '서울아파트매매가격지수']",0.5,0.4375,0.9333333333333333
250,"['Volume', 'NEWORDER', 'AMBNS']",0.47368421052631576,0.3684210526315789,0.4666666666666667
251,"['Volume', 'NEWORDER', '수출물가지수']",0.5,0.4,0.5333333333333333
252,"['Volume', 'NEWORDER', 'EXJPUS']",0.42105263157894735,0.37037037037037035,0.6666666666666666
253,"['Volume', 'NEWORDER', 'EXKOUS']",0.5263157894736842,0.42857142857142855,0.6
254,"['Volume', 'NEWORDER', 'EXCHUS']",0.5789473684210527,0.48148148148148145,0.8666666666666667
255,"['Volume', 'NEWORDER', 'XTEXVA01CNM667S']",0.5526315789473685,0.4375,0.4666666666666667
256,"['Volume', 'NEWORDER', '정책금리']",0.6052631578947368,0.5,0.6
257,"['Volume', 'NEWORDER', '통화량']",0.5526315789473685,0.45,0.6
258,"['Volume', 'NEWORDER', 'GACDFSA066MSFRBPHI']",0.6052631578947368,0.5,0.7333333333333333
259,"['Volume', 'NEWORDER', 'XTIMVA01KRM667S']",0.47368421052631576,0.391304347826087,0.6
260,"['Volume', 'NEWORDER', 'KORPROINDMISMEI']",0.5,0.3888888888888889,0.4666666666666667
261,"['Volume', 'NEWORDER', 'KORCPIALLMINMEI']",0.5263157894736842,0.4117647058823529,0.4666666666666667
262,"['Volume', 'NEWORDER', 'LRUNTTTTKRM156S']",0.47368421052631576,0.14285714285714285,0.06666666666666667
263,"['Volume', 'NEWORDER', '한국실업률']",0.5789473684210527,0.47058823529411764,0.5333333333333333
264,"['Volume', 'NEWORDER', 'IR3TCD01KRM156N']",0.5789473684210527,0.47619047619047616,0.6666666666666666
265,"['Volume', 'NEWORDER', '환율평균']",0.5789473684210527,0.47368421052631576,0.6
266,"['Volume', 'CSUSHPINSA', 'PCE']",0.5789473684210527,0.42857142857142855,0.2
267,"['Volume', 'CSUSHPINSA', 'LREMTTTTUSM156S_x']",0.5789473684210527,0.47368421052631576,0.6
268,"['Volume', 'CSUSHPINSA', 'LREMTTTTUSM156S_y']",0.5789473684210527,0.47368421052631576,0.6
269,"['Volume', 'CSUSHPINSA', 'DGORDER']",0.5,0.3888888888888889,0.4666666666666667
270,"['Volume', 'CSUSHPINSA', 'TWEXBMTH']",0.5789473684210527,0.42857142857142855,0.2
271,"['Volume', 'CSUSHPINSA', 'UNRATENSA']",0.5263157894736842,0.4117647058823529,0.4666666666666667
272,"['Volume', 'CSUSHPINSA', 'TCU']",0.6842105263157895,0.6153846153846154,0.5333333333333333
