,feature,precision
2875,"['CSUSHPINSA', 'UNRATENSA', 'HSN1F']",0.38461538461538464
2876,"['CSUSHPINSA', 'UNRATENSA', 'FEDFUNDS']",0.3448275862068966
2877,"['CSUSHPINSA', 'UNRATENSA', 'USSLIND']",0.3684210526315789
2878,"['CSUSHPINSA', 'UNRATENSA', 'TOTALSA']",0.42857142857142855
2879,"['CSUSHPINSA', 'UNRATENSA', 'NEWORDER']",0.375
2880,"['CSUSHPINSA', 'UNRATENSA', '서울아파트매매가격지수']",0.2727272727272727
2881,"['CSUSHPINSA', 'UNRATENSA', 'AMBNS']",0.4
2882,"['CSUSHPINSA', 'UNRATENSA', '자가주거비포함지수']",0.34146341463414637
2883,"['CSUSHPINSA', 'UNRATENSA', '자가주거비']",0.34210526315789475
2884,"['CSUSHPINSA', 'UNRATENSA', '수출물가지수']",0.3888888888888889
2885,"['CSUSHPINSA', 'UNRATENSA', 'EXJPUS']",0.3684210526315789
2886,"['CSUSHPINSA', 'UNRATENSA', 'EXKOUS']",0.3333333333333333
2887,"['CSUSHPINSA', 'UNRATENSA', 'EXCHUS']",0.38461538461538464
2888,"['CSUSHPINSA', 'UNRATENSA', 'T10Y2YM']",0.38461538461538464
2889,"['CSUSHPINSA', 'UNRATENSA', 'XTEXVA01CNM667S']",0.18181818181818182
2890,"['CSUSHPINSA', 'UNRATENSA', '정책금리']",0.37037037037037035
2891,"['CSUSHPINSA', 'UNRATENSA', '통화량']",0.3235294117647059
2892,"['CSUSHPINSA', 'UNRATENSA', 'GACDFSA066MSFRBPHI']",0.4117647058823529
2893,"['CSUSHPINSA', 'UNRATENSA', 'XTIMVA01KRM667S']",0.38095238095238093
2894,"['CSUSHPINSA', 'UNRATENSA', 'KORPROINDMISMEI']",0.3333333333333333
2895,"['CSUSHPINSA', 'UNRATENSA', 'KORCPIALLMINMEI']",0.2903225806451613
2896,"['CSUSHPINSA', 'UNRATENSA', 'LRUNTTTTKRM156S']",0.4
2897,"['CSUSHPINSA', 'UNRATENSA', '한국실업률']",0.35
2898,"['CSUSHPINSA', 'UNRATENSA', 'IR3TCD01KRM156N']",0.34375
2899,"['CSUSHPINSA', 'UNRATENSA', '환율평균']",0.3548387096774194
2900,"['CSUSHPINSA', 'TCU', 'INDPRO']",0.0
2901,"['CSUSHPINSA', 'TCU', 'PPIACO']",0.0
2902,"['CSUSHPINSA', 'TCU', 'CPIAUCSL']",0.18181818181818182
2903,"['CSUSHPINSA', 'TCU', 'HOUST']",0.0
2904,"['CSUSHPINSA', 'TCU', 'HSN1F']",0.1
2905,"['CSUSHPINSA', 'TCU', 'FEDFUNDS']",0.0
2906,"['CSUSHPINSA', 'TCU', 'USSLIND']",0.125
2907,"['CSUSHPINSA', 'TCU', 'TOTALSA']",0.23076923076923078
2908,"['CSUSHPINSA', 'TCU', 'NEWORDER']",0.14285714285714285
2909,"['CSUSHPINSA', 'TCU', '서울아파트매매가격지수']",0.2727272727272727
2910,"['CSUSHPINSA', 'TCU', 'AMBNS']",0.25
2911,"['CSUSHPINSA', 'TCU', '자가주거비포함지수']",0.3488372093023256
2912,"['CSUSHPINSA', 'TCU', '자가주거비']",0.3409090909090909
2913,"['CSUSHPINSA', 'TCU', '수출물가지수']",0.0
2914,"['CSUSHPINSA', 'TCU', 'EXJPUS']",0.08333333333333333
2915,"['CSUSHPINSA', 'TCU', 'EXKOUS']",0.0
2916,"['CSUSHPINSA', 'TCU', 'EXCHUS']",0.2857142857142857
2917,"['CSUSHPINSA', 'TCU', 'T10Y2YM']",0.3333333333333333
2918,"['CSUSHPINSA', 'TCU', 'XTEXVA01CNM667S']",0.3333333333333333
2919,"['CSUSHPINSA', 'TCU', '정책금리']",0.0
2920,"['CSUSHPINSA', 'TCU', '통화량']",0.25
2921,"['CSUSHPINSA', 'TCU', 'GACDFSA066MSFRBPHI']",1.0
2922,"['CSUSHPINSA', 'TCU', 'XTIMVA01KRM667S']",0.0
2923,"['CSUSHPINSA', 'TCU', 'KORPROINDMISMEI']",0.0
2924,"['CSUSHPINSA', 'TCU', 'KORCPIALLMINMEI']",0.3170731707317073
2925,"['CSUSHPINSA', 'TCU', 'LRUNTTTTKRM156S']",0.3076923076923077
2926,"['CSUSHPINSA', 'TCU', '한국실업률']",0.0
2927,"['CSUSHPINSA', 'TCU', 'IR3TCD01KRM156N']",0.34210526315789475
2928,"['CSUSHPINSA', 'TCU', '환율평균']",0.125
2929,"['CSUSHPINSA', 'INDPRO', 'PPIACO']",0.25
2930,"['CSUSHPINSA', 'INDPRO', 'CPIAUCSL']",0.19047619047619047
2931,"['CSUSHPINSA', 'INDPRO', 'HOUST']",0.23076923076923078
2932,"['CSUSHPINSA', 'INDPRO', 'HSN1F']",0.23076923076923078
2933,"['CSUSHPINSA', 'INDPRO', 'FEDFUNDS']",0.3333333333333333
2934,"['CSUSHPINSA', 'INDPRO', 'USSLIND']",0.0
2935,"['CSUSHPINSA', 'INDPRO', 'TOTALSA']",0.75
2936,"['CSUSHPINSA', 'INDPRO', 'NEWORDER']",0.2857142857142857
2937,"['CSUSHPINSA', 'INDPRO', '서울아파트매매가격지수']",0.2727272727272727
2938,"['CSUSHPINSA', 'INDPRO', 'AMBNS']",0.2222222222222222
2939,"['CSUSHPINSA', 'INDPRO', '자가주거비포함지수']",0.26666666666666666
2940,"['CSUSHPINSA', 'INDPRO', '자가주거비']",0.25
2941,"['CSUSHPINSA', 'INDPRO', '수출물가지수']",0.2727272727272727
2942,"['CSUSHPINSA', 'INDPRO', 'EXJPUS']",0.2
2943,"['CSUSHPINSA', 'INDPRO', 'EXKOUS']",0.125
2944,"['CSUSHPINSA', 'INDPRO', 'EXCHUS']",0.25
2945,"['CSUSHPINSA', 'INDPRO', 'T10Y2YM']",0.2727272727272727
2946,"['CSUSHPINSA', 'INDPRO', 'XTEXVA01CNM667S']",0.125
2947,"['CSUSHPINSA', 'INDPRO', '정책금리']",0.3333333333333333
2948,"['CSUSHPINSA', 'INDPRO', '통화량']",0.25
2949,"['CSUSHPINSA', 'INDPRO', 'GACDFSA066MSFRBPHI']",0.6
2950,"['CSUSHPINSA', 'INDPRO', 'XTIMVA01KRM667S']",0.2
2951,"['CSUSHPINSA', 'INDPRO', 'KORPROINDMISMEI']",0.0
2952,"['CSUSHPINSA', 'INDPRO', 'KORCPIALLMINMEI']",0.15384615384615385
2953,"['CSUSHPINSA', 'INDPRO', 'LRUNTTTTKRM156S']",0.3333333333333333
2954,"['CSUSHPINSA', 'INDPRO', '한국실업률']",0.25
2955,"['CSUSHPINSA', 'INDPRO', 'IR3TCD01KRM156N']",0.2
2956,"['CSUSHPINSA', 'INDPRO', '환율평균']",0.14285714285714285
2957,"['CSUSHPINSA', 'PPIACO', 'CPIAUCSL']",0.20833333333333334
2958,"['CSUSHPINSA', 'PPIACO', 'HOUST']",0.0
2959,"['CSUSHPINSA', 'PPIACO', 'HSN1F']",0.14285714285714285
2960,"['CSUSHPINSA', 'PPIACO', 'FEDFUNDS']",0.25
2961,"['CSUSHPINSA', 'PPIACO', 'USSLIND']",0.0
2962,"['CSUSHPINSA', 'PPIACO', 'TOTALSA']",0.3076923076923077
2963,"['CSUSHPINSA', 'PPIACO', 'NEWORDER']",0.3333333333333333
2964,"['CSUSHPINSA', 'PPIACO', '서울아파트매매가격지수']",0.25
2965,"['CSUSHPINSA', 'PPIACO', 'AMBNS']",0.25
2966,"['CSUSHPINSA', 'PPIACO', '자가주거비포함지수']",0.2972972972972973
2967,"['CSUSHPINSA', 'PPIACO', '자가주거비']",0.23333333333333334
2968,"['CSUSHPINSA', 'PPIACO', '수출물가지수']",0.0
2969,"['CSUSHPINSA', 'PPIACO', 'EXJPUS']",0.0
2970,"['CSUSHPINSA', 'PPIACO', 'EXKOUS']",0.14285714285714285
2971,"['CSUSHPINSA', 'PPIACO', 'EXCHUS']",0.3333333333333333
2972,"['CSUSHPINSA', 'PPIACO', 'T10Y2YM']",0.6666666666666666
2973,"['CSUSHPINSA', 'PPIACO', 'XTEXVA01CNM667S']",0.125
2974,"['CSUSHPINSA', 'PPIACO', '정책금리']",0.3333333333333333
2975,"['CSUSHPINSA', 'PPIACO', '통화량']",0.25
2976,"['CSUSHPINSA', 'PPIACO', 'GACDFSA066MSFRBPHI']",0.3333333333333333
2977,"['CSUSHPINSA', 'PPIACO', 'XTIMVA01KRM667S']",0.3333333333333333
2978,"['CSUSHPINSA', 'PPIACO', 'KORPROINDMISMEI']",0.0
2979,"['CSUSHPINSA', 'PPIACO', 'KORCPIALLMINMEI']",0.19230769230769232
2980,"['CSUSHPINSA', 'PPIACO', 'LRUNTTTTKRM156S']",0.4
2981,"['CSUSHPINSA', 'PPIACO', '한국실업률']",0.2
2982,"['CSUSHPINSA', 'PPIACO', 'IR3TCD01KRM156N']",0.23333333333333334
2983,"['CSUSHPINSA', 'PPIACO', '환율평균']",0.125
2984,"['CSUSHPINSA', 'CPIAUCSL', 'HOUST']",0.18181818181818182
2985,"['CSUSHPINSA', 'CPIAUCSL', 'HSN1F']",0.18181818181818182
2986,"['CSUSHPINSA', 'CPIAUCSL', 'FEDFUNDS']",0.18181818181818182
2987,"['CSUSHPINSA', 'CPIAUCSL', 'USSLIND']",0.15384615384615385
2988,"['CSUSHPINSA', 'CPIAUCSL', 'TOTALSA']",0.3333333333333333
2989,"['CSUSHPINSA', 'CPIAUCSL', 'NEWORDER']",0.2857142857142857
2990,"['CSUSHPINSA', 'CPIAUCSL', '서울아파트매매가격지수']",0.18181818181818182
2991,"['CSUSHPINSA', 'CPIAUCSL', 'AMBNS']",0.25
2992,"['CSUSHPINSA', 'CPIAUCSL', '자가주거비포함지수']",0.3333333333333333
2993,"['CSUSHPINSA', 'CPIAUCSL', '자가주거비']",0.3333333333333333
2994,"['CSUSHPINSA', 'CPIAUCSL', '수출물가지수']",0.3157894736842105
2995,"['CSUSHPINSA', 'CPIAUCSL', 'EXJPUS']",0.16666666666666666
2996,"['CSUSHPINSA', 'CPIAUCSL', 'EXKOUS']",0.0
2997,"['CSUSHPINSA', 'CPIAUCSL', 'EXCHUS']",0.18181818181818182
2998,"['CSUSHPINSA', 'CPIAUCSL', 'T10Y2YM']",0.18181818181818182
2999,"['CSUSHPINSA', 'CPIAUCSL', 'XTEXVA01CNM667S']",0.16666666666666666
3000,"['CSUSHPINSA', 'CPIAUCSL', '정책금리']",0.18181818181818182
3001,"['CSUSHPINSA', 'CPIAUCSL', '통화량']",0.25
3002,"['CSUSHPINSA', 'CPIAUCSL', 'GACDFSA066MSFRBPHI']",0.21428571428571427
3003,"['CSUSHPINSA', 'CPIAUCSL', 'XTIMVA01KRM667S']",0.16666666666666666
3004,"['CSUSHPINSA', 'CPIAUCSL', 'KORPROINDMISMEI']",0.2
3005,"['CSUSHPINSA', 'CPIAUCSL', 'KORCPIALLMINMEI']",0.18181818181818182
3006,"['CSUSHPINSA', 'CPIAUCSL', 'LRUNTTTTKRM156S']",0.2916666666666667
3007,"['CSUSHPINSA', 'CPIAUCSL', '한국실업률']",0.29411764705882354
3008,"['CSUSHPINSA', 'CPIAUCSL', 'IR3TCD01KRM156N']",0.34210526315789475
3009,"['CSUSHPINSA', 'CPIAUCSL', '환율평균']",0.18181818181818182
3010,"['CSUSHPINSA', 'HOUST', 'HSN1F']",0.0
3011,"['CSUSHPINSA', 'HOUST', 'FEDFUNDS']",0.2
3012,"['CSUSHPINSA', 'HOUST', 'USSLIND']",0.0
3013,"['CSUSHPINSA', 'HOUST', 'TOTALSA']",0.26666666666666666
3014,"['CSUSHPINSA', 'HOUST', 'NEWORDER']",0.0
3015,"['CSUSHPINSA', 'HOUST', '서울아파트매매가격지수']",0.2727272727272727
3016,"['CSUSHPINSA', 'HOUST', 'AMBNS']",0.5
3017,"['CSUSHPINSA', 'HOUST', '자가주거비포함지수']",0.3488372093023256
3018,"['CSUSHPINSA', 'HOUST', '자가주거비']",0.25
3019,"['CSUSHPINSA', 'HOUST', '수출물가지수']",0.0
3020,"['CSUSHPINSA', 'HOUST', 'EXJPUS']",0.0
3021,"['CSUSHPINSA', 'HOUST', 'EXKOUS']",0.14285714285714285
3022,"['CSUSHPINSA', 'HOUST', 'EXCHUS']",0.16666666666666666
3023,"['CSUSHPINSA', 'HOUST', 'T10Y2YM']",0.0
3024,"['CSUSHPINSA', 'HOUST', 'XTEXVA01CNM667S']",0.0
3025,"['CSUSHPINSA', 'HOUST', '정책금리']",0.14285714285714285
3026,"['CSUSHPINSA', 'HOUST', '통화량']",0.3409090909090909
3027,"['CSUSHPINSA', 'HOUST', 'GACDFSA066MSFRBPHI']",0.0
3028,"['CSUSHPINSA', 'HOUST', 'XTIMVA01KRM667S']",0.2
3029,"['CSUSHPINSA', 'HOUST', 'KORPROINDMISMEI']",0.0
3030,"['CSUSHPINSA', 'HOUST', 'KORCPIALLMINMEI']",0.3170731707317073
3031,"['CSUSHPINSA', 'HOUST', 'LRUNTTTTKRM156S']",0.2
3032,"['CSUSHPINSA', 'HOUST', '한국실업률']",0.125
3033,"['CSUSHPINSA', 'HOUST', 'IR3TCD01KRM156N']",0.34210526315789475
3034,"['CSUSHPINSA', 'HOUST', '환율평균']",0.0
3035,"['CSUSHPINSA', 'HSN1F', 'FEDFUNDS']",0.16666666666666666
3036,"['CSUSHPINSA', 'HSN1F', 'USSLIND']",0.0
3037,"['CSUSHPINSA', 'HSN1F', 'TOTALSA']",0.3157894736842105
3038,"['CSUSHPINSA', 'HSN1F', 'NEWORDER']",0.0
3039,"['CSUSHPINSA', 'HSN1F', '서울아파트매매가격지수']",0.125
3040,"['CSUSHPINSA', 'HSN1F', 'AMBNS']",0.2
3041,"['CSUSHPINSA', 'HSN1F', '자가주거비포함지수']",0.26666666666666666
3042,"['CSUSHPINSA', 'HSN1F', '자가주거비']",0.25
3043,"['CSUSHPINSA', 'HSN1F', '수출물가지수']",1.0
3044,"['CSUSHPINSA', 'HSN1F', 'EXJPUS']",0.1111111111111111
3045,"['CSUSHPINSA', 'HSN1F', 'EXKOUS']",0.25
3046,"['CSUSHPINSA', 'HSN1F', 'EXCHUS']",0.1
3047,"['CSUSHPINSA', 'HSN1F', 'T10Y2YM']",0.3333333333333333
3048,"['CSUSHPINSA', 'HSN1F', 'XTEXVA01CNM667S']",0.1111111111111111
3049,"['CSUSHPINSA', 'HSN1F', '정책금리']",0.1
3050,"['CSUSHPINSA', 'HSN1F', '통화량']",0.3409090909090909
3051,"['CSUSHPINSA', 'HSN1F', 'GACDFSA066MSFRBPHI']",0.125
3052,"['CSUSHPINSA', 'HSN1F', 'XTIMVA01KRM667S']",0.0
3053,"['CSUSHPINSA', 'HSN1F', 'KORPROINDMISMEI']",0.0
3054,"['CSUSHPINSA', 'HSN1F', 'KORCPIALLMINMEI']",0.15384615384615385
3055,"['CSUSHPINSA', 'HSN1F', 'LRUNTTTTKRM156S']",0.2
3056,"['CSUSHPINSA', 'HSN1F', '한국실업률']",0.1
3057,"['CSUSHPINSA', 'HSN1F', 'IR3TCD01KRM156N']",0.34210526315789475
3058,"['CSUSHPINSA', 'HSN1F', '환율평균']",0.25
3059,"['CSUSHPINSA', 'FEDFUNDS', 'USSLIND']",0.23076923076923078
3060,"['CSUSHPINSA', 'FEDFUNDS', 'TOTALSA']",0.75
3061,"['CSUSHPINSA', 'FEDFUNDS', 'NEWORDER']",0.0
3062,"['CSUSHPINSA', 'FEDFUNDS', '서울아파트매매가격지수']",0.3
3063,"['CSUSHPINSA', 'FEDFUNDS', 'AMBNS']",0.3333333333333333
3064,"['CSUSHPINSA', 'FEDFUNDS', '자가주거비포함지수']",0.26666666666666666
3065,"['CSUSHPINSA', 'FEDFUNDS', '자가주거비']",0.25
3066,"['CSUSHPINSA', 'FEDFUNDS', '수출물가지수']",0.0
3067,"['CSUSHPINSA', 'FEDFUNDS', 'EXJPUS']",0.16666666666666666
3068,"['CSUSHPINSA', 'FEDFUNDS', 'EXKOUS']",0.0
3069,"['CSUSHPINSA', 'FEDFUNDS', 'EXCHUS']",0.25
3070,"['CSUSHPINSA', 'FEDFUNDS', 'T10Y2YM']",0.5
3071,"['CSUSHPINSA', 'FEDFUNDS', 'XTEXVA01CNM667S']",0.1111111111111111
3072,"['CSUSHPINSA', 'FEDFUNDS', '정책금리']",0.23076923076923078
3073,"['CSUSHPINSA', 'FEDFUNDS', '통화량']",0.25
3074,"['CSUSHPINSA', 'FEDFUNDS', 'GACDFSA066MSFRBPHI']",0.2727272727272727
3075,"['CSUSHPINSA', 'FEDFUNDS', 'XTIMVA01KRM667S']",0.0
3076,"['CSUSHPINSA', 'FEDFUNDS', 'KORPROINDMISMEI']",0.0
3077,"['CSUSHPINSA', 'FEDFUNDS', 'KORCPIALLMINMEI']",0.15384615384615385
3078,"['CSUSHPINSA', 'FEDFUNDS', 'LRUNTTTTKRM156S']",0.25
3079,"['CSUSHPINSA', 'FEDFUNDS', '한국실업률']",0.25
3080,"['CSUSHPINSA', 'FEDFUNDS', 'IR3TCD01KRM156N']",0.25
3081,"['CSUSHPINSA', 'FEDFUNDS', '환율평균']",0.21739130434782608
3082,"['CSUSHPINSA', 'USSLIND', 'TOTALSA']",0.5714285714285714
3083,"['CSUSHPINSA', 'USSLIND', 'NEWORDER']",0.0
3084,"['CSUSHPINSA', 'USSLIND', '서울아파트매매가격지수']",0.2727272727272727
3085,"['CSUSHPINSA', 'USSLIND', 'AMBNS']",0.25
3086,"['CSUSHPINSA', 'USSLIND', '자가주거비포함지수']",0.0
3087,"['CSUSHPINSA', 'USSLIND', '자가주거비']",0.3142857142857143
3088,"['CSUSHPINSA', 'USSLIND', '수출물가지수']",0.0
3089,"['CSUSHPINSA', 'USSLIND', 'EXJPUS']",0.3333333333333333
3090,"['CSUSHPINSA', 'USSLIND', 'EXKOUS']",0.0
3091,"['CSUSHPINSA', 'USSLIND', 'EXCHUS']",0.23076923076923078
3092,"['CSUSHPINSA', 'USSLIND', 'T10Y2YM']",0.0
3093,"['CSUSHPINSA', 'USSLIND', 'XTEXVA01CNM667S']",0.25
3094,"['CSUSHPINSA', 'USSLIND', '정책금리']",0.0
3095,"['CSUSHPINSA', 'USSLIND', '통화량']",0.0
3096,"['CSUSHPINSA', 'USSLIND', 'GACDFSA066MSFRBPHI']",0.25
3097,"['CSUSHPINSA', 'USSLIND', 'XTIMVA01KRM667S']",0.0
3098,"['CSUSHPINSA', 'USSLIND', 'KORPROINDMISMEI']",0.0
3099,"['CSUSHPINSA', 'USSLIND', 'KORCPIALLMINMEI']",0.15384615384615385
3100,"['CSUSHPINSA', 'USSLIND', 'LRUNTTTTKRM156S']",0.16666666666666666
3101,"['CSUSHPINSA', 'USSLIND', '한국실업률']",0.0
3102,"['CSUSHPINSA', 'USSLIND', 'IR3TCD01KRM156N']",0.0
3103,"['CSUSHPINSA', 'USSLIND', '환율평균']",0.125
3104,"['CSUSHPINSA', 'TOTALSA', 'NEWORDER']",0.6
3105,"['CSUSHPINSA', 'TOTALSA', '서울아파트매매가격지수']",0.5
3106,"['CSUSHPINSA', 'TOTALSA', 'AMBNS']",0.3333333333333333
3107,"['CSUSHPINSA', 'TOTALSA', '자가주거비포함지수']",0.391304347826087
3108,"['CSUSHPINSA', 'TOTALSA', '자가주거비']",0.45
3109,"['CSUSHPINSA', 'TOTALSA', '수출물가지수']",0.3
3110,"['CSUSHPINSA', 'TOTALSA', 'EXJPUS']",0.3333333333333333
3111,"['CSUSHPINSA', 'TOTALSA', 'EXKOUS']",0.3225806451612903
3112,"['CSUSHPINSA', 'TOTALSA', 'EXCHUS']",0.5
3113,"['CSUSHPINSA', 'TOTALSA', 'T10Y2YM']",1.0
3114,"['CSUSHPINSA', 'TOTALSA', 'XTEXVA01CNM667S']",0.3076923076923077
3115,"['CSUSHPINSA', 'TOTALSA', '정책금리']",0.46153846153846156
3116,"['CSUSHPINSA', 'TOTALSA', '통화량']",0.45
3117,"['CSUSHPINSA', 'TOTALSA', 'GACDFSA066MSFRBPHI']",0.25
3118,"['CSUSHPINSA', 'TOTALSA', 'XTIMVA01KRM667S']",0.5
3119,"['CSUSHPINSA', 'TOTALSA', 'KORPROINDMISMEI']",0.0
3120,"['CSUSHPINSA', 'TOTALSA', 'KORCPIALLMINMEI']",0.29411764705882354
3121,"['CSUSHPINSA', 'TOTALSA', 'LRUNTTTTKRM156S']",0.42857142857142855
3122,"['CSUSHPINSA', 'TOTALSA', '한국실업률']",0.4
3123,"['CSUSHPINSA', 'TOTALSA', 'IR3TCD01KRM156N']",0.3076923076923077
3124,"['CSUSHPINSA', 'TOTALSA', '환율평균']",0.25
3125,"['CSUSHPINSA', 'NEWORDER', '서울아파트매매가격지수']",0.25
3126,"['CSUSHPINSA', 'NEWORDER', 'AMBNS']",0.2
3127,"['CSUSHPINSA', 'NEWORDER', '자가주거비포함지수']",0.26666666666666666
3128,"['CSUSHPINSA', 'NEWORDER', '자가주거비']",0.3409090909090909
3129,"['CSUSHPINSA', 'NEWORDER', '수출물가지수']",0.0
3130,"['CSUSHPINSA', 'NEWORDER', 'EXJPUS']",0.0
3131,"['CSUSHPINSA', 'NEWORDER', 'EXKOUS']",0.09090909090909091
3132,"['CSUSHPINSA', 'NEWORDER', 'EXCHUS']",0.3333333333333333
3133,"['CSUSHPINSA', 'NEWORDER', 'T10Y2YM']",0.0
3134,"['CSUSHPINSA', 'NEWORDER', 'XTEXVA01CNM667S']",0.16666666666666666
3135,"['CSUSHPINSA', 'NEWORDER', '정책금리']",0.0
3136,"['CSUSHPINSA', 'NEWORDER', '통화량']",0.29411764705882354
3137,"['CSUSHPINSA', 'NEWORDER', 'GACDFSA066MSFRBPHI']",0.0
3138,"['CSUSHPINSA', 'NEWORDER', 'XTIMVA01KRM667S']",0.0
3139,"['CSUSHPINSA', 'NEWORDER', 'KORPROINDMISMEI']",0.0
3140,"['CSUSHPINSA', 'NEWORDER', 'KORCPIALLMINMEI']",0.25
3141,"['CSUSHPINSA', 'NEWORDER', 'LRUNTTTTKRM156S']",0.25
3142,"['CSUSHPINSA', 'NEWORDER', '한국실업률']",0.0
3143,"['CSUSHPINSA', 'NEWORDER', 'IR3TCD01KRM156N']",0.32432432432432434
3144,"['CSUSHPINSA', 'NEWORDER', '환율평균']",0.125
3145,"['CSUSHPINSA', '서울아파트매매가격지수', 'AMBNS']",0.14285714285714285
3146,"['CSUSHPINSA', '서울아파트매매가격지수', '자가주거비포함지수']",0.26666666666666666
3147,"['CSUSHPINSA', '서울아파트매매가격지수', '자가주거비']",0.26666666666666666
3148,"['CSUSHPINSA', '서울아파트매매가격지수', '수출물가지수']",0.0
3149,"['CSUSHPINSA', '서울아파트매매가격지수', 'EXJPUS']",0.3
3150,"['CSUSHPINSA', '서울아파트매매가격지수', 'EXKOUS']",0.2
3151,"['CSUSHPINSA', '서울아파트매매가격지수', 'EXCHUS']",0.25
3152,"['CSUSHPINSA', '서울아파트매매가격지수', 'T10Y2YM']",0.3
3153,"['CSUSHPINSA', '서울아파트매매가격지수', 'XTEXVA01CNM667S']",0.14285714285714285
3154,"['CSUSHPINSA', '서울아파트매매가격지수', '정책금리']",0.25
3155,"['CSUSHPINSA', '서울아파트매매가격지수', '통화량']",0.25
3156,"['CSUSHPINSA', '서울아파트매매가격지수', 'GACDFSA066MSFRBPHI']",0.25
3157,"['CSUSHPINSA', '서울아파트매매가격지수', 'XTIMVA01KRM667S']",0.2
3158,"['CSUSHPINSA', '서울아파트매매가격지수', 'KORPROINDMISMEI']",0.0
3159,"['CSUSHPINSA', '서울아파트매매가격지수', 'KORCPIALLMINMEI']",0.16666666666666666
3160,"['CSUSHPINSA', '서울아파트매매가격지수', 'LRUNTTTTKRM156S']",0.2727272727272727
3161,"['CSUSHPINSA', '서울아파트매매가격지수', '한국실업률']",0.18181818181818182
3162,"['CSUSHPINSA', '서울아파트매매가격지수', 'IR3TCD01KRM156N']",0.34210526315789475
3163,"['CSUSHPINSA', '서울아파트매매가격지수', '환율평균']",0.2
3164,"['CSUSHPINSA', 'AMBNS', '자가주거비포함지수']",0.375
3165,"['CSUSHPINSA', 'AMBNS', '자가주거비']",0.3409090909090909
3166,"['CSUSHPINSA', 'AMBNS', '수출물가지수']",0.5
3167,"['CSUSHPINSA', 'AMBNS', 'EXJPUS']",0.3333333333333333
3168,"['CSUSHPINSA', 'AMBNS', 'EXKOUS']",0.1111111111111111
3169,"['CSUSHPINSA', 'AMBNS', 'EXCHUS']",0.14285714285714285
3170,"['CSUSHPINSA', 'AMBNS', 'T10Y2YM']",0.5
3171,"['CSUSHPINSA', 'AMBNS', 'XTEXVA01CNM667S']",0.25
3172,"['CSUSHPINSA', 'AMBNS', '정책금리']",0.2
3173,"['CSUSHPINSA', 'AMBNS', '통화량']",0.3409090909090909
3174,"['CSUSHPINSA', 'AMBNS', 'GACDFSA066MSFRBPHI']",0.25
3175,"['CSUSHPINSA', 'AMBNS', 'XTIMVA01KRM667S']",0.2
3176,"['CSUSHPINSA', 'AMBNS', 'KORPROINDMISMEI']",0.0
3177,"['CSUSHPINSA', 'AMBNS', 'KORCPIALLMINMEI']",0.3333333333333333
3178,"['CSUSHPINSA', 'AMBNS', 'LRUNTTTTKRM156S']",0.3333333333333333
3179,"['CSUSHPINSA', 'AMBNS', '한국실업률']",0.5
3180,"['CSUSHPINSA', 'AMBNS', 'IR3TCD01KRM156N']",0.34210526315789475
3181,"['CSUSHPINSA', 'AMBNS', '환율평균']",0.2
3182,"['CSUSHPINSA', '자가주거비포함지수', '자가주거비']",0.25
3183,"['CSUSHPINSA', '자가주거비포함지수', '수출물가지수']",0.3333333333333333
3184,"['CSUSHPINSA', '자가주거비포함지수', 'EXJPUS']",0.3488372093023256
3185,"['CSUSHPINSA', '자가주거비포함지수', 'EXKOUS']",0.26666666666666666
3186,"['CSUSHPINSA', '자가주거비포함지수', 'EXCHUS']",0.3488372093023256
3187,"['CSUSHPINSA', '자가주거비포함지수', 'T10Y2YM']",0.3488372093023256
3188,"['CSUSHPINSA', '자가주거비포함지수', 'XTEXVA01CNM667S']",0.3488372093023256
3189,"['CSUSHPINSA', '자가주거비포함지수', '정책금리']",0.3488372093023256
3190,"['CSUSHPINSA', '자가주거비포함지수', '통화량']",0.25
3191,"['CSUSHPINSA', '자가주거비포함지수', 'GACDFSA066MSFRBPHI']",0.26666666666666666
3192,"['CSUSHPINSA', '자가주거비포함지수', 'XTIMVA01KRM667S']",0.29411764705882354
3193,"['CSUSHPINSA', '자가주거비포함지수', 'KORPROINDMISMEI']",0.1
3194,"['CSUSHPINSA', '자가주거비포함지수', 'KORCPIALLMINMEI']",0.3488372093023256
3195,"['CSUSHPINSA', '자가주거비포함지수', 'LRUNTTTTKRM156S']",0.3333333333333333
3196,"['CSUSHPINSA', '자가주거비포함지수', '한국실업률']",0.35714285714285715
3197,"['CSUSHPINSA', '자가주거비포함지수', 'IR3TCD01KRM156N']",0.3157894736842105
3198,"['CSUSHPINSA', '자가주거비포함지수', '환율평균']",0.2
3199,"['CSUSHPINSA', '자가주거비', '수출물가지수']",0.3409090909090909
3200,"['CSUSHPINSA', '자가주거비', 'EXJPUS']",0.3409090909090909
3201,"['CSUSHPINSA', '자가주거비', 'EXKOUS']",0.25
3202,"['CSUSHPINSA', '자가주거비', 'EXCHUS']",0.3409090909090909
3203,"['CSUSHPINSA', '자가주거비', 'T10Y2YM']",0.3409090909090909
3204,"['CSUSHPINSA', '자가주거비', 'XTEXVA01CNM667S']",0.3409090909090909
3205,"['CSUSHPINSA', '자가주거비', '정책금리']",0.3409090909090909
3206,"['CSUSHPINSA', '자가주거비', '통화량']",0.25
3207,"['CSUSHPINSA', '자가주거비', 'GACDFSA066MSFRBPHI']",0.30434782608695654
