,feature,accuracy,precision,recall
5942,"['NEWORDER', '서울아파트매매가격지수', '통화량']",0.783783784,0,0
5943,"['NEWORDER', '서울아파트매매가격지수', 'GACDFSA066MSFRBPHI']",0.756756757,0,0
5945,"['NEWORDER', '서울아파트매매가격지수', 'KORPROINDMISMEI']",0.783783784,0,0
5946,"['NEWORDER', '서울아파트매매가격지수', 'KORCPIALLMINMEI']",0.783783784,0,0
5948,"['NEWORDER', '서울아파트매매가격지수', '한국실업률']",0.702702703,0,0
5949,"['NEWORDER', '서울아파트매매가격지수', 'IR3TCD01KRM156N']",0.783783784,0,0
5951,"['NEWORDER', 'AMBNS', '자가주거비포함지수']",0.783783784,0,0
5952,"['NEWORDER', 'AMBNS', '자가주거비']",0.783783784,0,0
5953,"['NEWORDER', 'AMBNS', '수출물가지수']",0.783783784,0,0
5954,"['NEWORDER', 'AMBNS', 'EXJPUS']",0.783783784,0,0
5955,"['NEWORDER', 'AMBNS', 'EXKOUS']",0.783783784,0,0
5956,"['NEWORDER', 'AMBNS', 'EXCHUS']",0.783783784,0,0
5957,"['NEWORDER', 'AMBNS', 'XTEXVA01CNM667S']",0.783783784,0,0
5958,"['NEWORDER', 'AMBNS', '정책금리']",0.783783784,0,0
5959,"['NEWORDER', 'AMBNS', '통화량']",0.783783784,0,0
5960,"['NEWORDER', 'AMBNS', 'GACDFSA066MSFRBPHI']",0.783783784,0,0
5961,"['NEWORDER', 'AMBNS', 'XTIMVA01KRM667S']",0.783783784,0,0
5962,"['NEWORDER', 'AMBNS', 'KORPROINDMISMEI']",0.783783784,0,0
5963,"['NEWORDER', 'AMBNS', 'KORCPIALLMINMEI']",0.783783784,0,0
5964,"['NEWORDER', 'AMBNS', 'LRUNTTTTKRM156S']",0.783783784,0,0
5965,"['NEWORDER', 'AMBNS', '한국실업률']",0.783783784,0,0
5966,"['NEWORDER', 'AMBNS', 'IR3TCD01KRM156N']",0.783783784,0,0
5967,"['NEWORDER', 'AMBNS', '환율평균']",0.783783784,0,0
5968,"['NEWORDER', '자가주거비포함지수', '자가주거비']",0.783783784,0,0
5970,"['NEWORDER', '자가주거비포함지수', 'EXJPUS']",0.783783784,0,0
5971,"['NEWORDER', '자가주거비포함지수', 'EXKOUS']",0.783783784,0,0
5972,"['NEWORDER', '자가주거비포함지수', 'EXCHUS']",0.783783784,0,0
5973,"['NEWORDER', '자가주거비포함지수', 'XTEXVA01CNM667S']",0.783783784,0,0
5974,"['NEWORDER', '자가주거비포함지수', '정책금리']",0.783783784,0,0
5975,"['NEWORDER', '자가주거비포함지수', '통화량']",0.783783784,0,0
5976,"['NEWORDER', '자가주거비포함지수', 'GACDFSA066MSFRBPHI']",0.675675676,0,0
5977,"['NEWORDER', '자가주거비포함지수', 'XTIMVA01KRM667S']",0.783783784,0,0
5978,"['NEWORDER', '자가주거비포함지수', 'KORPROINDMISMEI']",0.783783784,0,0
5979,"['NEWORDER', '자가주거비포함지수', 'KORCPIALLMINMEI']",0.783783784,0,0
5980,"['NEWORDER', '자가주거비포함지수', 'LRUNTTTTKRM156S']",0.783783784,0,0
5981,"['NEWORDER', '자가주거비포함지수', '한국실업률']",0.783783784,0,0
5982,"['NEWORDER', '자가주거비포함지수', 'IR3TCD01KRM156N']",0.783783784,0,0
5985,"['NEWORDER', '자가주거비', 'EXJPUS']",0.783783784,0,0
5986,"['NEWORDER', '자가주거비', 'EXKOUS']",0.783783784,0,0
5987,"['NEWORDER', '자가주거비', 'EXCHUS']",0.783783784,0,0
5988,"['NEWORDER', '자가주거비', 'XTEXVA01CNM667S']",0.783783784,0,0
5989,"['NEWORDER', '자가주거비', '정책금리']",0.783783784,0,0
5990,"['NEWORDER', '자가주거비', '통화량']",0.783783784,0,0
5991,"['NEWORDER', '자가주거비', 'GACDFSA066MSFRBPHI']",0.783783784,0,0
5992,"['NEWORDER', '자가주거비', 'XTIMVA01KRM667S']",0.783783784,0,0
5993,"['NEWORDER', '자가주거비', 'KORPROINDMISMEI']",0.783783784,0,0
5994,"['NEWORDER', '자가주거비', 'KORCPIALLMINMEI']",0.783783784,0,0
5995,"['NEWORDER', '자가주거비', 'LRUNTTTTKRM156S']",0.783783784,0,0
5996,"['NEWORDER', '자가주거비', '한국실업률']",0.783783784,0,0
5997,"['NEWORDER', '자가주거비', 'IR3TCD01KRM156N']",0.783783784,0,0
6000,"['NEWORDER', '수출물가지수', 'EXKOUS']",0.702702703,0,0
6001,"['NEWORDER', '수출물가지수', 'EXCHUS']",0.783783784,0,0
6006,"['NEWORDER', '수출물가지수', 'XTIMVA01KRM667S']",0.783783784,0,0
6013,"['NEWORDER', 'EXJPUS', 'EXKOUS']",0.783783784,0,0
6014,"['NEWORDER', 'EXJPUS', 'EXCHUS']",0.783783784,0,0
6015,"['NEWORDER', 'EXJPUS', 'XTEXVA01CNM667S']",0.783783784,0,0
6016,"['NEWORDER', 'EXJPUS', '정책금리']",0.783783784,0,0
6017,"['NEWORDER', 'EXJPUS', '통화량']",0.783783784,0,0
6019,"['NEWORDER', 'EXJPUS', 'XTIMVA01KRM667S']",0.783783784,0,0
6020,"['NEWORDER', 'EXJPUS', 'KORPROINDMISMEI']",0.783783784,0,0
6021,"['NEWORDER', 'EXJPUS', 'KORCPIALLMINMEI']",0.783783784,0,0
6022,"['NEWORDER', 'EXJPUS', 'LRUNTTTTKRM156S']",0.783783784,0,0
6023,"['NEWORDER', 'EXJPUS', '한국실업률']",0.783783784,0,0
6024,"['NEWORDER', 'EXJPUS', 'IR3TCD01KRM156N']",0.783783784,0,0
6025,"['NEWORDER', 'EXJPUS', '환율평균']",0.783783784,0,0
6029,"['NEWORDER', 'EXKOUS', '통화량']",0.756756757,0,0
6032,"['NEWORDER', 'EXKOUS', 'KORPROINDMISMEI']",0.756756757,0,0
6033,"['NEWORDER', 'EXKOUS', 'KORCPIALLMINMEI']",0.783783784,0,0
6036,"['NEWORDER', 'EXKOUS', 'IR3TCD01KRM156N']",0.756756757,0,0
6038,"['NEWORDER', 'EXCHUS', 'XTEXVA01CNM667S']",0.783783784,0,0
6039,"['NEWORDER', 'EXCHUS', '정책금리']",0.783783784,0,0
6040,"['NEWORDER', 'EXCHUS', '통화량']",0.783783784,0,0
6043,"['NEWORDER', 'EXCHUS', 'KORPROINDMISMEI']",0.783783784,0,0
6044,"['NEWORDER', 'EXCHUS', 'KORCPIALLMINMEI']",0.783783784,0,0
6045,"['NEWORDER', 'EXCHUS', 'LRUNTTTTKRM156S']",0.675675676,0,0
6046,"['NEWORDER', 'EXCHUS', '한국실업률']",0.675675676,0,0
6047,"['NEWORDER', 'EXCHUS', 'IR3TCD01KRM156N']",0.783783784,0,0
6049,"['NEWORDER', 'XTEXVA01CNM667S', '정책금리']",0.756756757,0,0
6050,"['NEWORDER', 'XTEXVA01CNM667S', '통화량']",0.783783784,0,0
6051,"['NEWORDER', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0.783783784,0,0
6052,"['NEWORDER', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0.783783784,0,0
6053,"['NEWORDER', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0.783783784,0,0
6054,"['NEWORDER', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0.783783784,0,0
6055,"['NEWORDER', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0.783783784,0,0
6056,"['NEWORDER', 'XTEXVA01CNM667S', '한국실업률']",0.783783784,0,0
6057,"['NEWORDER', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0.783783784,0,0
6059,"['NEWORDER', '정책금리', '통화량']",0.783783784,0,0
6060,"['NEWORDER', '정책금리', 'GACDFSA066MSFRBPHI']",0.783783784,0,0
6061,"['NEWORDER', '정책금리', 'XTIMVA01KRM667S']",0.783783784,0,0
6062,"['NEWORDER', '정책금리', 'KORPROINDMISMEI']",0.783783784,0,0
6063,"['NEWORDER', '정책금리', 'KORCPIALLMINMEI']",0.783783784,0,0
6064,"['NEWORDER', '정책금리', 'LRUNTTTTKRM156S']",0.783783784,0,0
6065,"['NEWORDER', '정책금리', '한국실업률']",0.783783784,0,0
6066,"['NEWORDER', '정책금리', 'IR3TCD01KRM156N']",0.783783784,0,0
6067,"['NEWORDER', '정책금리', '환율평균']",0.756756757,0,0
6068,"['NEWORDER', '통화량', 'GACDFSA066MSFRBPHI']",0.783783784,0,0
6069,"['NEWORDER', '통화량', 'XTIMVA01KRM667S']",0.783783784,0,0
6070,"['NEWORDER', '통화량', 'KORPROINDMISMEI']",0.783783784,0,0
6071,"['NEWORDER', '통화량', 'KORCPIALLMINMEI']",0.783783784,0,0
6072,"['NEWORDER', '통화량', 'LRUNTTTTKRM156S']",0.783783784,0,0
6073,"['NEWORDER', '통화량', '한국실업률']",0.783783784,0,0
6074,"['NEWORDER', '통화량', 'IR3TCD01KRM156N']",0.783783784,0,0
6077,"['NEWORDER', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0.783783784,0,0
6078,"['NEWORDER', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0.783783784,0,0
6079,"['NEWORDER', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0.702702703,0,0
6080,"['NEWORDER', 'GACDFSA066MSFRBPHI', '한국실업률']",0.702702703,0,0
6081,"['NEWORDER', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.783783784,0,0
6083,"['NEWORDER', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0.783783784,0,0
6084,"['NEWORDER', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0.783783784,0,0
6085,"['NEWORDER', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0.783783784,0,0
6086,"['NEWORDER', 'XTIMVA01KRM667S', '한국실업률']",0.72972973,0,0
6087,"['NEWORDER', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.783783784,0,0
6089,"['NEWORDER', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0.783783784,0,0
6090,"['NEWORDER', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0.783783784,0,0
6091,"['NEWORDER', 'KORPROINDMISMEI', '한국실업률']",0.783783784,0,0
6092,"['NEWORDER', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0.783783784,0,0
6093,"['NEWORDER', 'KORPROINDMISMEI', '환율평균']",0.783783784,0,0
6094,"['NEWORDER', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0.783783784,0,0
6095,"['NEWORDER', 'KORCPIALLMINMEI', '한국실업률']",0.783783784,0,0
6096,"['NEWORDER', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.783783784,0,0
6098,"['NEWORDER', 'LRUNTTTTKRM156S', '한국실업률']",0.72972973,0,0
6099,"['NEWORDER', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.783783784,0,0
6101,"['NEWORDER', '한국실업률', 'IR3TCD01KRM156N']",0.783783784,0,0
6112,"['CSUSHPINSA', 'PCE', 'CPIAUCSL']",0.783783784,0,0
6118,"['CSUSHPINSA', 'PCE', 'UMCSENT']",0.783783784,0,0
6125,"['CSUSHPINSA', 'PCE', 'EXKOUS']",0.783783784,0,0
6130,"['CSUSHPINSA', 'PCE', 'GACDFSA066MSFRBPHI']",0.783783784,0,0
6141,"['CSUSHPINSA', 'LREMTTTTUSM156S', 'TCU']",0.783783784,0,0
6143,"['CSUSHPINSA', 'LREMTTTTUSM156S', 'PPIACO']",0.783783784,0,0
6145,"['CSUSHPINSA', 'LREMTTTTUSM156S', 'CPIAUCSL']",0.783783784,0,0
6148,"['CSUSHPINSA', 'LREMTTTTUSM156S', 'FEDFUNDS']",0.783783784,0,0
6151,"['CSUSHPINSA', 'LREMTTTTUSM156S', 'UMCSENT']",0.756756757,0,0
6152,"['CSUSHPINSA', 'LREMTTTTUSM156S', '서울아파트매매가격지수']",0.783783784,0,0
6153,"['CSUSHPINSA', 'LREMTTTTUSM156S', 'AMBNS']",0.783783784,0,0
6154,"['CSUSHPINSA', 'LREMTTTTUSM156S', '자가주거비포함지수']",0.783783784,0,0
6155,"['CSUSHPINSA', 'LREMTTTTUSM156S', '자가주거비']",0.783783784,0,0
6158,"['CSUSHPINSA', 'LREMTTTTUSM156S', 'EXKOUS']",0.783783784,0,0
6159,"['CSUSHPINSA', 'LREMTTTTUSM156S', 'EXCHUS']",0.783783784,0,0
6160,"['CSUSHPINSA', 'LREMTTTTUSM156S', 'XTEXVA01CNM667S']",0.783783784,0,0
6161,"['CSUSHPINSA', 'LREMTTTTUSM156S', '정책금리']",0.783783784,0,0
6162,"['CSUSHPINSA', 'LREMTTTTUSM156S', '통화량']",0.783783784,0,0
6163,"['CSUSHPINSA', 'LREMTTTTUSM156S', 'GACDFSA066MSFRBPHI']",0.702702703,0,0
6164,"['CSUSHPINSA', 'LREMTTTTUSM156S', 'XTIMVA01KRM667S']",0.783783784,0,0
6165,"['CSUSHPINSA', 'LREMTTTTUSM156S', 'KORPROINDMISMEI']",0.783783784,0,0
6166,"['CSUSHPINSA', 'LREMTTTTUSM156S', 'KORCPIALLMINMEI']",0.783783784,0,0
6168,"['CSUSHPINSA', 'LREMTTTTUSM156S', '한국실업률']",0.702702703,0,0
6169,"['CSUSHPINSA', 'LREMTTTTUSM156S', 'IR3TCD01KRM156N']",0.783783784,0,0
6170,"['CSUSHPINSA', 'LREMTTTTUSM156S', '환율평균']",0.783783784,0,0
6175,"['CSUSHPINSA', 'DGORDER', 'PPIACO']",0.72972973,0,0
6177,"['CSUSHPINSA', 'DGORDER', 'CPIAUCSL']",0.783783784,0,0
6183,"['CSUSHPINSA', 'DGORDER', 'UMCSENT']",0.756756757,0,0
6185,"['CSUSHPINSA', 'DGORDER', 'AMBNS']",0.783783784,0,0
6186,"['CSUSHPINSA', 'DGORDER', '자가주거비포함지수']",0.783783784,0,0
6187,"['CSUSHPINSA', 'DGORDER', '자가주거비']",0.783783784,0,0
6190,"['CSUSHPINSA', 'DGORDER', 'EXKOUS']",0.675675676,0,0
6192,"['CSUSHPINSA', 'DGORDER', 'XTEXVA01CNM667S']",0.783783784,0,0
6193,"['CSUSHPINSA', 'DGORDER', '정책금리']",0.783783784,0,0
6194,"['CSUSHPINSA', 'DGORDER', '통화량']",0.783783784,0,0
6196,"['CSUSHPINSA', 'DGORDER', 'XTIMVA01KRM667S']",0.72972973,0,0
6197,"['CSUSHPINSA', 'DGORDER', 'KORPROINDMISMEI']",0.783783784,0,0
6198,"['CSUSHPINSA', 'DGORDER', 'KORCPIALLMINMEI']",0.783783784,0,0
6201,"['CSUSHPINSA', 'DGORDER', 'IR3TCD01KRM156N']",0.756756757,0,0
6202,"['CSUSHPINSA', 'DGORDER', '환율평균']",0.594594595,0,0
6206,"['CSUSHPINSA', 'TWEXBMTH', 'PPIACO']",0.783783784,0,0
6207,"['CSUSHPINSA', 'TWEXBMTH', 'RMFSL']",0.783783784,0,0
6208,"['CSUSHPINSA', 'TWEXBMTH', 'CPIAUCSL']",0.783783784,0,0
6210,"['CSUSHPINSA', 'TWEXBMTH', 'HSN1F']",0.783783784,0,0
6211,"['CSUSHPINSA', 'TWEXBMTH', 'FEDFUNDS']",0.783783784,0,0
6214,"['CSUSHPINSA', 'TWEXBMTH', 'UMCSENT']",0.756756757,0,0
6215,"['CSUSHPINSA', 'TWEXBMTH', '서울아파트매매가격지수']",0.783783784,0,0
6216,"['CSUSHPINSA', 'TWEXBMTH', 'AMBNS']",0.783783784,0,0
6217,"['CSUSHPINSA', 'TWEXBMTH', '자가주거비포함지수']",0.783783784,0,0
6218,"['CSUSHPINSA', 'TWEXBMTH', '자가주거비']",0.783783784,0,0
6221,"['CSUSHPINSA', 'TWEXBMTH', 'EXKOUS']",0.783783784,0,0
6223,"['CSUSHPINSA', 'TWEXBMTH', 'XTEXVA01CNM667S']",0.783783784,0,0
6224,"['CSUSHPINSA', 'TWEXBMTH', '정책금리']",0.783783784,0,0
6225,"['CSUSHPINSA', 'TWEXBMTH', '통화량']",0.783783784,0,0
6227,"['CSUSHPINSA', 'TWEXBMTH', 'XTIMVA01KRM667S']",0.783783784,0,0
6228,"['CSUSHPINSA', 'TWEXBMTH', 'KORPROINDMISMEI']",0.783783784,0,0
6229,"['CSUSHPINSA', 'TWEXBMTH', 'KORCPIALLMINMEI']",0.783783784,0,0
6231,"['CSUSHPINSA', 'TWEXBMTH', '한국실업률']",0.648648649,0,0
6232,"['CSUSHPINSA', 'TWEXBMTH', 'IR3TCD01KRM156N']",0.783783784,0,0
6233,"['CSUSHPINSA', 'TWEXBMTH', '환율평균']",0.783783784,0,0
6236,"['CSUSHPINSA', 'UNRATENSA', 'PPIACO']",0.783783784,0,0
6238,"['CSUSHPINSA', 'UNRATENSA', 'CPIAUCSL']",0.783783784,0,0
6241,"['CSUSHPINSA', 'UNRATENSA', 'FEDFUNDS']",0.783783784,0,0
6244,"['CSUSHPINSA', 'UNRATENSA', 'UMCSENT']",0.756756757,0,0
6245,"['CSUSHPINSA', 'UNRATENSA', '서울아파트매매가격지수']",0.783783784,0,0
6246,"['CSUSHPINSA', 'UNRATENSA', 'AMBNS']",0.783783784,0,0
6247,"['CSUSHPINSA', 'UNRATENSA', '자가주거비포함지수']",0.783783784,0,0
6248,"['CSUSHPINSA', 'UNRATENSA', '자가주거비']",0.783783784,0,0
6253,"['CSUSHPINSA', 'UNRATENSA', 'XTEXVA01CNM667S']",0.783783784,0,0
6254,"['CSUSHPINSA', 'UNRATENSA', '정책금리']",0.783783784,0,0
6255,"['CSUSHPINSA', 'UNRATENSA', '통화량']",0.783783784,0,0
6257,"['CSUSHPINSA', 'UNRATENSA', 'XTIMVA01KRM667S']",0.72972973,0,0
6258,"['CSUSHPINSA', 'UNRATENSA', 'KORPROINDMISMEI']",0.783783784,0,0
6259,"['CSUSHPINSA', 'UNRATENSA', 'KORCPIALLMINMEI']",0.783783784,0,0
6262,"['CSUSHPINSA', 'UNRATENSA', 'IR3TCD01KRM156N']",0.783783784,0,0
6263,"['CSUSHPINSA', 'UNRATENSA', '환율평균']",0.783783784,0,0
6265,"['CSUSHPINSA', 'TCU', 'PPIACO']",0.783783784,0,0
6266,"['CSUSHPINSA', 'TCU', 'RMFSL']",0.783783784,0,0
6267,"['CSUSHPINSA', 'TCU', 'CPIAUCSL']",0.783783784,0,0
6269,"['CSUSHPINSA', 'TCU', 'HSN1F']",0.756756757,0,0
6271,"['CSUSHPINSA', 'TCU', 'USSLIND']",0.783783784,0,0
6272,"['CSUSHPINSA', 'TCU', 'TOTALSA']",0.783783784,0,0
6273,"['CSUSHPINSA', 'TCU', 'UMCSENT']",0.783783784,0,0
6274,"['CSUSHPINSA', 'TCU', '서울아파트매매가격지수']",0.783783784,0,0
6275,"['CSUSHPINSA', 'TCU', 'AMBNS']",0.783783784,0,0
6276,"['CSUSHPINSA', 'TCU', '자가주거비포함지수']",0.783783784,0,0
6277,"['CSUSHPINSA', 'TCU', '자가주거비']",0.783783784,0,0
6279,"['CSUSHPINSA', 'TCU', 'EXJPUS']",0.783783784,0,0
6280,"['CSUSHPINSA', 'TCU', 'EXKOUS']",0.783783784,0,0
6281,"['CSUSHPINSA', 'TCU', 'EXCHUS']",0.783783784,0,0
6282,"['CSUSHPINSA', 'TCU', 'XTEXVA01CNM667S']",0.783783784,0,0
6284,"['CSUSHPINSA', 'TCU', '통화량']",0.783783784,0,0
6285,"['CSUSHPINSA', 'TCU', 'GACDFSA066MSFRBPHI']",0.621621622,0,0
6286,"['CSUSHPINSA', 'TCU', 'XTIMVA01KRM667S']",0.783783784,0,0
6287,"['CSUSHPINSA', 'TCU', 'KORPROINDMISMEI']",0.783783784,0,0
6288,"['CSUSHPINSA', 'TCU', 'KORCPIALLMINMEI']",0.783783784,0,0
6290,"['CSUSHPINSA', 'TCU', '한국실업률']",0.675675676,0,0
6291,"['CSUSHPINSA', 'TCU', 'IR3TCD01KRM156N']",0.783783784,0,0
6293,"['CSUSHPINSA', 'INDPRO', 'PPIACO']",0.783783784,0,0
6295,"['CSUSHPINSA', 'INDPRO', 'CPIAUCSL']",0.783783784,0,0
6301,"['CSUSHPINSA', 'INDPRO', 'UMCSENT']",0.756756757,0,0
6302,"['CSUSHPINSA', 'INDPRO', '서울아파트매매가격지수']",0.783783784,0,0
6303,"['CSUSHPINSA', 'INDPRO', 'AMBNS']",0.783783784,0,0
6304,"['CSUSHPINSA', 'INDPRO', '자가주거비포함지수']",0.783783784,0,0
6305,"['CSUSHPINSA', 'INDPRO', '자가주거비']",0.783783784,0,0
6310,"['CSUSHPINSA', 'INDPRO', 'XTEXVA01CNM667S']",0.783783784,0,0
6311,"['CSUSHPINSA', 'INDPRO', '정책금리']",0.783783784,0,0
6312,"['CSUSHPINSA', 'INDPRO', '통화량']",0.783783784,0,0
6314,"['CSUSHPINSA', 'INDPRO', 'XTIMVA01KRM667S']",0.783783784,0,0
6315,"['CSUSHPINSA', 'INDPRO', 'KORPROINDMISMEI']",0.783783784,0,0
6316,"['CSUSHPINSA', 'INDPRO', 'KORCPIALLMINMEI']",0.783783784,0,0
6318,"['CSUSHPINSA', 'INDPRO', '한국실업률']",0.756756757,0,0
6319,"['CSUSHPINSA', 'INDPRO', 'IR3TCD01KRM156N']",0.783783784,0,0
6321,"['CSUSHPINSA', 'PPIACO', 'RMFSL']",0.783783784,0,0
6322,"['CSUSHPINSA', 'PPIACO', 'CPIAUCSL']",0.783783784,0,0
6323,"['CSUSHPINSA', 'PPIACO', 'HOUST']",0.783783784,0,0
6324,"['CSUSHPINSA', 'PPIACO', 'HSN1F']",0.783783784,0,0
6325,"['CSUSHPINSA', 'PPIACO', 'FEDFUNDS']",0.783783784,0,0
6326,"['CSUSHPINSA', 'PPIACO', 'USSLIND']",0.783783784,0,0
6327,"['CSUSHPINSA', 'PPIACO', 'TOTALSA']",0.783783784,0,0
6328,"['CSUSHPINSA', 'PPIACO', 'UMCSENT']",0.756756757,0,0
6329,"['CSUSHPINSA', 'PPIACO', '서울아파트매매가격지수']",0.783783784,0,0
6330,"['CSUSHPINSA', 'PPIACO', 'AMBNS']",0.783783784,0,0
6331,"['CSUSHPINSA', 'PPIACO', '자가주거비포함지수']",0.783783784,0,0
6332,"['CSUSHPINSA', 'PPIACO', '자가주거비']",0.783783784,0,0
6333,"['CSUSHPINSA', 'PPIACO', '수출물가지수']",0.783783784,0,0
6334,"['CSUSHPINSA', 'PPIACO', 'EXJPUS']",0.783783784,0,0
6335,"['CSUSHPINSA', 'PPIACO', 'EXKOUS']",0.783783784,0,0
6336,"['CSUSHPINSA', 'PPIACO', 'EXCHUS']",0.783783784,0,0
6337,"['CSUSHPINSA', 'PPIACO', 'XTEXVA01CNM667S']",0.783783784,0,0
6338,"['CSUSHPINSA', 'PPIACO', '정책금리']",0.783783784,0,0
6339,"['CSUSHPINSA', 'PPIACO', '통화량']",0.783783784,0,0
6340,"['CSUSHPINSA', 'PPIACO', 'GACDFSA066MSFRBPHI']",0.648648649,0,0
6341,"['CSUSHPINSA', 'PPIACO', 'XTIMVA01KRM667S']",0.783783784,0,0
6342,"['CSUSHPINSA', 'PPIACO', 'KORPROINDMISMEI']",0.783783784,0,0
6343,"['CSUSHPINSA', 'PPIACO', 'KORCPIALLMINMEI']",0.783783784,0,0
6344,"['CSUSHPINSA', 'PPIACO', 'LRUNTTTTKRM156S']",0.783783784,0,0
6345,"['CSUSHPINSA', 'PPIACO', '한국실업률']",0.783783784,0,0
6346,"['CSUSHPINSA', 'PPIACO', 'IR3TCD01KRM156N']",0.783783784,0,0
6347,"['CSUSHPINSA', 'PPIACO', '환율평균']",0.783783784,0,0
6348,"['CSUSHPINSA', 'RMFSL', 'CPIAUCSL']",0.783783784,0,0
6354,"['CSUSHPINSA', 'RMFSL', 'UMCSENT']",0.783783784,0,0
6355,"['CSUSHPINSA', 'RMFSL', '서울아파트매매가격지수']",0.783783784,0,0
6356,"['CSUSHPINSA', 'RMFSL', 'AMBNS']",0.783783784,0,0
6357,"['CSUSHPINSA', 'RMFSL', '자가주거비포함지수']",0.783783784,0,0
6358,"['CSUSHPINSA', 'RMFSL', '자가주거비']",0.783783784,0,0
6362,"['CSUSHPINSA', 'RMFSL', 'EXCHUS']",0.783783784,0,0
6363,"['CSUSHPINSA', 'RMFSL', 'XTEXVA01CNM667S']",0.783783784,0,0
6365,"['CSUSHPINSA', 'RMFSL', '통화량']",0.783783784,0,0
6367,"['CSUSHPINSA', 'RMFSL', 'XTIMVA01KRM667S']",0.783783784,0,0
6368,"['CSUSHPINSA', 'RMFSL', 'KORPROINDMISMEI']",0.783783784,0,0
6369,"['CSUSHPINSA', 'RMFSL', 'KORCPIALLMINMEI']",0.783783784,0,0
6372,"['CSUSHPINSA', 'RMFSL', 'IR3TCD01KRM156N']",0.783783784,0,0
6374,"['CSUSHPINSA', 'CPIAUCSL', 'HOUST']",0.783783784,0,0
6375,"['CSUSHPINSA', 'CPIAUCSL', 'HSN1F']",0.783783784,0,0
6376,"['CSUSHPINSA', 'CPIAUCSL', 'FEDFUNDS']",0.783783784,0,0
6377,"['CSUSHPINSA', 'CPIAUCSL', 'USSLIND']",0.783783784,0,0
6378,"['CSUSHPINSA', 'CPIAUCSL', 'TOTALSA']",0.783783784,0,0
6379,"['CSUSHPINSA', 'CPIAUCSL', 'UMCSENT']",0.783783784,0,0
6380,"['CSUSHPINSA', 'CPIAUCSL', '서울아파트매매가격지수']",0.783783784,0,0
6381,"['CSUSHPINSA', 'CPIAUCSL', 'AMBNS']",0.783783784,0,0
6382,"['CSUSHPINSA', 'CPIAUCSL', '자가주거비포함지수']",0.783783784,0,0
6383,"['CSUSHPINSA', 'CPIAUCSL', '자가주거비']",0.783783784,0,0
6384,"['CSUSHPINSA', 'CPIAUCSL', '수출물가지수']",0.783783784,0,0
6385,"['CSUSHPINSA', 'CPIAUCSL', 'EXJPUS']",0.783783784,0,0
6386,"['CSUSHPINSA', 'CPIAUCSL', 'EXKOUS']",0.783783784,0,0
6387,"['CSUSHPINSA', 'CPIAUCSL', 'EXCHUS']",0.783783784,0,0
6388,"['CSUSHPINSA', 'CPIAUCSL', 'XTEXVA01CNM667S']",0.783783784,0,0
6389,"['CSUSHPINSA', 'CPIAUCSL', '정책금리']",0.783783784,0,0
6390,"['CSUSHPINSA', 'CPIAUCSL', '통화량']",0.783783784,0,0
6391,"['CSUSHPINSA', 'CPIAUCSL', 'GACDFSA066MSFRBPHI']",0.783783784,0,0
6392,"['CSUSHPINSA', 'CPIAUCSL', 'XTIMVA01KRM667S']",0.783783784,0,0
6393,"['CSUSHPINSA', 'CPIAUCSL', 'KORPROINDMISMEI']",0.783783784,0,0
6394,"['CSUSHPINSA', 'CPIAUCSL', 'KORCPIALLMINMEI']",0.783783784,0,0
6395,"['CSUSHPINSA', 'CPIAUCSL', 'LRUNTTTTKRM156S']",0.783783784,0,0
6396,"['CSUSHPINSA', 'CPIAUCSL', '한국실업률']",0.783783784,0,0
6397,"['CSUSHPINSA', 'CPIAUCSL', 'IR3TCD01KRM156N']",0.783783784,0,0
6398,"['CSUSHPINSA', 'CPIAUCSL', '환율평균']",0.783783784,0,0
6403,"['CSUSHPINSA', 'HOUST', 'UMCSENT']",0.756756757,0,0
6404,"['CSUSHPINSA', 'HOUST', '서울아파트매매가격지수']",0.783783784,0,0
6405,"['CSUSHPINSA', 'HOUST', 'AMBNS']",0.783783784,0,0
6406,"['CSUSHPINSA', 'HOUST', '자가주거비포함지수']",0.783783784,0,0
6407,"['CSUSHPINSA', 'HOUST', '자가주거비']",0.783783784,0,0
6410,"['CSUSHPINSA', 'HOUST', 'EXKOUS']",0.756756757,0,0
