feature,precision
"['NEWORDER', 'UNRATENSA', 'INDPRO']",0.333333333
"['NEWORDER', 'UNRATENSA', 'PPIACO']",0
"['NEWORDER', 'UNRATENSA', 'RMFSL']",0.25
"['NEWORDER', 'UNRATENSA', 'CPIAUCSL']",0
"['NEWORDER', 'UNRATENSA', 'HOUST']",0.142857143
"['NEWORDER', 'UNRATENSA', 'HSN1F']",0
"['NEWORDER', 'UNRATENSA', 'FEDFUNDS']",0
"['NEWORDER', 'UNRATENSA', 'USSLIND']",0.333333333
"['NEWORDER', 'UNRATENSA', 'TOTALSA']",0.111111111
"['NEWORDER', 'UNRATENSA', 'UMCSENT']",0
"['NEWORDER', 'UNRATENSA', '서울아파트매매가격지수']",0
"['NEWORDER', 'UNRATENSA', 'AMBNS']",0
"['NEWORDER', 'UNRATENSA', '자가주거비포함지수']",0
"['NEWORDER', 'UNRATENSA', '자가주거비']",0
"['NEWORDER', 'UNRATENSA', '수출물가지수']",0.2
"['NEWORDER', 'UNRATENSA', 'EXJPUS']",0
"['NEWORDER', 'UNRATENSA', 'EXKOUS']",0
"['NEWORDER', 'UNRATENSA', 'EXCHUS']",0
"['NEWORDER', 'UNRATENSA', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'UNRATENSA', '정책금리']",0
"['NEWORDER', 'UNRATENSA', '통화량']",0
"['NEWORDER', 'UNRATENSA', 'GACDFSA066MSFRBPHI']",0.25
"['NEWORDER', 'UNRATENSA', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'UNRATENSA', 'KORPROINDMISMEI']",0
"['NEWORDER', 'UNRATENSA', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'UNRATENSA', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'UNRATENSA', '한국실업률']",0.333333333
"['NEWORDER', 'UNRATENSA', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'UNRATENSA', '환율평균']",0
"['NEWORDER', 'TCU', 'INDPRO']",0
"['NEWORDER', 'TCU', 'PPIACO']",0
"['NEWORDER', 'TCU', 'RMFSL']",0
"['NEWORDER', 'TCU', 'CPIAUCSL']",0
"['NEWORDER', 'TCU', 'HOUST']",0
"['NEWORDER', 'TCU', 'HSN1F']",0
"['NEWORDER', 'TCU', 'FEDFUNDS']",0.333333333
"['NEWORDER', 'TCU', 'USSLIND']",0
"['NEWORDER', 'TCU', 'TOTALSA']",0.5
"['NEWORDER', 'TCU', 'UMCSENT']",0
"['NEWORDER', 'TCU', '서울아파트매매가격지수']",0
"['NEWORDER', 'TCU', 'AMBNS']",0
"['NEWORDER', 'TCU', '자가주거비포함지수']",0
"['NEWORDER', 'TCU', '자가주거비']",0
"['NEWORDER', 'TCU', '수출물가지수']",0.333333333
"['NEWORDER', 'TCU', 'EXJPUS']",0
"['NEWORDER', 'TCU', 'EXKOUS']",0.090909091
"['NEWORDER', 'TCU', 'EXCHUS']",0
"['NEWORDER', 'TCU', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'TCU', '정책금리']",0
"['NEWORDER', 'TCU', '통화량']",0
"['NEWORDER', 'TCU', 'GACDFSA066MSFRBPHI']",0.333333333
"['NEWORDER', 'TCU', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'TCU', 'KORPROINDMISMEI']",0
"['NEWORDER', 'TCU', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'TCU', 'LRUNTTTTKRM156S']",0.2
"['NEWORDER', 'TCU', '한국실업률']",0
"['NEWORDER', 'TCU', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'TCU', '환율평균']",0.333333333
"['NEWORDER', 'INDPRO', 'PPIACO']",0
"['NEWORDER', 'INDPRO', 'RMFSL']",0
"['NEWORDER', 'INDPRO', 'CPIAUCSL']",0
"['NEWORDER', 'INDPRO', 'HOUST']",0.5
"['NEWORDER', 'INDPRO', 'HSN1F']",0
"['NEWORDER', 'INDPRO', 'FEDFUNDS']",0
"['NEWORDER', 'INDPRO', 'USSLIND']",0
"['NEWORDER', 'INDPRO', 'TOTALSA']",0
"['NEWORDER', 'INDPRO', 'UMCSENT']",0
"['NEWORDER', 'INDPRO', '서울아파트매매가격지수']",0
"['NEWORDER', 'INDPRO', 'AMBNS']",0
"['NEWORDER', 'INDPRO', '자가주거비포함지수']",0
"['NEWORDER', 'INDPRO', '자가주거비']",0
"['NEWORDER', 'INDPRO', '수출물가지수']",0
"['NEWORDER', 'INDPRO', 'EXJPUS']",0
"['NEWORDER', 'INDPRO', 'EXKOUS']",0
"['NEWORDER', 'INDPRO', 'EXCHUS']",0
"['NEWORDER', 'INDPRO', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'INDPRO', '정책금리']",0
"['NEWORDER', 'INDPRO', '통화량']",0
"['NEWORDER', 'INDPRO', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'INDPRO', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'INDPRO', 'KORPROINDMISMEI']",0
"['NEWORDER', 'INDPRO', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'INDPRO', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'INDPRO', '한국실업률']",0
"['NEWORDER', 'INDPRO', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'INDPRO', '환율평균']",0
"['NEWORDER', 'PPIACO', 'RMFSL']",0
"['NEWORDER', 'PPIACO', 'CPIAUCSL']",0
"['NEWORDER', 'PPIACO', 'HOUST']",0
"['NEWORDER', 'PPIACO', 'HSN1F']",0
"['NEWORDER', 'PPIACO', 'FEDFUNDS']",0.142857143
"['NEWORDER', 'PPIACO', 'USSLIND']",1
"['NEWORDER', 'PPIACO', 'TOTALSA']",0
"['NEWORDER', 'PPIACO', 'UMCSENT']",0
"['NEWORDER', 'PPIACO', '서울아파트매매가격지수']",0
"['NEWORDER', 'PPIACO', 'AMBNS']",0
"['NEWORDER', 'PPIACO', '자가주거비포함지수']",0
"['NEWORDER', 'PPIACO', '자가주거비']",0
"['NEWORDER', 'PPIACO', '수출물가지수']",0
"['NEWORDER', 'PPIACO', 'EXJPUS']",0
"['NEWORDER', 'PPIACO', 'EXKOUS']",0
"['NEWORDER', 'PPIACO', 'EXCHUS']",0.1
"['NEWORDER', 'PPIACO', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'PPIACO', '정책금리']",0
"['NEWORDER', 'PPIACO', '통화량']",0
"['NEWORDER', 'PPIACO', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'PPIACO', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'PPIACO', 'KORPROINDMISMEI']",0
"['NEWORDER', 'PPIACO', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'PPIACO', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'PPIACO', '한국실업률']",0
"['NEWORDER', 'PPIACO', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'PPIACO', '환율평균']",0
"['NEWORDER', 'RMFSL', 'CPIAUCSL']",0
"['NEWORDER', 'RMFSL', 'HOUST']",0
"['NEWORDER', 'RMFSL', 'HSN1F']",0
"['NEWORDER', 'RMFSL', 'FEDFUNDS']",0
"['NEWORDER', 'RMFSL', 'USSLIND']",0.333333333
"['NEWORDER', 'RMFSL', 'TOTALSA']",0
"['NEWORDER', 'RMFSL', 'UMCSENT']",0
"['NEWORDER', 'RMFSL', '서울아파트매매가격지수']",0
"['NEWORDER', 'RMFSL', 'AMBNS']",0
"['NEWORDER', 'RMFSL', '자가주거비포함지수']",0
"['NEWORDER', 'RMFSL', '자가주거비']",0
"['NEWORDER', 'RMFSL', '수출물가지수']",0.333333333
"['NEWORDER', 'RMFSL', 'EXJPUS']",0
"['NEWORDER', 'RMFSL', 'EXKOUS']",0
"['NEWORDER', 'RMFSL', 'EXCHUS']",0
"['NEWORDER', 'RMFSL', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'RMFSL', '정책금리']",0
"['NEWORDER', 'RMFSL', '통화량']",0
"['NEWORDER', 'RMFSL', 'GACDFSA066MSFRBPHI']",0.25
"['NEWORDER', 'RMFSL', 'XTIMVA01KRM667S']",0.5
"['NEWORDER', 'RMFSL', 'KORPROINDMISMEI']",0
"['NEWORDER', 'RMFSL', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'RMFSL', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'RMFSL', '한국실업률']",0
"['NEWORDER', 'RMFSL', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'RMFSL', '환율평균']",0.25
"['NEWORDER', 'CPIAUCSL', 'HOUST']",0
"['NEWORDER', 'CPIAUCSL', 'HSN1F']",0
"['NEWORDER', 'CPIAUCSL', 'FEDFUNDS']",0
"['NEWORDER', 'CPIAUCSL', 'USSLIND']",0
"['NEWORDER', 'CPIAUCSL', 'TOTALSA']",0
"['NEWORDER', 'CPIAUCSL', 'UMCSENT']",0
"['NEWORDER', 'CPIAUCSL', '서울아파트매매가격지수']",0
"['NEWORDER', 'CPIAUCSL', 'AMBNS']",0
"['NEWORDER', 'CPIAUCSL', '자가주거비포함지수']",0
"['NEWORDER', 'CPIAUCSL', '자가주거비']",0
"['NEWORDER', 'CPIAUCSL', '수출물가지수']",0
"['NEWORDER', 'CPIAUCSL', 'EXJPUS']",0
"['NEWORDER', 'CPIAUCSL', 'EXKOUS']",0
"['NEWORDER', 'CPIAUCSL', 'EXCHUS']",0
"['NEWORDER', 'CPIAUCSL', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'CPIAUCSL', '정책금리']",0
"['NEWORDER', 'CPIAUCSL', '통화량']",0
"['NEWORDER', 'CPIAUCSL', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'CPIAUCSL', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'CPIAUCSL', 'KORPROINDMISMEI']",0
"['NEWORDER', 'CPIAUCSL', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'CPIAUCSL', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'CPIAUCSL', '한국실업률']",0
"['NEWORDER', 'CPIAUCSL', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'CPIAUCSL', '환율평균']",0
"['NEWORDER', 'HOUST', 'HSN1F']",0.2
"['NEWORDER', 'HOUST', 'FEDFUNDS']",0
"['NEWORDER', 'HOUST', 'USSLIND']",0.5
"['NEWORDER', 'HOUST', 'TOTALSA']",0.5
"['NEWORDER', 'HOUST', 'UMCSENT']",0
"['NEWORDER', 'HOUST', '서울아파트매매가격지수']",0
"['NEWORDER', 'HOUST', 'AMBNS']",0
"['NEWORDER', 'HOUST', '자가주거비포함지수']",0
"['NEWORDER', 'HOUST', '자가주거비']",0
"['NEWORDER', 'HOUST', '수출물가지수']",0.333333333
"['NEWORDER', 'HOUST', 'EXJPUS']",0
"['NEWORDER', 'HOUST', 'EXKOUS']",0
"['NEWORDER', 'HOUST', 'EXCHUS']",0
"['NEWORDER', 'HOUST', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'HOUST', '정책금리']",0
"['NEWORDER', 'HOUST', '통화량']",0
"['NEWORDER', 'HOUST', 'GACDFSA066MSFRBPHI']",0.333333333
"['NEWORDER', 'HOUST', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'HOUST', 'KORPROINDMISMEI']",0
"['NEWORDER', 'HOUST', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'HOUST', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'HOUST', '한국실업률']",0
"['NEWORDER', 'HOUST', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'HOUST', '환율평균']",0
"['NEWORDER', 'HSN1F', 'FEDFUNDS']",0
"['NEWORDER', 'HSN1F', 'USSLIND']",0
"['NEWORDER', 'HSN1F', 'TOTALSA']",0
"['NEWORDER', 'HSN1F', 'UMCSENT']",0
"['NEWORDER', 'HSN1F', '서울아파트매매가격지수']",0
"['NEWORDER', 'HSN1F', 'AMBNS']",0
"['NEWORDER', 'HSN1F', '자가주거비포함지수']",0
"['NEWORDER', 'HSN1F', '자가주거비']",0
"['NEWORDER', 'HSN1F', '수출물가지수']",0.125
"['NEWORDER', 'HSN1F', 'EXJPUS']",0
"['NEWORDER', 'HSN1F', 'EXKOUS']",0
"['NEWORDER', 'HSN1F', 'EXCHUS']",0
"['NEWORDER', 'HSN1F', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'HSN1F', '정책금리']",0
"['NEWORDER', 'HSN1F', '통화량']",0
"['NEWORDER', 'HSN1F', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'HSN1F', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'HSN1F', 'KORPROINDMISMEI']",0
"['NEWORDER', 'HSN1F', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'HSN1F', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'HSN1F', '한국실업률']",0
"['NEWORDER', 'HSN1F', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'HSN1F', '환율평균']",0
"['NEWORDER', 'FEDFUNDS', 'USSLIND']",0
"['NEWORDER', 'FEDFUNDS', 'TOTALSA']",0
"['NEWORDER', 'FEDFUNDS', 'UMCSENT']",0
"['NEWORDER', 'FEDFUNDS', '서울아파트매매가격지수']",0.125
"['NEWORDER', 'FEDFUNDS', 'AMBNS']",0
"['NEWORDER', 'FEDFUNDS', '자가주거비포함지수']",0
"['NEWORDER', 'FEDFUNDS', '자가주거비']",0
"['NEWORDER', 'FEDFUNDS', '수출물가지수']",0
"['NEWORDER', 'FEDFUNDS', 'EXJPUS']",0
"['NEWORDER', 'FEDFUNDS', 'EXKOUS']",0
"['NEWORDER', 'FEDFUNDS', 'EXCHUS']",0.153846154
"['NEWORDER', 'FEDFUNDS', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'FEDFUNDS', '정책금리']",0
"['NEWORDER', 'FEDFUNDS', '통화량']",0
"['NEWORDER', 'FEDFUNDS', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'FEDFUNDS', 'XTIMVA01KRM667S']",0.181818182
"['NEWORDER', 'FEDFUNDS', 'KORPROINDMISMEI']",0
"['NEWORDER', 'FEDFUNDS', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'FEDFUNDS', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'FEDFUNDS', '한국실업률']",0
"['NEWORDER', 'FEDFUNDS', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'FEDFUNDS', '환율평균']",0
"['NEWORDER', 'USSLIND', 'TOTALSA']",0
"['NEWORDER', 'USSLIND', 'UMCSENT']",0
"['NEWORDER', 'USSLIND', '서울아파트매매가격지수']",0
"['NEWORDER', 'USSLIND', 'AMBNS']",0
"['NEWORDER', 'USSLIND', '자가주거비포함지수']",0
"['NEWORDER', 'USSLIND', '자가주거비']",0
"['NEWORDER', 'USSLIND', '수출물가지수']",0.5
"['NEWORDER', 'USSLIND', 'EXJPUS']",0
"['NEWORDER', 'USSLIND', 'EXKOUS']",0
"['NEWORDER', 'USSLIND', 'EXCHUS']",0
"['NEWORDER', 'USSLIND', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'USSLIND', '정책금리']",0
"['NEWORDER', 'USSLIND', '통화량']",0
"['NEWORDER', 'USSLIND', 'GACDFSA066MSFRBPHI']",0.333333333
"['NEWORDER', 'USSLIND', 'XTIMVA01KRM667S']",1
"['NEWORDER', 'USSLIND', 'KORPROINDMISMEI']",0
"['NEWORDER', 'USSLIND', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'USSLIND', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'USSLIND', '한국실업률']",0
"['NEWORDER', 'USSLIND', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'USSLIND', '환율평균']",0
"['NEWORDER', 'TOTALSA', 'UMCSENT']",0
"['NEWORDER', 'TOTALSA', '서울아파트매매가격지수']",0
"['NEWORDER', 'TOTALSA', 'AMBNS']",0
"['NEWORDER', 'TOTALSA', '자가주거비포함지수']",0
"['NEWORDER', 'TOTALSA', '자가주거비']",0
"['NEWORDER', 'TOTALSA', '수출물가지수']",1
"['NEWORDER', 'TOTALSA', 'EXJPUS']",0
"['NEWORDER', 'TOTALSA', 'EXKOUS']",0
"['NEWORDER', 'TOTALSA', 'EXCHUS']",0
"['NEWORDER', 'TOTALSA', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'TOTALSA', '정책금리']",0
"['NEWORDER', 'TOTALSA', '통화량']",0
"['NEWORDER', 'TOTALSA', 'GACDFSA066MSFRBPHI']",1
"['NEWORDER', 'TOTALSA', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'TOTALSA', 'KORPROINDMISMEI']",0
"['NEWORDER', 'TOTALSA', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'TOTALSA', 'LRUNTTTTKRM156S']",1
"['NEWORDER', 'TOTALSA', '한국실업률']",0
"['NEWORDER', 'TOTALSA', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'TOTALSA', '환율평균']",0
"['NEWORDER', 'UMCSENT', '서울아파트매매가격지수']",0
"['NEWORDER', 'UMCSENT', 'AMBNS']",0
"['NEWORDER', 'UMCSENT', '자가주거비포함지수']",0
"['NEWORDER', 'UMCSENT', '자가주거비']",0
"['NEWORDER', 'UMCSENT', '수출물가지수']",0
"['NEWORDER', 'UMCSENT', 'EXJPUS']",0
"['NEWORDER', 'UMCSENT', 'EXKOUS']",0
"['NEWORDER', 'UMCSENT', 'EXCHUS']",0
"['NEWORDER', 'UMCSENT', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'UMCSENT', '정책금리']",0
"['NEWORDER', 'UMCSENT', '통화량']",0
"['NEWORDER', 'UMCSENT', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'UMCSENT', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'UMCSENT', 'KORPROINDMISMEI']",0
"['NEWORDER', 'UMCSENT', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'UMCSENT', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'UMCSENT', '한국실업률']",0
"['NEWORDER', 'UMCSENT', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'UMCSENT', '환율평균']",0
"['NEWORDER', '서울아파트매매가격지수', 'AMBNS']",0
"['NEWORDER', '서울아파트매매가격지수', '자가주거비포함지수']",0
"['NEWORDER', '서울아파트매매가격지수', '자가주거비']",0
"['NEWORDER', '서울아파트매매가격지수', '수출물가지수']",0
"['NEWORDER', '서울아파트매매가격지수', 'EXJPUS']",0
"['NEWORDER', '서울아파트매매가격지수', 'EXKOUS']",0
"['NEWORDER', '서울아파트매매가격지수', 'EXCHUS']",0.142857143
"['NEWORDER', '서울아파트매매가격지수', 'XTEXVA01CNM667S']",0
"['NEWORDER', '서울아파트매매가격지수', '정책금리']",0
"['NEWORDER', '서울아파트매매가격지수', '통화량']",0
"['NEWORDER', '서울아파트매매가격지수', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', '서울아파트매매가격지수', 'XTIMVA01KRM667S']",0.285714286
"['NEWORDER', '서울아파트매매가격지수', 'KORPROINDMISMEI']",0
"['NEWORDER', '서울아파트매매가격지수', 'KORCPIALLMINMEI']",0
"['NEWORDER', '서울아파트매매가격지수', 'LRUNTTTTKRM156S']",0
"['NEWORDER', '서울아파트매매가격지수', '한국실업률']",0
"['NEWORDER', '서울아파트매매가격지수', 'IR3TCD01KRM156N']",0
"['NEWORDER', '서울아파트매매가격지수', '환율평균']",0
"['NEWORDER', 'AMBNS', '자가주거비포함지수']",0
"['NEWORDER', 'AMBNS', '자가주거비']",0
"['NEWORDER', 'AMBNS', '수출물가지수']",0
"['NEWORDER', 'AMBNS', 'EXJPUS']",0
"['NEWORDER', 'AMBNS', 'EXKOUS']",0
"['NEWORDER', 'AMBNS', 'EXCHUS']",0
"['NEWORDER', 'AMBNS', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'AMBNS', '정책금리']",0
"['NEWORDER', 'AMBNS', '통화량']",0
"['NEWORDER', 'AMBNS', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'AMBNS', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'AMBNS', 'KORPROINDMISMEI']",0
"['NEWORDER', 'AMBNS', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'AMBNS', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'AMBNS', '한국실업률']",0
"['NEWORDER', 'AMBNS', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'AMBNS', '환율평균']",0
"['NEWORDER', '자가주거비포함지수', '자가주거비']",0
"['NEWORDER', '자가주거비포함지수', '수출물가지수']",0
"['NEWORDER', '자가주거비포함지수', 'EXJPUS']",0
"['NEWORDER', '자가주거비포함지수', 'EXKOUS']",0
"['NEWORDER', '자가주거비포함지수', 'EXCHUS']",0
"['NEWORDER', '자가주거비포함지수', 'XTEXVA01CNM667S']",0
"['NEWORDER', '자가주거비포함지수', '정책금리']",0
"['NEWORDER', '자가주거비포함지수', '통화량']",0
"['NEWORDER', '자가주거비포함지수', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', '자가주거비포함지수', 'XTIMVA01KRM667S']",0
"['NEWORDER', '자가주거비포함지수', 'KORPROINDMISMEI']",0
"['NEWORDER', '자가주거비포함지수', 'KORCPIALLMINMEI']",0
"['NEWORDER', '자가주거비포함지수', 'LRUNTTTTKRM156S']",0
"['NEWORDER', '자가주거비포함지수', '한국실업률']",0
"['NEWORDER', '자가주거비포함지수', 'IR3TCD01KRM156N']",0
"['NEWORDER', '자가주거비포함지수', '환율평균']",0
"['NEWORDER', '자가주거비', '수출물가지수']",0
"['NEWORDER', '자가주거비', 'EXJPUS']",0
"['NEWORDER', '자가주거비', 'EXKOUS']",0
"['NEWORDER', '자가주거비', 'EXCHUS']",0
"['NEWORDER', '자가주거비', 'XTEXVA01CNM667S']",0
"['NEWORDER', '자가주거비', '정책금리']",0
"['NEWORDER', '자가주거비', '통화량']",0
"['NEWORDER', '자가주거비', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', '자가주거비', 'XTIMVA01KRM667S']",0
"['NEWORDER', '자가주거비', 'KORPROINDMISMEI']",0
"['NEWORDER', '자가주거비', 'KORCPIALLMINMEI']",0
"['NEWORDER', '자가주거비', 'LRUNTTTTKRM156S']",0
"['NEWORDER', '자가주거비', '한국실업률']",0
"['NEWORDER', '자가주거비', 'IR3TCD01KRM156N']",0
"['NEWORDER', '자가주거비', '환율평균']",0
"['NEWORDER', '수출물가지수', 'EXJPUS']",0
"['NEWORDER', '수출물가지수', 'EXKOUS']",0
"['NEWORDER', '수출물가지수', 'EXCHUS']",0
"['NEWORDER', '수출물가지수', 'XTEXVA01CNM667S']",0
"['NEWORDER', '수출물가지수', '정책금리']",0
"['NEWORDER', '수출물가지수', '통화량']",0
"['NEWORDER', '수출물가지수', 'GACDFSA066MSFRBPHI']",0.5
"['NEWORDER', '수출물가지수', 'XTIMVA01KRM667S']",0
"['NEWORDER', '수출물가지수', 'KORPROINDMISMEI']",0
"['NEWORDER', '수출물가지수', 'KORCPIALLMINMEI']",0
"['NEWORDER', '수출물가지수', 'LRUNTTTTKRM156S']",0
"['NEWORDER', '수출물가지수', '한국실업률']",0
"['NEWORDER', '수출물가지수', 'IR3TCD01KRM156N']",0
"['NEWORDER', '수출물가지수', '환율평균']",0
"['NEWORDER', 'EXJPUS', 'EXKOUS']",0
"['NEWORDER', 'EXJPUS', 'EXCHUS']",0
"['NEWORDER', 'EXJPUS', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'EXJPUS', '정책금리']",0
"['NEWORDER', 'EXJPUS', '통화량']",0
"['NEWORDER', 'EXJPUS', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'EXJPUS', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'EXJPUS', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXJPUS', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXJPUS', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXJPUS', '한국실업률']",0
"['NEWORDER', 'EXJPUS', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXJPUS', '환율평균']",0
"['NEWORDER', 'EXKOUS', 'EXCHUS']",0
"['NEWORDER', 'EXKOUS', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'EXKOUS', '정책금리']",0
"['NEWORDER', 'EXKOUS', '통화량']",0
"['NEWORDER', 'EXKOUS', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'EXKOUS', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'EXKOUS', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXKOUS', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXKOUS', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXKOUS', '한국실업률']",0
"['NEWORDER', 'EXKOUS', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXKOUS', '환율평균']",0.2
"['NEWORDER', 'EXCHUS', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'EXCHUS', '정책금리']",0
"['NEWORDER', 'EXCHUS', '통화량']",0
"['NEWORDER', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'EXCHUS', 'XTIMVA01KRM667S']",0.222222222
"['NEWORDER', 'EXCHUS', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXCHUS', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXCHUS', '한국실업률']",0
"['NEWORDER', 'EXCHUS', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXCHUS', '환율평균']",0
"['NEWORDER', 'XTEXVA01CNM667S', '정책금리']",0
"['NEWORDER', 'XTEXVA01CNM667S', '통화량']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'XTEXVA01CNM667S', '한국실업률']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'XTEXVA01CNM667S', '환율평균']",0
"['NEWORDER', '정책금리', '통화량']",0
"['NEWORDER', '정책금리', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', '정책금리', 'XTIMVA01KRM667S']",0
"['NEWORDER', '정책금리', 'KORPROINDMISMEI']",0
"['NEWORDER', '정책금리', 'KORCPIALLMINMEI']",0
"['NEWORDER', '정책금리', 'LRUNTTTTKRM156S']",0
"['NEWORDER', '정책금리', '한국실업률']",0
"['NEWORDER', '정책금리', 'IR3TCD01KRM156N']",0
"['NEWORDER', '정책금리', '환율평균']",0
"['NEWORDER', '통화량', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', '통화량', 'XTIMVA01KRM667S']",0
"['NEWORDER', '통화량', 'KORPROINDMISMEI']",0
"['NEWORDER', '통화량', 'KORCPIALLMINMEI']",0
"['NEWORDER', '통화량', 'LRUNTTTTKRM156S']",0
"['NEWORDER', '통화량', '한국실업률']",0
"['NEWORDER', '통화량', 'IR3TCD01KRM156N']",0
"['NEWORDER', '통화량', '환율평균']",0
"['NEWORDER', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
