,feature,accuracy,precision,recall
10423,"['CPIAUCSL', 'UMCSENT', 'XTEXVA01CNM667S']",0.631578947368421,0.14285714285714285,0.1111111111111111
10424,"['CPIAUCSL', 'UMCSENT', '정책금리']",0.631578947368421,0.2727272727272727,0.3333333333333333
10425,"['CPIAUCSL', 'UMCSENT', '통화량']",0.6578947368421053,0.25,0.2222222222222222
10426,"['CPIAUCSL', 'UMCSENT', 'GACDFSA066MSFRBPHI']",0.7105263157894737,0.25,0.1111111111111111
10427,"['CPIAUCSL', 'UMCSENT', 'XTIMVA01KRM667S']",0.6578947368421053,0.0,0.0
10428,"['CPIAUCSL', 'UMCSENT', 'KORPROINDMISMEI']",0.21052631578947367,0.21621621621621623,0.8888888888888888
10429,"['CPIAUCSL', 'UMCSENT', 'KORCPIALLMINMEI']",0.631578947368421,0.14285714285714285,0.1111111111111111
10430,"['CPIAUCSL', 'UMCSENT', 'LRUNTTTTKRM156S']",0.5789473684210527,0.1111111111111111,0.1111111111111111
10431,"['CPIAUCSL', 'UMCSENT', '한국실업률']",0.631578947368421,0.14285714285714285,0.1111111111111111
10432,"['CPIAUCSL', 'UMCSENT', 'IR3TCD01KRM156N']",0.631578947368421,0.14285714285714285,0.1111111111111111
10433,"['CPIAUCSL', 'UMCSENT', '환율평균']",0.631578947368421,0.14285714285714285,0.1111111111111111
10434,"['CPIAUCSL', '서울아파트매매가격지수', 'AMBNS']",0.7631578947368421,0.0,0.0
10435,"['CPIAUCSL', '서울아파트매매가격지수', '수출물가지수']",0.7631578947368421,0.0,0.0
10436,"['CPIAUCSL', '서울아파트매매가격지수', 'EXJPUS']",0.7631578947368421,0.0,0.0
10437,"['CPIAUCSL', '서울아파트매매가격지수', 'EXKOUS']",0.3157894736842105,0.24242424242424243,0.8888888888888888
10438,"['CPIAUCSL', '서울아파트매매가격지수', 'EXCHUS']",0.3684210526315789,0.25806451612903225,0.8888888888888888
10439,"['CPIAUCSL', '서울아파트매매가격지수', 'XTEXVA01CNM667S']",0.7631578947368421,0.0,0.0
10440,"['CPIAUCSL', '서울아파트매매가격지수', '정책금리']",0.7631578947368421,0.0,0.0
10441,"['CPIAUCSL', '서울아파트매매가격지수', '통화량']",0.7894736842105263,1.0,0.1111111111111111
10442,"['CPIAUCSL', '서울아파트매매가격지수', 'GACDFSA066MSFRBPHI']",0.5263157894736842,0.15384615384615385,0.2222222222222222
10443,"['CPIAUCSL', '서울아파트매매가격지수', 'XTIMVA01KRM667S']",0.4473684210526316,0.2857142857142857,0.8888888888888888
10444,"['CPIAUCSL', '서울아파트매매가격지수', 'KORPROINDMISMEI']",0.2631578947368421,0.24324324324324326,1.0
